gamma,latency_ms,n,pnl_net_mean,pnl_net_median,pnl_net_std,pnl_net_ci_lo,pnl_net_ci_hi,pnl_edge_mean,pnl_edge_median,pnl_edge_std,pnl_edge_ci_lo,pnl_edge_ci_hi,pnl_inventory_mean,pnl_inventory_median,pnl_inventory_std,pnl_inventory_ci_lo,pnl_inventory_ci_hi,sharpe_1s_mean,sharpe_1s_median,sharpe_1s_std,sharpe_1s_ci_lo,sharpe_1s_ci_hi,max_drawdown_mean,max_drawdown_median,max_drawdown_std,max_drawdown_ci_lo,max_drawdown_ci_hi,fill_rate_orders_mean,fill_rate_orders_median,fill_rate_orders_std,fill_rate_orders_ci_lo,fill_rate_orders_ci_hi,adverse_cost_500ms_mean,adverse_cost_500ms_median,adverse_cost_500ms_std,adverse_cost_500ms_ci_lo,adverse_cost_500ms_ci_hi,n_fills_mean,n_fills_median,n_fills_std,n_fills_ci_lo,n_fills_ci_hi,inv_abs_mean_mean,inv_abs_mean_median,inv_abs_mean_std,inv_abs_mean_ci_lo,inv_abs_mean_ci_hi,inv_max_abs_mean,inv_max_abs_median,inv_max_abs_std,inv_max_abs_ci_lo,inv_max_abs_ci_hi,pnl_vol_1s_mean,pnl_vol_1s_median,pnl_vol_1s_std,pnl_vol_1s_ci_lo,pnl_vol_1s_ci_hi,quote_lifetime_mean_s_mean,quote_lifetime_mean_s_median,quote_lifetime_mean_s_std,quote_lifetime_mean_s_ci_lo,quote_lifetime_mean_s_ci_hi,killed_mean,killed_median,killed_std,killed_ci_lo,killed_ci_hi,diverged_mean,diverged_median,diverged_std,diverged_ci_lo,diverged_ci_hi
0.005,25.0,12,2.7491666666671883,2.245000000000374,4.484637328669201,0.3797083333342658,5.177145833333122,24.80333333333333,25.192500000000003,2.8189217259387847,23.228958333333335,26.373177083333335,-22.05416666666615,-23.05999999999957,4.967156143258272,-24.77083333333241,-19.27409375000013,0.1115673391379839,0.06753755295392096,0.14684024203434606,0.033403438916432916,0.19468993849174895,4.161666666666406,3.2799999999999727,2.8448281089892147,2.704468749999967,5.764364583333079,0.2222015545886056,0.2214092650808629,0.010985082444828681,0.2166111985458875,0.228027333585467,1.2907639234806274,1.334346952842314,0.24813634792061645,1.1597611391537854,1.4301278075941553,398.1666666666667,393.0,37.003275858259144,378.24791666666664,419.42083333333335,5.082971329278888,4.9543874891398785,0.6710007159967007,4.73907652765711,5.473200839849405,30.333333333333332,29.5,7.74987780939842,26.5,34.583333333333336,0.3372973381442397,0.29840443625026847,0.1514932996670172,0.262343225382269,0.4215374673708703,0.15230786790051454,0.15581799481241965,0.008788436343457561,0.14724645989064292,0.1571770594312711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.005,50.0,12,0.8016666666670922,0.865000000001082,4.577285982948368,-2.036333333332745,2.8952500000003485,22.343333333333334,22.1325,2.811137211920191,20.787343750000005,23.842604166666668,-21.54166666666624,-20.324999999999882,5.584013029636267,-24.98456249999962,-18.904531249999597,0.040275418034951715,0.026025477358348426,0.09849985091949824,-0.013083251143276933,0.08868249398380296,4.531666666666659,4.124999999999744,2.7157949893617035,3.3233020833332394,6.2641041666664,0.21221125527344512,0.21186539897858253,0.01130298332212858,0.20635747994572232,0.218227629258992,1.1722545105880087,1.22102615694165,0.2211792652324377,1.057001290945717,1.2988462548698445,378.5833333333333,375.5,37.098047812723934,358.4145833333333,400.3395833333333,5.84622067767159,5.702867072111208,0.6549305247225139,5.493617868520127,6.168835070952795,31.416666666666668,32.0,6.707639245101382,28.25,35.083333333333336,0.33632030666265494,0.31064493475936095,0.12858527489208316,0.2859683329654796,0.420069027687673,0.15335269264413834,0.15277443390319917,0.009911427732327291,0.14775177148422008,0.15885367543438592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.01,0.0,12,-1.9233333333332787,-1.0649999999997135,4.539332817082514,-4.379041666666656,0.596197916666694,26.170833333333334,25.14,3.4576534563548194,24.467437500000003,28.022104166666672,-28.09416666666662,-30.28500000000013,5.379491710246077,-30.83598958333328,-25.118572916666487,-0.025309066424076394,-0.041145108931052665,0.12840068519599676,-0.08948985751189141,0.052064056211494764,5.7124999999998565,4.82999999999943,3.4441026671426385,3.8437812499996267,7.57687499999993,0.2337681118772449,0.23328556626816194,0.013730566959264197,0.22659273666554391,0.24079147523872194,1.7910021304400656,1.7821314559355916,0.3879877826119072,1.5842277922483097,2.0070549990275275,419.6666666666667,403.5,52.64172788911393,392.25,448.09166666666664,2.478641760787721,2.4565595134665505,0.30790103782503114,2.321957355922386,2.658163191427744,20.833333333333332,19.5,6.436166749257079,17.74791666666667,24.416666666666668,0.30735809026935507,0.29403856658388555,0.09723384881675487,0.25394309502061935,0.3574980546471959,0.14096356715755395,0.14034347273271702,0.00996658440125577,0.13589620700111366,0.14623204797793682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.01,1.0,12,1.9145833333332287,3.225000000000435,4.760764099449344,-1.0226041666666585,4.145760416666634,25.696250000000003,25.405,2.933585399379835,24.200541666666666,27.39891666666667,-23.781666666666776,-22.992500000000994,5.605694885695831,-27.111385416666504,-20.959343750000215,0.11684599775819572,0.15956250191925025,0.13808164755911675,0.03629945924296103,0.18602916461524557,3.750833333333405,1.8250000000003368,4.015758636203403,1.9076875000000788,6.303906249999991,0.22804406844629135,0.22601158241350383,0.012073333572112505,0.22128329670351765,0.23467630933461062,1.6137055163507732,1.560877488764532,0.2915854254357349,1.4646888148017305,1.7859172050681216,401.5833333333333,395.0,44.2563982705189,377.15625,426.25,2.505285259194903,2.516941789748045,0.2335194646311681,2.3793603388357956,2.622020706631914,18.5,16.0,5.977229519373731,15.583333333333334,21.75,0.2717841249390621,0.21468174619219335,0.14182060332025018,0.20634548177110038,0.36018677289566015,0.1447710322241826,0.14452851318933274,0.009130933047462405,0.13982028819994324,0.14999034197411754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.01,5.0,12,2.2779166666666675,2.632500000000263,3.301535770965977,0.5519479166667832,3.95789583333316,26.368333333333336,25.4525,3.610839950969186,24.476479166666664,28.447927083333333,-24.090416666666666,-25.634999999999554,4.042486553827745,-26.238416666666748,-21.703208333333315,0.10704029927838105,0.09873864818078912,0.11764081769024862,0.047132806667165746,0.17081250102312076,4.002916666666629,2.4124999999999943,3.1164464453875724,2.4841354166666862,5.700520833333213,0.23005986669559852,0.23020535932784078,0.012212957123074838,0.22311641774108737,0.23674507753314103,1.5166781463693118,1.5267380016132286,0.1649780195248495,1.4337848663086528,1.6105361177964173,410.0833333333333,404.5,48.06900027958547,381.41041666666666,436.7625,2.624094989863887,2.650304083405734,0.1765409763675021,2.52664168838691,2.7153960324355633,20.5,18.0,5.992419453700726,17.583333333333332,24.0,0.29076201791972694,0.23696522354715527,0.1426199998874301,0.2243817880251071,0.3789842455156949,0.1444216955353937,0.14210165687501203,0.011054436995315591,0.13873203155537023,0.15123494197220624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.01,10.0,12,1.8483333333333978,3.7950000000002433,5.242264141888743,-1.0424062499998006,4.471979166666511,26.180833333333336,25.3,3.806902721811175,24.240270833333337,28.326697916666667,-24.332499999999936,-21.882500000000093,6.193987737387661,-27.798687499999943,-21.380708333333324,0.1208842168557381,0.17564672450113397,0.14206761689987518,0.046890975166195434,0.19479134785921653,4.484999999999943,2.514999999999901,4.325899275925688,2.4452395833331324,6.957156250000013,0.22724713750405032,0.22204678207775247,0.015066404928222378,0.2192396704453088,0.23585197114847078,1.5832203666616431,1.5008062096144998,0.4035640849935741,1.3981785335450652,1.8126436669201151,413.1666666666667,400.5,60.524725726288295,382.14375,447.91875,3.0676223573704022,3.0695047784535188,0.30932506779825353,2.9044146394439614,3.224174630755865,21.083333333333332,20.0,6.0371325724196,18.0,24.41875,0.3740387698207895,0.24153109945999301,0.2861642350573062,0.24250727781602427,0.5469778624156726,0.14557478558932077,0.1437514788215481,0.01153890305624861,0.13944317851947444,0.1518893408150762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.01,25.0,12,4.262083333333578,4.54250000000026,2.3232260664987816,3.0228437500005687,5.542927083333281,23.368750000000002,22.8625,2.7641800732355932,21.873843750000002,24.90004166666667,-19.106666666666424,-19.26250000000059,3.4942962182111583,-21.071427083333027,-17.213947916666555,0.1776572615749131,0.19977598632556545,0.11984964757393243,0.1142040767713751,0.24431027274617265,2.5170833333332774,1.9225000000000705,1.5488580226225115,1.709958333333376,3.370052083333161,0.21579011600806133,0.21188288833311503,0.01146965807144233,0.20986978249020954,0.2221153830315913,1.2194194050578606,1.1893817119035752,0.16595329693505514,1.1294454090029409,1.3063291479813632,388.0,383.0,39.163990882163446,365.99583333333334,409.25416666666666,3.7802635389516364,3.715464813205908,0.37981205929985057,3.5821350999131187,3.9779883434694474,22.416666666666668,22.5,5.299371031861548,19.75,25.166666666666668,0.2574070173219848,0.23563811666425788,0.09288304896550066,0.21031181606536614,0.30732157710090824,0.1512812931244297,0.1527948036257044,0.010029247265749759,0.1458978902360498,0.15695349328472993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.01,50.0,12,2.5650000000003126,2.6174999999999216,3.516763103661233,0.7824583333333842,4.508458333333542,22.474166666666665,22.3825,2.5754195009863166,21.116583333333335,23.81870833333333,-19.909166666666355,-19.27499999999945,3.109289478418568,-21.58341666666617,-18.276395833333297,0.11738341399575007,0.09411859766441061,0.13448131146174586,0.052774544186826214,0.19570091688059787,3.7720833333332657,2.7375000000002956,3.0283242128077728,2.368958333333331,5.468781249999735,0.20789459591310477,0.20729965573121645,0.011300483498262695,0.20220812396191248,0.2138717514487049,1.1460084966907471,1.0847704749557874,0.3345325190542983,0.9803134282191569,1.3380049859195444,387.0833333333333,389.0,27.040233771627097,372.4145833333333,401.3354166666667,4.468216044019693,4.403562119895742,0.4052152594126802,4.250724008108892,4.702432667245873,26.75,23.5,8.02411139232025,23.083333333333332,31.416666666666668,0.29958097951661505,0.22079390488717418,0.1398370662601911,0.23400815040489847,0.37623644582855686,0.14521188444562336,0.14211463504618943,0.009272284664950552,0.1406473682654498,0.1501087704417876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.02,0.0,12,-4.555000000000177,-3.6650000000004326,4.754207705716327,-6.986458333333775,-2.208958333333242,24.70958333333333,24.424999999999997,2.6419753786731532,23.423624999999998,26.2166875,-29.26458333333351,-27.360000000000472,6.370784687766562,-32.59392708333382,-26.037343749999945,-0.11902001769493736,-0.12006054344415659,0.11598195316072343,-0.17821742864317494,-0.06022436654014932,6.8016666666668515,6.137500000000131,3.7532533362487266,4.900343750000151,8.74763541666712,0.23068672680557786,0.22907421076102166,0.009641386581230569,0.22582457178932366,0.23618903374310674,1.8797312075996782,1.7933560544297333,0.3920566735713573,1.6798222541390935,2.086864750921077,430.6666666666667,432.0,36.280055460850996,413.49791666666664,450.9166666666667,1.623298580944107,1.6268462206776717,0.24281256146805635,1.5083496235157832,1.7527566608746017,15.0,14.5,3.3574882386580707,13.333333333333334,16.75208333333333,0.28668935959935177,0.26256726112490175,0.09137576901676653,0.23692505073912504,0.334198624174071,0.13537448693620815,0.13618307218709486,0.007963002535376575,0.1309617336653433,0.13955388163351787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.02,1.0,12,-8.471249999999833,-7.922500000000028,7.84576785888137,-12.630541666666542,-4.5133229166664535,25.151666666666667,23.735,4.1603744004013805,22.94529166666667,27.49436458333333,-33.6229166666665,-30.7574999999998,11.140568464836042,-39.47904166666675,-27.75613541666647,-0.1427772325501799,-0.15333997916015818,0.11718904936185068,-0.20291177644388833,-0.07982142434258223,10.949583333333237,9.492499999999993,7.515532237347348,7.154854166666548,15.080479166666606,0.2271378848566996,0.22606394424821472,0.011907984904595607,0.22080483393427924,0.23334571134689952,2.1757370739996618,2.2874372094050806,0.5969676277666918,1.8424692936347067,2.476408775297622,423.6666666666667,420.5,55.956693211371196,392.98125,455.00625,1.6230089777005503,1.633362293657689,0.2333572001097328,1.5162829423689546,1.773474152910513,15.0,14.5,3.8376128944009875,13.0,17.166666666666668,0.4147702620878091,0.41472453168437656,0.23448026530238417,0.30010895396737874,0.5429760587098451,0.1365750556881133,0.1362271478919787,0.012009582449981428,0.13025953850863442,0.1432913913996321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
