env,gamma,seed,pnl_net,pnl_gross,fees,pnl_edge,pnl_inventory,pnl_realized,pnl_unrealized,pnl_vol_1s,sharpe_1s,sharpe_ann_247,max_drawdown,pnl_1s_q05,pnl_1s_cvar05,pnl_1s_worst,inv_mean,inv_std,inv_abs_mean,inv_max_abs,inv_q05,inv_q95,inv_final,n_fills,n_maker_fills,n_taker_fills,filled_qty,n_quotes,n_cancels,n_rejects,fill_rate_orders,fill_ratio_qty,cancel_rate,quote_to_trade,quote_lifetime_mean_s,quote_lifetime_median_s,avg_edge_ticks,pnl_per_lot,killed,kill_time_s,sigma_hat_final,n_sigma_clamped,n_offset_clamped,market_trades,mid_max_dev_ticks,diverged,market_spread_mean,guarded,crashed
noise,0.05,4200004,2.185000000000244,2.185000000000244,0.0,14.85,-12.664999999999756,2.1800000000001285,0.005000000000115357,0.0824949916377979,0.1513511794817241,849.9416530998666,0.5949999999999136,-0.12650000000004127,-0.2144444444444389,-0.5,-0.11593375214163336,2.3038052905695445,1.5950885208452312,9.0,-4.0,4.0,-1.0,432,432,0,1501.0,1540,1321,0,0.24545454545454545,0.19493506493506493,0.8577922077922078,6.622685185185185,0.22612188074577375,0.11646361599999999,0.9893404397068621,0.001455696202531808,0.0,nan,2.0334834640458577,0.0,0.0,4957.0,32.5,0.0,1.3266704740148487,,
noise,0.05,4200005,-0.7399999999994407,-0.7399999999994407,0.0,14.065,-14.80499999999944,-0.7200000000002541,-0.019999999999186557,0.06655396467126737,-0.06353598090593976,-356.79851869959697,1.7649999999998727,-0.1049999999999514,-0.21444444444445626,-0.3949999999999534,0.047401484865790974,2.0575758355664258,1.2272986864648772,13.0,-3.0,3.0,4.0,405,405,0,1442.0,1576,1357,0,0.22588832487309646,0.18299492385786803,0.8610406091370558,7.241975308641975,0.22234118772045744,0.11600835,0.9753814147018031,-0.0005131761442437175,0.0,nan,2.1754829803489146,0.0,0.0,4936.0,49.5,0.0,1.3038263849229013,,
noise,0.05,4200006,0.6600000000002808,0.6600000000002808,0.0,13.925,-13.26499999999972,0.6400000000001824,0.020000000000098384,0.061591015594568116,0.06123342073552021,343.86804928198256,1.0199999999999818,-0.08150000000004809,-0.17444444444442947,-0.38499999999990564,-0.2541404911479155,2.2197786330120657,1.5288406624785837,10.0,-4.0,4.0,-2.0,393,393,0,1364.0,1540,1346,0,0.22792207792207791,0.17714285714285713,0.874025974025974,7.343511450381679,0.2274166161072822,0.11430744649999999,1.0208944281524928,0.0004838709677421414,0.0,nan,2.317954264728764,0.0,0.0,4881.0,37.5,0.0,1.3093196112064036,,
noise,0.05,4200007,-0.6800000000001489,-0.6800000000001489,0.0,12.525,-13.20500000000015,-0.6999999999998723,0.01999999999972335,0.09763460246933059,-0.03979853645571747,-223.49633469630416,2.2000000000003297,-0.11100000000001271,-0.31444444444447267,-0.8650000000000091,0.05139920045688178,2.2531625178372976,1.488292404340377,14.0,-3.0,4.0,-2.0,358,358,0,1244.0,1443,1266,0,0.22314622314622315,0.17241857241857242,0.8773388773388774,7.567039106145251,0.24288688410825815,0.109502623,1.0068327974276527,-0.0005466237942123384,0.0,nan,2.3421489855573947,0.0,8.0,4709.0,22.0,0.0,1.2906910336950315,,
noise,0.05,4200008,-1.4099999999999966,-1.4099999999999966,0.0,13.09,-14.499999999999996,-1.4000000000001627,-0.00999999999983392,0.1701873448529976,-0.04734278488275576,-265.8625124917489,2.9150000000000773,-0.10499999999996987,-0.39333333333334664,-2.100000000000051,0.27584237578526555,2.173745019228612,1.5254140491147916,12.0,-3.0,4.0,-2.0,385,385,0,1340.0,1484,1289,0,0.23113207547169812,0.18059299191374664,0.8685983827493261,7.202597402597402,0.2361125660836707,0.1134122625,0.9768656716417911,-0.0010522388059701468,0.0,nan,1.9106987890811793,0.0,3.0,4720.0,26.0,0.0,1.2672758423757853,,
noise,0.05,4200009,2.4700000000008373,2.4700000000008373,0.0,14.17,-11.699999999999163,2.4600000000002917,0.010000000000545572,0.061128643054149646,0.2308947983973344,1296.6341412997574,0.32499999999986073,-0.07599999999996496,-0.13777777777776457,-0.23999999999998067,0.21644774414620216,2.2031292714010338,1.499143346659052,15.0,-3.0,4.0,-1.0,373,373,0,1307.0,1406,1217,0,0.2361308677098151,0.18591749644381222,0.8655761024182077,7.032171581769437,0.24923125606766383,0.131991183,1.0841622035195104,0.0018898240244841907,0.0,nan,1.6417364584962009,0.0,0.0,4877.0,36.5,0.0,1.3226727584237579,,
noise,0.05,4200010,0.24500000000013245,0.24500000000013245,0.0,12.545,-12.299999999999867,0.23999999999989158,0.005000000000240867,0.11334597630627576,0.012351563289884878,69.36257885086414,1.7099999999996385,-0.09999999999993747,-0.25099999999995076,-1.3049999999997226,0.06167904054825814,1.9938997005301682,1.2667047401484866,11.0,-4.0,4.0,1.0,334,334,0,1251.0,1389,1201,0,0.21886249100071994,0.18012958963282938,0.8646508279337654,7.754491017964072,0.25228257780821917,0.13178318,1.0027977617905675,0.00019584332533983408,0.0,nan,2.2501852711195287,0.0,8.0,4627.0,18.0,0.0,1.2924043403769274,,
noise,0.05,4200011,-0.7200000000000131,-0.7200000000000131,0.0,16.965,-17.685000000000013,-0.7200000000001812,1.680877659282487e-13,0.08771321196584758,-0.046906111657246646,-263.4102900219631,1.3399999999998897,-0.19300000000005182,-0.2572222222222267,-0.355000000000004,0.07538549400342662,2.0590995568530177,1.3672187321530553,10.0,-4.0,3.0,0.0,464,464,0,1686.0,1720,1473,0,0.24011627906976743,0.19604651162790698,0.8563953488372092,6.881465517241379,0.20340356307916185,0.1,1.0062277580071175,-0.0004270462633452035,0.0,nan,2.952026933827965,0.0,0.0,4990.0,47.5,0.0,1.3184676958261865,,
noise,0.05,4200012,-3.039999999999992,-3.039999999999992,0.0,15.31,-18.349999999999994,-3.0400000000001812,1.8918200339612667e-13,0.36899164287598263,-0.04707810842552613,-264.37617094908825,4.990000000000023,-0.09300000000000914,-0.6866666666666659,-4.785000000000025,-0.15476870359794404,2.366607801274088,1.4237578526556254,13.0,-4.5,4.0,0.0,377,377,0,1310.0,1455,1266,0,0.2323024054982818,0.18006872852233677,0.8701030927835052,7.2175066312997345,0.2407675828458362,0.111383326,1.168702290076336,-0.0023206106870228946,0.0,nan,6.508992454275872,1.0,52.0,4764.0,109.5,0.0,1.3055396916047972,,
noise,0.05,4200013,0.8550000000003308,0.8550000000003308,0.0,15.095,-14.23999999999967,0.8599999999997822,-0.004999999999451332,0.08199024732742685,0.05958896874899215,334.63331292472947,1.1249999999998863,-0.0874999999999815,-0.24999999999996525,-0.5449999999999875,0.24214734437464305,2.2197042838923027,1.3557966876070817,11.0,-3.0,5.0,-1.0,408,408,0,1471.0,1450,1224,0,0.2496551724137931,0.20289655172413792,0.8441379310344828,6.553921568627451,0.24166224610151935,0.109104087,1.0261726716519375,0.0005812372535692256,0.0,nan,2.102186362811965,0.0,0.0,4835.0,15.5,0.0,1.2752712735579668,,
noise,0.05,4200014,-2.389999999999901,-2.389999999999901,0.0,14.33,-16.7199999999999,-2.39999999999989,0.009999999999989129,0.34185943058390184,-0.039949586395249224,-224.34458467853673,4.849999999999909,-0.09499999999998324,-0.6427777777777758,-4.420000000000073,0.0508280982295831,2.3988951744143434,1.544831524842947,15.0,-4.0,4.0,2.0,362,362,0,1272.0,1412,1222,0,0.22662889518413598,0.1801699716713881,0.8654390934844193,7.276243093922652,0.24819904740567375,0.129967328,1.126572327044025,-0.0018789308176099852,0.0,nan,4.878128527464347,0.0,94.0,4622.0,63.5,0.0,1.2941176470588236,,
noise,0.05,4200015,2.7550000000006207,2.7550000000006207,0.0,14.94,-12.184999999999379,2.7799999999999088,-0.024999999999288036,0.06267519943306911,0.2511816042910641,1410.5586009338156,0.4299999999999784,-0.0845000000000013,-0.14888888888890822,-0.2650000000000432,-0.04854368932038835,2.403223823077654,1.6807538549400343,13.0,-4.0,4.0,-5.0,409,409,0,1507.0,1525,1302,0,0.24,0.19763934426229507,0.8537704918032787,6.9119804400978,0.22971083404464873,0.115758066,0.9913735899137359,0.0018281353682817656,0.0,nan,1.69996981921911,0.0,0.0,4914.0,45.5,0.0,1.3005714285714285,,
noise,0.05,4200016,0.040000000001043645,0.040000000001043645,0.0,13.540000000000001,-13.499999999998957,-0.009999999999744914,0.05000000000078856,0.07315512007218375,0.00312447615904199,17.546096705562448,1.0199999999999392,-0.08799999999998959,-0.2294444444444505,-0.49500000000000455,0.10736721873215306,2.057679819136145,1.3615077098800685,10.0,-3.0,4.0,-4.0,376,376,0,1336.0,1420,1221,0,0.23873239436619717,0.18816901408450704,0.8598591549295774,7.023936170212766,0.24673986648660082,0.11200258299999999,1.0134730538922156,2.9940119761260213e-05,0.0,nan,2.649848643822065,0.0,14.0,4863.0,71.5,0.0,1.3232438606510566,,
noise,0.05,4200017,-2.419999999999817,-2.419999999999817,0.0,13.58,-15.999999999999817,-2.3999999999997876,-0.020000000000029328,0.1325227123700814,-0.10434868998117751,-585.9901347654644,3.2549999999998533,-0.19549999999993015,-0.43444444444445196,-1.1499999999999773,-0.163906339234723,2.38426678187925,1.3849229011993147,11.0,-5.0,4.0,-1.0,367,367,0,1275.0,1510,1326,0,0.21456953642384105,0.16887417218543047,0.8781456953642384,7.727520435967302,0.2316586777566313,0.126661398,1.0650980392156864,-0.0018980392156861309,0.0,nan,2.045530280992492,0.0,39.0,4764.0,34.5,0.0,1.3220823798627002,,
noise,0.05,4200018,0.8900000000002137,0.8900000000002137,0.0,15.865,-14.974999999999786,0.9308333333330316,-0.04083333333281791,0.1069556174545805,0.04754976322655697,267.0248391831475,1.259999999999991,-0.077999999999939,-0.2594444444444485,-1.080000000000041,0.05311250713877784,2.3592365036119047,1.5733866362078812,13.0,-4.0,4.0,-8.0,428,428,0,1512.0,1604,1368,0,0.23566084788029926,0.1885286783042394,0.8528678304239401,6.94392523364486,0.21843649829837702,0.1115747205,1.0492724867724867,0.00058862433862448,0.0,nan,2.5073748980766317,0.0,0.0,4902.0,25.5,0.0,1.2935465448315249,,
noise,0.05,4200019,3.805000000000291,3.805000000000291,0.0,13.34,-9.534999999999709,3.729999999999982,0.07500000000030882,0.05168113045070674,0.4207117172794248,2362.5875509357124,0.2699999999998681,-0.031500000000019665,-0.07888888888884872,-0.15499999999993008,-0.20045688178183896,2.161212463302293,1.3906339234723015,14.0,-4.0,3.0,5.0,367,367,0,1285.0,1347,1158,0,0.2412769116555308,0.19079435783221974,0.8596881959910914,6.825613079019074,0.2601693614230483,0.13342557,1.0381322957198444,0.0029610894941636506,0.0,nan,2.2041644774945164,0.0,0.0,4759.0,17.0,0.0,1.2952598515134208,,
noise,0.05,4200020,-2.920000000000357,-2.920000000000357,0.0,15.195,-18.115000000000357,-2.9199999999999275,-4.2943426592501055e-13,0.21922968213810362,-0.07611065309671511,-427.4140084870887,3.3549999999999613,-0.14649999999992075,-0.5111111111110821,-2.7549999999999386,0.22958309537407195,2.299617279465384,1.5031410622501429,16.0,-3.0,4.0,0.0,402,402,0,1440.0,1552,1337,0,0.23195876288659795,0.18556701030927836,0.8614690721649485,7.186567164179104,0.2257386890083871,0.104358918,1.0552083333333333,-0.0020277777777780257,0.0,nan,5.38749924867405,0.0,22.0,4801.0,34.5,0.0,1.302113078241005,,
noise,0.05,4200021,0.6699999999999591,0.6699999999999591,0.0,14.855,-14.185000000000041,0.6699999999996189,3.4017233474514796e-13,0.07353296458140737,0.05206605568489808,292.38694796267254,0.9950000000000614,-0.09499999999997044,-0.1899999999999949,-0.4049999999999727,-0.16105082809822957,2.138358661445244,1.4837235865219873,9.0,-4.0,3.0,0.0,394,394,0,1442.0,1505,1287,0,0.23588039867109634,0.19162790697674417,0.8551495016611296,7.086294416243655,0.2328052318137059,0.115750804,1.0301664355062414,0.00046463245492368865,0.0,nan,2.4477556242971494,0.0,0.0,4722.0,25.5,0.0,1.3089663049685893,,
noise,0.05,4200022,-1.2549999999994839,-1.2549999999994839,0.0,14.115,-15.369999999999484,-1.2900000000000176,0.035000000000533715,0.12037835127149399,-0.05957407204599122,-334.54965762440276,1.7199999999999704,-0.16999999999990792,-0.3716666666666397,-1.224999999999966,-0.1901770416904626,2.151549857106926,1.3232438606510566,10.0,-4.0,4.0,-3.0,400,400,0,1391.0,1537,1332,0,0.22706571242680545,0.18100195185426154,0.8666232921275211,7.1725,0.2280130293159609,0.108481972,1.0147375988497485,-0.0009022286125086153,0.0,nan,1.798760031677754,0.0,33.0,4874.0,22.5,0.0,1.3049685893774985,,
noise,0.05,4200023,-4.18500000000013,-4.18500000000013,0.0,12.915000000000001,-17.10000000000013,-4.159999999999908,-0.0250000000002224,0.2421799192759227,-0.09874594799513584,-554.5268597396935,4.945000000000164,-0.13899999999997018,-0.6744444444444326,-2.880000000000024,0.06910336950314107,2.384827168540588,1.422615648201028,14.0,-4.0,4.0,1.0,357,357,0,1277.0,1473,1283,0,0.21860149355057706,0.173387644263408,0.8710115410726409,7.719887955182073,0.2378781897654657,0.112723657,1.0113547376664056,-0.00327721221613166,0.0,nan,2.312336726090766,2.0,35.0,4697.0,58.5,0.0,1.282124500285551,,
noise,0.05,4200024,0.7800000000001432,0.7800000000001432,0.0,13.93,-13.149999999999856,0.7199999999998906,0.06000000000025263,0.132427022378952,0.03365735162714114,189.00933034611822,1.814999999999742,-0.06449999999998964,-0.28111111111108755,-1.5699999999998795,-0.010279840091376356,2.461330280980625,1.6287835522558538,15.0,-4.0,4.0,4.0,386,386,0,1394.0,1433,1222,0,0.23726448011165388,0.19455687369155616,0.8527564549895325,6.8782383419689115,0.24443859916561847,0.1279827,0.9992826398852224,0.0005595408895266451,0.0,nan,2.134807727034186,0.0,0.0,4749.0,19.5,0.0,1.2914285714285714,,
noise,0.05,4200025,2.2199999999992883,2.2199999999992883,0.0,14.0,-11.780000000000712,2.21999999999989,-6.017408793468348e-13,0.061053383193268036,0.20778069325909182,1166.8324390705768,0.7450000000002319,-0.06499999999995794,-0.15388888888890997,-0.3100000000000591,0.22729868646487722,2.3866101740052397,1.6847515705311251,10.0,-4.0,5.0,-2.0,383,383,0,1392.0,1432,1223,0,0.2409217877094972,0.19441340782122904,0.854050279329609,6.932114882506528,0.24464179780559442,0.127571468,1.0057471264367817,0.0015948275862063853,0.0,nan,2.16981060181463,0.0,0.0,4723.0,20.0,0.0,1.292,,
noise,0.05,4200026,1.3500000000001648,1.3500000000001648,0.0,16.335,-14.984999999999836,1.359999999999892,-0.009999999999727116,0.06936020068039085,0.11122063717539961,624.5808757049983,1.1200000000000188,-0.10150000000000005,-0.1738888888888839,-0.35000000000002274,-0.19760137064534553,2.406163550162265,1.5362649914334665,13.0,-4.0,4.0,-1.0,444,444,0,1605.0,1522,1284,0,0.2621550591327201,0.21090670170827858,0.8436268068331143,6.31981981981982,0.23022686732105263,0.1149381055,1.0177570093457944,0.0008411214953272055,0.0,nan,2.094974554923572,0.0,2.0,4810.0,43.5,0.0,1.2992575671045117,,
noise,0.05,4200027,0.5299999999999159,0.5299999999999159,0.0,15.540000000000001,-15.010000000000085,0.5299999999998001,1.1579626146840383e-13,0.11423520948914066,0.02651171597719044,148.88163925335206,1.754999999999967,-0.08500000000000511,-0.28722222222221677,-1.220000000000013,0.09822958309537407,2.37504450187741,1.5796687607081668,10.0,-4.0,4.0,0.0,420,420,0,1520.0,1527,1294,0,0.24492468893254749,0.1990831696136215,0.8474132285527177,6.716666666666667,0.2283558503154098,0.124071212,1.0223684210526316,0.0003486842105262604,0.0,nan,1.783011751049703,0.0,0.0,5016.0,42.5,0.0,1.3053173241852487,,
noise,0.05,4200028,-1.500000000000071,-1.500000000000071,0.0,14.790000000000001,-16.29000000000007,-1.499999999999966,-1.0502709812953981e-13,0.1265534019566272,-0.06772973652945818,-380.34935985957964,2.929999999999879,-0.09500000000001733,-0.4027777777777399,-1.049999999999983,-0.287835522558538,2.201309367976504,1.3672187321530553,11.0,-5.0,3.0,0.0,377,377,0,1342.0,1524,1319,0,0.21325459317585302,0.17611548556430445,0.865485564304462,7.541114058355437,0.22817908351971095,0.110954307,1.102086438152012,-0.0011177347242921542,0.0,nan,1.8823645474325938,0.0,12.0,4813.0,55.5,0.0,1.2860411899313502,,
noise,0.05,4200029,-1.5400000000004894,-1.5400000000004894,0.0,12.465,-14.00500000000049,-1.539999999999618,-8.715250743307479e-13,0.11383083839678731,-0.07730769731597761,-434.13624049107824,3.375000000000341,-0.16499999999998916,-0.41166666666668383,-0.7149999999999608,-0.07252998286693318,2.4631827752832827,1.480868075385494,14.0,-4.0,3.0,0.0,359,359,0,1232.0,1444,1269,0,0.2257617728531856,0.1706371191135734,0.878808864265928,7.557103064066852,0.24181197009431346,0.110314122,1.0117694805194806,-0.0012500000000003973,0.0,nan,1.6523823746913866,0.0,2.0,4797.0,75.5,0.0,1.287835522558538,,
noise,0.1,4200000,-0.80499999999995,-0.80499999999995,0.0,11.42,-12.22499999999995,-0.8799999999999262,0.0749999999999762,0.14490428866518787,-0.03174509217341632,-178.27066965764317,2.215000000000032,-0.06299999999999953,-0.33833333333332877,-1.7900000000000347,0.004568817818389492,1.7876988532376452,1.0108509423186751,12.0,-3.0,3.0,5.0,342,342,0,1183.0,1480,1305,0,0.19932432432432431,0.15986486486486487,0.8817567567567568,8.14327485380117,0.23674424962787552,0.135500543,0.9653423499577346,-0.0006804733727810228,0.0,nan,1.6882520024532026,0.0,24.0,4784.0,40.5,0.0,1.3141062250142777,,
noise,0.1,4200001,-6.35000000000008,-6.35000000000008,0.0,11.4,-17.750000000000078,-6.350000000000108,2.842170943040401e-14,0.3936309441558574,-0.0921820675544946,-517.6661268959025,6.615000000000009,-0.11649999999998073,-0.7972222222221872,-5.1299999999997965,0.10622501427755568,1.9335391050570734,1.029126213592233,16.0,-3.0,4.0,0.0,354,354,0,1238.0,1629,1447,0,0.18968692449355432,0.1519950890116636,0.8882750153468385,8.689265536723164,0.21509504366011065,0.121174684,0.9208400646203554,-0.005129240710823974,0.0,nan,5.820340467982983,2.0,80.0,4915.0,65.5,0.0,1.3203883495145632,,
noise,0.1,4200002,0.26999999999978286,0.26999999999978286,0.0,11.965,-11.695000000000217,0.2699999999999636,-1.8074430840897548e-13,0.05777151928126408,0.02670618952124853,149.9737428371294,0.7449999999999477,-0.11999999999996476,-0.18999999999999773,-0.33500000000002217,0.1096516276413478,1.8748610285437932,1.1776127926898914,7.0,-3.0,4.0,0.0,388,388,0,1394.0,1596,1387,0,0.21177944862155387,0.17468671679197995,0.8690476190476191,7.688144329896907,0.21957340025094102,0.12873119049999998,0.8583213773314203,0.00019368723098980118,0.0,nan,1.8841152091096784,0.0,7.0,4808.0,30.5,0.0,1.2918332381496287,,
