lambda_inv,c_adverse,n,pnl_net_mean,pnl_net_median,pnl_net_std,pnl_net_ci_lo,pnl_net_ci_hi,pnl_edge_mean,pnl_edge_median,pnl_edge_std,pnl_edge_ci_lo,pnl_edge_ci_hi,pnl_inventory_mean,pnl_inventory_median,pnl_inventory_std,pnl_inventory_ci_lo,pnl_inventory_ci_hi,sharpe_1s_mean,sharpe_1s_median,sharpe_1s_std,sharpe_1s_ci_lo,sharpe_1s_ci_hi,max_drawdown_mean,max_drawdown_median,max_drawdown_std,max_drawdown_ci_lo,max_drawdown_ci_hi,fill_rate_orders_mean,fill_rate_orders_median,fill_rate_orders_std,fill_rate_orders_ci_lo,fill_rate_orders_ci_hi,adverse_cost_500ms_mean,adverse_cost_500ms_median,adverse_cost_500ms_std,adverse_cost_500ms_ci_lo,adverse_cost_500ms_ci_hi,n_fills_mean,n_fills_median,n_fills_std,n_fills_ci_lo,n_fills_ci_hi,inv_abs_mean_mean,inv_abs_mean_median,inv_abs_mean_std,inv_abs_mean_ci_lo,inv_abs_mean_ci_hi,inv_max_abs_mean,inv_max_abs_median,inv_max_abs_std,inv_max_abs_ci_lo,inv_max_abs_ci_hi,pnl_vol_1s_mean,pnl_vol_1s_median,pnl_vol_1s_std,pnl_vol_1s_ci_lo,pnl_vol_1s_ci_hi,quote_lifetime_mean_s_mean,quote_lifetime_mean_s_median,quote_lifetime_mean_s_std,quote_lifetime_mean_s_ci_lo,quote_lifetime_mean_s_ci_hi,killed_mean,killed_median,killed_std,killed_ci_lo,killed_ci_hi,diverged_mean,diverged_median,diverged_std,diverged_ci_lo,diverged_ci_hi
0.1,0.0,12,8.317083333333414,8.547499999999985,3.443249296768424,6.485666666666431,10.087625000000404,23.287499999999998,22.6425,3.5601797069044903,21.27771875,25.20621875,-14.970416666666585,-14.802500000000064,3.5184542437202393,-16.82983333333334,-13.083093749999556,0.26113888078635666,0.26850046374445535,0.1104278386240173,0.204681433962945,0.3136887999985107,2.327916666666681,2.2574999999998795,1.033114132420055,1.8506979166666593,2.960031249999975,0.32540077635537396,0.3207829079669057,0.024947592219545817,0.3121569683588184,0.3399977062711346,1.327675383619461,1.257574033363507,0.366999211224654,1.1316228314865076,1.5258650878378706,270.0833333333333,264.5,39.635746798091546,248.0,291.5833333333333,5.2604981175789165,5.2484795829713295,0.6934177269483687,4.867186142484796,5.639760715320011,22.75,21.0,4.413306326018253,20.5,25.166666666666668,0.2898506947832357,0.2636896647596586,0.06877990487405046,0.25774728600220814,0.3324336901972239,0.3374880035505076,0.3300331878235324,0.026635709415235066,0.3242450624995367,0.3531766766633928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1,0.5,12,7.830833333333181,9.175000000000068,4.3692181708225215,5.478427083332979,9.889187500000062,21.298333333333336,22.2775,2.806588298769144,19.707239583333333,22.787125000000007,-13.467500000000152,-12.070000000000396,4.086184873226451,-15.649875000000307,-11.386104166666732,0.2510911941388746,0.30143900532593876,0.13610390752638857,0.17747881877430055,0.3188738836420544,2.430833333333382,1.7199999999998,1.9771258217804684,1.5518020833333854,3.614739583333328,0.26142195199923246,0.25776646120310104,0.014665359078528561,0.2536623748662762,0.2695463836991036,1.4729941365818704,1.441805205709488,0.3785677598926659,1.2953639487471722,1.6763380465089284,218.25,217.0,25.38476636954462,204.58125,231.50416666666666,5.4514190558934255,5.244135534317984,0.937022578573641,4.973971908485374,5.9616203301476975,21.333333333333332,20.5,4.618802153517006,19.083333333333332,23.916666666666668,0.29833047089357106,0.2919325141683915,0.07471486324856377,0.2602030342257564,0.3423906236602353,0.32380309432928633,0.3161125411580674,0.028706948073562704,0.3098720899366076,0.3413403391553661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1,1.0,12,8.08041666666652,8.044999999999902,5.098851233514913,5.134572916666337,10.738781250000093,18.910416666666666,19.240000000000002,2.995270103417093,17.13495833333333,20.443458333333332,-10.830000000000148,-10.195000000000359,3.723481996977882,-12.740656250000137,-8.865489583333435,0.24441018206413734,0.2239226411148716,0.1558860456891417,0.1610464305819764,0.32580236770551146,2.8704166666666615,2.384999999999934,1.6954195757625228,2.053666666666656,3.8229166666667025,0.2160057705818097,0.22356897260125858,0.028948187450731636,0.1997466054098878,0.2306202210563692,1.5951147611632888,1.6077015439060434,0.3350289519614637,1.4373855219545901,1.7726328313240276,177.0,186.0,31.054204809713553,158.81666666666666,193.25208333333333,6.0355487981465386,5.682884448305821,1.2606644178986017,5.425124891398783,6.774596365479293,23.166666666666668,23.0,3.40676688460784,21.416666666666668,25.166666666666668,0.3077393102639428,0.28888811624332844,0.05235347313450681,0.2803550497548121,0.3393333717827423,0.32583358425632075,0.3220718489971591,0.020053708037446934,0.3154080760764651,0.3361486971530891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1,1.5,12,6.846666666666555,7.200000000000102,4.103038969821781,4.605447916666806,8.962895833333073,18.16333333333333,17.7125,2.381604055838812,16.961114583333334,19.586572916666665,-11.316666666666778,-12.282499999999708,4.294488186952961,-13.591250000000018,-8.889718750000279,0.1623280051792276,0.17735951282042106,0.09608854557993526,0.11184832544457322,0.21413384251970893,3.487916666666583,3.209999999999866,1.7368564319340432,2.660239583333321,4.476197916666478,0.19083431481055646,0.19529190815109648,0.01769394536638608,0.18135719301150316,0.20024319477754934,1.5963693804149708,1.4462304498485938,0.3897176996490333,1.4021014840061337,1.825836121487007,160.66666666666666,155.0,22.644820131497596,148.75,173.50208333333333,7.798580944106573,7.60251954821894,1.3271007858359676,7.130393860411236,8.538618592528236,24.416666666666668,22.5,3.776923551668939,22.5,26.416666666666668,0.3988898003081099,0.3833483584999099,0.07695470858612018,0.3610260462125167,0.4443614472891114,0.3172001921852419,0.31482237953063413,0.026414737246986168,0.3030100660832119,0.3313047330417754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1,2.0,12,7.85666666666683,9.427500000000123,7.894817440843864,3.329906250000006,11.912968750000465,19.02666666666667,19.37,3.491418917948125,17.056177083333328,20.835083333333333,-11.169999999999838,-9.962499999999652,7.283272865709039,-15.187614583333485,-7.6037708333328675,0.15917554585936225,0.16682365356350273,0.12844855397321944,0.09123795372165587,0.22589722193764977,5.06374999999997,3.722499999999968,4.217833957786443,3.2682187499999626,7.474520833333433,0.18519882393257503,0.17978931163566825,0.02550260255115492,0.1711851711207117,0.19930833529747663,1.5997384483941655,1.7348434801381694,0.5069012898892604,1.3283032066446472,1.8642828071885353,155.08333333333334,157.0,27.211155243704184,139.58125,169.76458333333332,9.181726035331597,8.151172893136403,3.0775042990414945,7.588910005792065,10.830187518100203,28.083333333333332,29.5,6.584531920042654,24.5,31.333333333333332,0.520095745312665,0.44089799885587555,0.2475068605035313,0.39161441417313664,0.6526392747458514,0.3122731644262012,0.31376752673531527,0.024522413520280006,0.2992602203908827,0.3264695122841084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2,0.0,12,8.569583333333481,8.805000000000192,3.265907543598345,6.879885416666866,10.31234374999987,24.37708333333333,24.61,2.980441134473319,22.632249999999996,25.86645833333333,-15.807499999999854,-15.845000000000404,2.8801195524427787,-17.23677083333289,-14.197770833333255,0.29052728558555196,0.30635882334224773,0.1361335059840069,0.22238694722934657,0.3630682355415264,2.366250000000113,1.9199999999998454,1.0764084325369014,1.8095833333334783,2.9466770833335536,0.3121505395491775,0.31186034460422335,0.017343333707256242,0.3025353087589841,0.3207260044486228,1.4787545096601225,1.4074771064062928,0.3360743732304067,1.311213894622501,1.6640411425896031,275.25,275.0,35.030181791758324,255.24583333333334,294.7583333333333,3.6584129742253118,3.792354474370113,0.2625901601048173,3.5124800897770054,3.7892738198667826,18.583333333333332,18.0,2.466441431158124,17.166666666666668,19.916666666666668,0.26776644492860413,0.26237747444015946,0.03300791409154741,0.2509053227906939,0.2856790338012583,0.31269905873630244,0.3101574259535965,0.02664558416024807,0.29937596933560795,0.3270357072606224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2,0.5,12,8.399583333333476,7.710000000000619,2.889839928197934,6.771916666666539,9.916687499999666,21.374583333333334,21.7175,2.422299300564476,19.973229166666666,22.681489583333335,-12.974999999999858,-12.947499999999549,1.9839217359932215,-14.004218749999861,-12.003197916666092,0.32890791592922014,0.3172894428225407,0.1149339145254075,0.266528982077665,0.3904319179566788,1.6304166666666522,1.6525000000000318,0.5413512484907683,1.3345729166665903,1.9138020833334852,0.2566612783696213,0.25661061501463434,0.013269275564917407,0.24893687839272136,0.2639407878365601,1.4779600620753046,1.47735357083224,0.2304604558889538,1.3577597462139772,1.6013354408684184,225.0,225.0,20.431704418734757,214.08125,236.0,3.93693889371561,3.819721980886186,0.40019304902535807,3.7233402114103678,4.152336736171446,18.583333333333332,19.0,2.968266507678524,17.083333333333332,20.083333333333332,0.22725878413607725,0.21433922346794754,0.04342749174967738,0.20515943974000272,0.25132420604062183,0.3094841689170064,0.3070151883527349,0.017118652905656517,0.3006504932573655,0.31917470399924175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2,1.0,12,7.244999999999721,7.19749999999928,3.2141201256049294,5.545687499999944,9.00585416666654,20.62875,20.6025,3.806757821773847,18.468218750000002,22.650958333333335,-13.383750000000278,-13.070000000000732,3.2751059143180807,-15.106812500000581,-11.673229166666962,0.2296217009148114,0.22666628415391832,0.11676754255617548,0.17167263202985084,0.29785790026880643,2.429166666666665,1.862499999999926,1.7048271484406394,1.6815833333333732,3.3540729166664716,0.2185741114675996,0.22091012469610227,0.022899152149986394,0.20654426933121875,0.23100262975414157,1.523509194498488,1.4341845994296085,0.31133027330470087,1.3648339774077842,1.6965293227860638,191.08333333333334,188.0,33.475794058973236,172.7375,208.67083333333332,4.9905878945844195,4.904430929626411,0.8410632059879435,4.519097523892268,5.425063350709528,19.416666666666668,19.0,3.62963392427424,17.664583333333333,21.25208333333333,0.28439013394507395,0.2655241338421101,0.06706705350737241,0.25220779877630983,0.3210210494022709,0.3108906857450888,0.3088135904258397,0.031189379915565012,0.29516081672673694,0.3287752886543126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2,1.5,12,5.952499999999727,7.202499999999901,3.815302621144356,3.682364583332864,7.652635416666234,18.920833333333334,19.887500000000003,2.733582259544602,17.26121875,20.31559375,-12.968333333333609,-11.742500000000001,5.780462915299599,-16.19017708333383,-9.964791666666796,0.18005864569512833,0.19810991880749007,0.10968469994863482,0.11535946975672623,0.23514253856217676,3.567083333333372,2.257500000000107,2.9493770207631864,2.168531250000002,5.381447916666671,0.18146546579812903,0.18406772387695788,0.02116383990754972,0.16911597624897126,0.19209387968480413,1.891593274210517,1.8256327357830482,0.4575207267661868,1.6615141699263303,2.1414883607827013,155.0,156.5,21.41367447556478,142.58125,165.75208333333333,6.348827106863598,5.7741094700260645,2.4871834536771145,5.243559947871415,7.753947654213726,20.916666666666668,19.0,4.944387696871039,18.333333333333332,23.66875,0.36574969423766884,0.3108224726802471,0.15867162742953553,0.2932397839039596,0.4585920775453495,0.3088543535741934,0.3033858683838926,0.016230303172894082,0.30104971079933507,0.3187428262396617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2,2.0,12,6.1054166666663825,6.249999999999581,4.86813500706078,3.443302083333001,8.752677083333053,17.950000000000003,18.2325,4.279323438454856,15.730864583333336,20.182906250000002,-11.844583333333617,-11.165000000000223,5.917046813438651,-14.850010416666878,-8.76422916666683,0.14408885478186872,0.16605447296655806,0.11256154890802574,0.08287034928821892,0.20730289359399068,3.739999999999924,3.1874999999998863,2.108795433848099,2.679552083333288,4.931833333333284,0.16210261120857666,0.1661655490253392,0.030182737053091845,0.14532402968424726,0.1774659295466279,1.9866586858698183,1.755995443462968,0.7585980913917273,1.624820746005979,2.4028811048344934,141.83333333333334,151.5,33.57984604798033,122.74791666666667,159.0875,7.429916015059369,6.515638575152042,3.2060831152673055,5.971374529394729,9.326314074717637,23.166666666666668,21.5,4.302923600896432,20.916666666666668,25.41875,0.4212879238174509,0.3549887781382284,0.142812682330677,0.3487944346103366,0.498755659420823,0.3053923943101093,0.31067913278623727,0.02285717973413925,0.29312321906941347,0.31719676308949174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
