beta_obi_x,c_latency,n,pnl_net_mean,pnl_net_median,pnl_net_std,pnl_net_ci_lo,pnl_net_ci_hi,pnl_edge_mean,pnl_edge_median,pnl_edge_std,pnl_edge_ci_lo,pnl_edge_ci_hi,pnl_inventory_mean,pnl_inventory_median,pnl_inventory_std,pnl_inventory_ci_lo,pnl_inventory_ci_hi,sharpe_1s_mean,sharpe_1s_median,sharpe_1s_std,sharpe_1s_ci_lo,sharpe_1s_ci_hi,max_drawdown_mean,max_drawdown_median,max_drawdown_std,max_drawdown_ci_lo,max_drawdown_ci_hi,fill_rate_orders_mean,fill_rate_orders_median,fill_rate_orders_std,fill_rate_orders_ci_lo,fill_rate_orders_ci_hi,adverse_cost_500ms_mean,adverse_cost_500ms_median,adverse_cost_500ms_std,adverse_cost_500ms_ci_lo,adverse_cost_500ms_ci_hi,n_fills_mean,n_fills_median,n_fills_std,n_fills_ci_lo,n_fills_ci_hi,inv_abs_mean_mean,inv_abs_mean_median,inv_abs_mean_std,inv_abs_mean_ci_lo,inv_abs_mean_ci_hi,inv_max_abs_mean,inv_max_abs_median,inv_max_abs_std,inv_max_abs_ci_lo,inv_max_abs_ci_hi,pnl_vol_1s_mean,pnl_vol_1s_median,pnl_vol_1s_std,pnl_vol_1s_ci_lo,pnl_vol_1s_ci_hi,quote_lifetime_mean_s_mean,quote_lifetime_mean_s_median,quote_lifetime_mean_s_std,quote_lifetime_mean_s_ci_lo,quote_lifetime_mean_s_ci_hi,killed_mean,killed_median,killed_std,killed_ci_lo,killed_ci_hi,diverged_mean,diverged_median,diverged_std,diverged_ci_lo,diverged_ci_hi
1.0,1.0,12,8.08041666666652,8.044999999999902,5.098851233514913,5.134572916666337,10.738781250000093,18.910416666666666,19.240000000000002,2.995270103417093,17.13495833333333,20.443458333333332,-10.830000000000148,-10.195000000000359,3.723481996977882,-12.740656250000137,-8.865489583333435,0.24441018206413734,0.2239226411148716,0.1558860456891417,0.1610464305819764,0.32580236770551146,2.8704166666666615,2.384999999999934,1.6954195757625228,2.053666666666656,3.8229166666667025,0.2160057705818097,0.22356897260125858,0.028948187450731636,0.1997466054098878,0.2306202210563692,1.5951147611632888,1.6077015439060434,0.3350289519614637,1.4373855219545901,1.7726328313240276,177.0,186.0,31.054204809713553,158.81666666666666,193.25208333333333,6.0355487981465386,5.682884448305821,1.2606644178986017,5.425124891398783,6.774596365479293,23.166666666666668,23.0,3.40676688460784,21.416666666666668,25.166666666666668,0.3077393102639428,0.28888811624332844,0.05235347313450681,0.2803550497548121,0.3393333717827423,0.32583358425632075,0.3220718489971591,0.020053708037446934,0.3154080760764651,0.3361486971530891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2.0,12,9.646666666666475,10.909999999999627,4.31561821829271,7.070020833333176,11.870531249999944,19.84875,19.5475,3.6836432836132613,17.865708333333338,21.82298958333334,-10.202083333333524,-9.887499999999786,2.6777945965878307,-11.658624999999923,-8.840708333333826,0.27699212840912363,0.2749926867009045,0.15101183032123705,0.19399115666693661,0.3535728840184815,2.5508333333333035,1.9875000000000682,1.779459613239767,1.7174583333332478,3.6465833333331465,0.20380097458353097,0.2022245870071957,0.019955189554200097,0.19306397634289255,0.21455536947431325,1.661329989547144,1.5118181818181817,0.49746698886064084,1.3855135044735798,1.926089022575829,166.0,164.0,29.378408893112457,149.74791666666667,181.5875,6.4304228207355925,6.3653344917463075,1.8989767163575175,5.445670431508834,7.498986388647551,23.5,22.0,4.145095678246545,21.333333333333332,25.666666666666668,0.3443425481676774,0.3151583848224323,0.14651341955180144,0.27926709312352355,0.42661035004190645,0.32043630392072026,0.3178265772027973,0.03193527402031859,0.304348394550449,0.3376151879730691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5,0.0,12,7.188333333333333,7.267499999999529,5.296692936220388,4.483031250000246,9.922479166666761,20.170833333333334,20.1275,1.984718703830176,19.08539583333333,21.249906249999995,-12.982500000000002,-12.647500000000662,4.370962812595357,-15.215083333333185,-10.74729166666662,0.200833129976793,0.19229795688693355,0.13272862050540518,0.13188854246576542,0.27127945859683616,2.9295833333332695,2.6175000000000637,1.4844519318182088,2.2020833333333183,3.792531249999929,0.2420215252127885,0.2418327924586617,0.014420482203440796,0.23466442054101158,0.24929100993415793,1.5922048919236609,1.4717956850939786,0.3839547589992469,1.4099283664984057,1.809138924376298,206.5,206.0,18.471107659851324,196.91666666666666,216.4333333333333,6.69475818129163,6.673761946133797,1.1954202146898663,6.085771430640023,7.3544381697075005,23.166666666666668,22.0,3.833662699947623,21.166666666666668,25.083333333333332,0.3275158353362467,0.32625026600887264,0.06552674529489581,0.2956034931256211,0.36319697515413096,0.323417397281323,0.3146855546268597,0.025954439331735104,0.3109724961461808,0.339024531473471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5,0.5,12,7.069166666666784,6.995000000000488,4.008617894517046,4.891218750000077,9.320104166666889,20.502083333333335,20.9625,3.103032577051427,18.760739583333336,22.086739583333337,-13.43291666666655,-12.955000000000188,3.8915651550577257,-15.543083333333266,-11.32013541666676,0.20915450480163678,0.17949003315637876,0.12951541754369517,0.14166180989976593,0.2824503493047769,2.551249999999887,2.1324999999993963,1.1899945091548063,1.897843749999726,3.206281249999965,0.2263533059931686,0.2260452253131609,0.020479084760847647,0.21499453172056868,0.23656013071903412,1.6149399210867603,1.5048207657445194,0.5241878860537649,1.3714002475132379,1.9420293936115907,197.08333333333334,194.5,29.003004024139333,181.3125,212.66875,6.497538372429772,6.315377932232841,1.2528138454725617,5.841393353605561,7.2206975818129155,23.0,22.5,4.5924839782963955,20.5,25.583333333333332,0.322391380937387,0.3279235453954187,0.07844304493019917,0.2781099620394689,0.36503462472673376,0.31119380208654635,0.3007300075269901,0.03156302111838676,0.29547671077896737,0.32911581302953097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5,1.0,12,5.530000000000203,6.090000000000487,4.583647317068938,2.7603333333334716,7.572520833333533,19.209583333333335,19.8275,3.6601989875945105,17.201260416666663,21.180041666666664,-13.679583333333133,-14.767499999999574,3.7899582981235604,-15.670239583333268,-11.556104166666174,0.18216912117197268,0.17719374736324453,0.13659929818628333,0.11077908226485514,0.25774607287480017,3.426666666666622,2.7674999999997,2.7883869019833276,2.191375000000068,5.1168854166667055,0.20974632618386166,0.21541398957449387,0.0332859639074421,0.191513157104255,0.22679287523052183,1.8123284038524872,1.4849655929498582,0.8032580992615257,1.448134338260079,2.305075966107681,179.33333333333334,179.5,36.487440761628285,159.40833333333333,198.42083333333332,7.044019693020561,7.116854908774979,1.7674551460284484,6.064310020272227,8.01839342600637,23.166666666666668,21.5,4.281744192888377,20.833333333333332,25.333333333333332,0.36063564695282163,0.3121249608275698,0.15680096585733577,0.2835222892698411,0.4549833738410058,0.3150378020386522,0.31714049775788133,0.022553697723548507,0.3026872666022692,0.32725628003674845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5,2.0,12,7.909583333333674,7.937500000000625,4.119879443477185,5.608239583333737,10.029645833333554,19.308333333333334,19.0925,2.818346011834644,17.846125,20.754947916666666,-11.398749999999659,-9.98249999999977,3.8852331888596328,-13.63585416666613,-9.480156249999617,0.2300042169903763,0.22360275218738332,0.14403842565728078,0.15413061848227855,0.3049103227649599,2.7349999999999284,2.3750000000001137,1.6572512839583806,1.9717812499999776,3.673604166666657,0.19513602069564295,0.1964376272407229,0.02405281130608635,0.18197868836875744,0.20720237930100255,1.7209395077661573,1.5869289780616493,0.5137484250869404,1.477612237470508,2.030398408796737,163.75,164.5,27.703380167901404,148.99375,177.08541666666667,6.06783955980307,5.703735881841877,1.4772543705731638,5.2768136403127714,6.8174268751810025,21.333333333333332,20.5,4.2923469599092785,19.25,23.833333333333332,0.3501781408094468,0.32222286208458495,0.11558478766283832,0.2898020773070889,0.4138920580187985,0.31607992972251314,0.3090156851972723,0.026498065293945074,0.3020693247102334,0.33093553209232507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,0.0,12,7.292500000000531,7.462500000000375,6.421333230299547,3.5532291666671716,10.627562500000668,20.8475,20.322499999999998,3.611121394701752,18.83277083333333,22.911937499999997,-13.554999999999469,-13.262499999999195,5.110472314055572,-16.484166666666166,-10.979312499999386,0.20915782500963978,0.2341140025337658,0.15858698412194946,0.1193356196893778,0.29150699408671776,3.017499999999842,2.2699999999998113,2.424703824462715,1.9399166666664096,4.513791666666632,0.23297824010886528,0.23169137723821287,0.031124006434293305,0.21495891741772302,0.24921459642684368,1.6430869314553778,1.384924837106238,0.7339565527733329,1.304069793606792,2.0922650773741025,206.25,203.5,33.25691999077376,187.99375,224.66875,6.673979148566464,6.376629018245004,1.338524934259214,6.002117723718505,7.403140385172315,24.166666666666668,24.0,3.809875524889431,22.0,26.0,0.3546687503013873,0.31497356463561044,0.10611331548627066,0.30224091024955413,0.41245055454145524,0.31029258909138185,0.30453098903545855,0.025369536383385065,0.29756663589895804,0.3250358766397553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,0.5,12,6.946666666666549,7.612500000000352,5.678037966719929,3.8949687500001358,9.88903125000015,20.943749999999998,21.497500000000002,1.9593599662320165,19.901052083333333,21.921020833333333,-13.997083333333451,-13.112500000000324,5.51160901203192,-17.041427083332973,-11.18654166666702,0.20198650801645238,0.2126876194690917,0.16201393433552463,0.11833007689653953,0.2915638271910472,3.4779166666666916,2.8299999999999557,2.37645692952324,2.334104166666638,4.817187500000057,0.2255418624004748,0.22417547962849976,0.019723763925680343,0.21513116776678878,0.23578402688152328,1.5523210849687956,1.3999920898591995,0.5493147330372158,1.3006569736802998,1.8804910369920729,203.08333333333334,203.5,19.26116362638624,192.66458333333333,213.16666666666666,6.8081378511439326,6.876629018245004,1.6830126968665793,5.907828337677381,7.6417137271937445,23.5,23.0,3.7050334313299693,21.416666666666668,25.25,0.3721091109765777,0.36094218775129894,0.12428024066246217,0.30850225940448384,0.4391986879914432,0.2995653558790176,0.30018505917477556,0.017750181641233334,0.2905346519476399,0.30948413011443426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,1.0,12,8.173333333333447,8.72000000000051,3.981785993366637,5.998749999999936,10.027968750000179,18.598333333333333,18.005000000000003,2.079314062304434,17.505822916666673,19.725437499999998,-10.424999999999885,-9.670000000000064,3.2260382402063645,-12.242333333333287,-8.853895833333274,0.2455785605948041,0.2450381922257514,0.1291225011561362,0.18100315244811618,0.3139847546860775,2.7916666666667473,2.402499999999918,1.6814243601150973,1.9708229166666231,3.7731145833333737,0.20145716885162843,0.19946097098455182,0.02145346997953272,0.1911364002418989,0.21194311768524243,1.3216449099851209,1.299902077900584,0.3909882764657389,1.1285509071583582,1.5245958060967135,174.25,169.0,21.545406597568434,163.4125,185.92083333333332,6.442948161019403,6.417463075586447,1.0869113619367177,5.870925644367218,7.030006516072979,24.083333333333332,23.5,4.055486369964729,21.833333333333332,26.25,0.30391265222310254,0.3091846183396383,0.0587545950902489,0.2738102921196916,0.3376901529544419,0.3096633685580257,0.29194835908698,0.026740245035085066,0.2963447269963483,0.32493680017974347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,2.0,12,7.312916666666428,8.250000000000654,5.578024845251288,4.102656249999949,10.02287499999987,19.28708333333334,19.520000000000003,3.24745316876677,17.52601041666667,21.121125,-11.974166666666905,-9.357500000000222,5.02548588032358,-14.757354166666852,-9.386885416666939,0.20571216814923934,0.22070685362970183,0.13637885484006165,0.13139650746228296,0.2758742700760534,3.5387499999999648,2.597499999999684,2.9666595271449085,2.22672916666653,5.265489583333185,0.19126171588390928,0.19897706769105405,0.02366346550673168,0.17748497914354297,0.20348632112842371,1.7009521440211381,1.5737131512565066,0.48551235972959644,1.448517200358739,1.9730513292446967,159.83333333333334,166.0,25.4980688514153,144.75,173.00416666666666,6.874746597161887,6.7354474370112944,1.7981444106461746,5.982064509122503,7.871705763104544,22.916666666666668,22.5,4.5016831868926,20.666666666666668,25.416666666666668,0.38048216152148023,0.35664997027788814,0.13739013493455401,0.31470852589964854,0.4594667251473949,0.31312310291481865,0.31037595962734676,0.0183059778846158,0.3036156186690828,0.3232888752480942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
