horizon_s,corr,corr_lo,corr_hi,slope,slope_lo,slope_hi,dir_acc_excess,dir_acc_excess_lo,dir_acc_excess_hi,corr_backward,corr_backward_lo,corr_backward_hi,corr_shuffled,corr_shuffled_lo,corr_shuffled_hi,mean_spread_ticks,sim_noise_corr,sim_noise_slope,sim_informed_corr,sim_informed_slope
0.1,0.12716145812412075,0.11558569345316863,0.13887948976562772,1.1110563963055844,0.8724837850992336,1.362601582453912,0.4247320310005014,0.4124601072320209,0.43599961466148496,0.08026223779734173,0.0637093350375364,0.09579231247857183,-0.003305324812414977,-0.014610191910284306,0.006603629481745652,1.1422891934721566,0.2089949738227662,0.2596616976962679,0.181991596002314,0.4350351537227042
0.5,0.18233335210446777,0.15643408464352596,0.20589230664042502,4.085651025304807,3.17179424593724,5.026552931760633,0.3699512456281535,0.34434921045589956,0.3937077652929786,0.12429258632825245,0.0974925413153416,0.14817120683101642,0.006337787469501222,-0.0044201792025944375,0.01711330396206881,1.1422891934721566,0.2105732298529198,0.5414520994791471,0.1498807704294462,0.7261139386497687
1.0,0.20993777382018858,0.17324610145256072,0.2449957108464643,6.982596539331444,5.254152476935192,8.742836922018773,0.3311066498385808,0.30445794747507615,0.3570408102666577,0.14492382499726972,0.10846516923811389,0.17948946910418476,0.009737753994262504,0.0002395190728523697,0.018395045094553402,1.1422891934721566,0.1712721583266221,0.6064280418250887,0.1100230199189328,0.722867843617808
5.0,0.26089382670276406,0.18134448647598933,0.3356470283333036,21.36805558507475,13.653461457273346,28.951245893235235,0.2276676696479611,0.19267192606617026,0.2590641571308465,0.20194886833991574,0.12867801489722971,0.2752358143075124,0.002797788335889771,-0.005571353916893919,0.01056261651333446,1.1422891934721566,0.0881299477664708,0.6816742895247745,0.050313531286205,0.6932592171411894
10.0,0.2504646396828267,0.17346836952658065,0.3146288550876188,30.58727420945851,19.10860297616639,41.85852046048123,0.17723556837210153,0.14403031773639668,0.2092894981823224,0.19853246525220355,0.09744970280568073,0.2941822037313219,-0.00544566037796941,-0.01765755038721026,0.0076723731309294545,1.1422891934721566,nan,nan,nan,nan
