gamma,quote_size,n,pnl_net_mean,pnl_net_median,pnl_net_std,pnl_net_ci_lo,pnl_net_ci_hi,pnl_edge_mean,pnl_edge_median,pnl_edge_std,pnl_edge_ci_lo,pnl_edge_ci_hi,pnl_inventory_mean,pnl_inventory_median,pnl_inventory_std,pnl_inventory_ci_lo,pnl_inventory_ci_hi,sharpe_1s_mean,sharpe_1s_median,sharpe_1s_std,sharpe_1s_ci_lo,sharpe_1s_ci_hi,max_drawdown_mean,max_drawdown_median,max_drawdown_std,max_drawdown_ci_lo,max_drawdown_ci_hi,fill_rate_orders_mean,fill_rate_orders_median,fill_rate_orders_std,fill_rate_orders_ci_lo,fill_rate_orders_ci_hi,adverse_cost_500ms_mean,adverse_cost_500ms_median,adverse_cost_500ms_std,adverse_cost_500ms_ci_lo,adverse_cost_500ms_ci_hi,n_fills_mean,n_fills_median,n_fills_std,n_fills_ci_lo,n_fills_ci_hi,inv_abs_mean_mean,inv_abs_mean_median,inv_abs_mean_std,inv_abs_mean_ci_lo,inv_abs_mean_ci_hi,inv_max_abs_mean,inv_max_abs_median,inv_max_abs_std,inv_max_abs_ci_lo,inv_max_abs_ci_hi,pnl_vol_1s_mean,pnl_vol_1s_median,pnl_vol_1s_std,pnl_vol_1s_ci_lo,pnl_vol_1s_ci_hi,quote_lifetime_mean_s_mean,quote_lifetime_mean_s_median,quote_lifetime_mean_s_std,quote_lifetime_mean_s_ci_lo,quote_lifetime_mean_s_ci_hi,killed_mean,killed_median,killed_std,killed_ci_lo,killed_ci_hi,diverged_mean,diverged_median,diverged_std,diverged_ci_lo,diverged_ci_hi
0.01,1,12,2.5704166666665755,2.8800000000000026,0.9365639771704654,2.031124999999931,3.0621458333331617,8.512916666666667,8.7725,0.9296711499071578,7.973333333333335,8.976812500000001,-5.942500000000092,-6.055000000000148,0.8985151893287193,-6.402187500000019,-5.422833333333465,0.3077384388478258,0.2987076431979807,0.1307243049533898,0.23613754006896212,0.3807612090099424,0.5116666666666939,0.4674999999999585,0.2023648070972369,0.39621875000003287,0.6250000000000202,0.25622157501088855,0.2542989392107796,0.013579262760709936,0.24880992087758202,0.2635395104107306,1.3269503131015472,1.307217203320763,0.16987119302746997,1.2359095711973465,1.4240797134324572,419.0833333333333,426.5,47.94970534241313,391.74375,443.6020833333333,1.2286417607877207,1.2571676802780192,0.1147186803647295,1.1634683608456413,1.2864212279177527,6.833333333333333,7.0,1.1934162828797101,6.166666666666667,7.5,0.07547620528500164,0.07068922585933787,0.011909597526954734,0.06913656777916898,0.08231872442224741,0.14062995127400982,0.13925807184506853,0.010894396125224347,0.13503865252695055,0.14673953851753133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.01,2,12,2.707916666666604,3.247499999999917,1.621795383256344,1.857812499999849,3.568916666666651,14.942916666666667,13.842500000000001,2.219585811416721,13.727854166666667,16.15773958333333,-12.235000000000062,-12.802499999999945,2.763010545171182,-13.674343750000153,-10.6713854166668,0.21639475482509418,0.2340251531132092,0.14540638672885195,0.13635040737768672,0.2945189894117062,1.4750000000000298,1.1325000000000927,0.9860850046338215,0.9574687499999823,2.0429270833333755,0.24872018982866362,0.24583387974559046,0.014373443249612846,0.2408193462617615,0.2564114406782095,1.529886753770051,1.4724046608755097,0.21391093510772488,1.4138521866913636,1.6545948167285016,422.0833333333333,398.5,59.18761899607251,389.90208333333334,454.67083333333335,1.646828844483058,1.6207645525629886,0.21282840071295062,1.5348175499565595,1.7627443527367506,10.25,9.5,2.137330535547045,9.083333333333334,11.418749999999998,0.12431929315071623,0.11969010946949965,0.03031787356444267,0.10744156700501768,0.14081644049842862,0.13975537018418926,0.1417054175022212,0.012424244410663896,0.1330156410114845,0.1467906365472009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.01,5,12,-0.6308333333332937,1.2824999999997786,5.686650968929031,-4.043604166666357,1.9718541666665859,25.832916666666666,25.64,2.387976947442155,24.499583333333334,27.111895833333335,-26.463749999999962,-24.652500000000536,6.503708775837542,-30.383885416666487,-23.116718749999833,0.03334050783678608,0.039935669463569856,0.13202850370945998,-0.0385123356327108,0.10175331854256953,4.3454166666666305,3.1774999999999807,4.430798952340313,2.3350937500000044,6.966552083333304,0.2377093373488414,0.23403349008502217,0.011094342623454113,0.23194732328837853,0.2439008657198425,1.7332102820252437,1.6080786121451838,0.3950271884663788,1.5604601589915388,1.976631280203486,430.5,424.5,43.063378240153725,407.39583333333337,454.0833333333333,2.340283811178685,2.2532580364900086,0.2565252322909526,2.2148675065160726,2.490305531421952,19.083333333333332,16.5,7.680652592223153,15.333333333333334,23.754166666666663,0.29596455259785975,0.25142075021085253,0.17971411453338468,0.21781296159662789,0.40578132495102254,0.13943991291716198,0.1395870892833624,0.009958658100542951,0.13455504180539005,0.14491189310906197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.01,10,12,-15.77916666666727,-5.967500000000911,27.577025997717772,-32.122562500000846,-4.331729166667081,33.919166666666676,33.325,4.659335610721054,31.501781250000008,36.51225,-49.69833333333393,-40.40000000000053,31.66348142672597,-68.70966666666743,-36.18362500000075,-0.10862690249636557,-0.1353361229979107,0.09793005947858126,-0.1575152421311679,-0.05382008994085191,19.015833333333735,8.722500000000615,26.662115004537224,8.09600000000025,35.09410416666731,0.23277282319579817,0.2363272107046353,0.014667380860189658,0.22451017423995753,0.24005956022746666,2.0089558564353953,1.6842868552125325,0.9089123129227001,1.6413372058108595,2.558273772218786,449.75,472.0,57.212721090203836,417.0,477.5020833333333,3.1591369823342017,3.173327541268462,0.28734406972694876,3.008852809151463,3.3047657833767743,26.583333333333332,25.5,6.4731379679036,23.166666666666668,30.41875,0.8424509702552688,0.45089504934620417,1.052978109517311,0.4128818830459372,1.4849379920675279,0.1420941709300213,0.14046034664993173,0.009983831447254836,0.13716229143340683,0.1479242666609146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.01,20,12,-12.01666666666633,-4.029999999999546,18.35643104217345,-22.43211458333304,-2.9234374999995896,37.8225,38.307500000000005,4.178299186380638,35.70205208333334,40.21574999999999,-49.83916666666633,-41.27499999999955,21.423432353100782,-62.27140624999978,-39.24724999999945,-0.06793037519750568,-0.09867595465461299,0.11312007807087698,-0.12797180806233452,-0.007352556622360308,15.47374999999967,7.212499999999238,16.97891394494959,7.434531249999611,24.944385416665938,0.22213320859887475,0.21875814833651308,0.011985637542825731,0.21603967827569812,0.22904047625524276,1.8887631338830424,1.6044273929010053,0.8503892829179963,1.4907731157078339,2.3803213278471795,431.4166666666667,431.5,62.23629215020815,399.4125,465.84791666666666,4.276715899218071,4.3171155516941795,0.3890519179500433,4.06827034462786,4.476428105994787,37.5,35.0,8.501336793277117,32.99791666666667,42.00208333333333,0.7812907463310829,0.4204811362107539,0.7491230604349627,0.41257726413205337,1.213631300336575,0.15267680059209512,0.15141296830469453,0.01318570579289846,0.1458595905808712,0.15989935559013574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.02,1,12,2.033333333333337,2.027500000000181,0.7607153730455758,1.6675000000000313,2.4368749999999793,8.0975,7.515000000000001,1.1009551638133466,7.504072916666667,8.70003125,-6.0641666666666625,-5.9250000000000345,0.9949230973783857,-6.65299999999999,-5.562062499999969,0.2939130261568419,0.31797354285279267,0.10397660131043841,0.23780963959500628,0.34743092987343677,0.4879166666666433,0.3924999999999912,0.23412757141558896,0.3737187500000011,0.6225208333333206,0.2356386185160757,0.23057764153654564,0.013780120827718468,0.22917026770982662,0.24364774274533627,1.570061655391843,1.4784415850253878,0.27478813754392867,1.4341448262847716,1.7291287166024498,388.25,368.5,49.11049693386241,362.2416666666667,414.8375,0.74131190269331,0.7445699391833188,0.10922096289086126,0.6839559803069795,0.7955419200695046,4.75,5.0,0.621581560508061,4.416666666666667,5.083333333333333,0.06284402731655747,0.057406965130547015,0.015200320445693766,0.055840513498311074,0.07172394967742024,0.13978965478093702,0.14244240922141066,0.010437166754928317,0.1343061135523694,0.14543983882106754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.02,2,12,0.9966666666666958,1.4999999999999716,2.044173908868089,-0.09159374999991367,2.04888541666669,13.8675,13.940000000000001,1.7200561565885524,12.879104166666664,14.748781249999999,-12.870833333333303,-13.229999999999968,2.3657718645617076,-14.095083333333207,-11.49640624999997,0.1285453156583309,0.1345435185299394,0.1651233535958847,0.04361843925138825,0.21972496926029372,1.7316666666666738,1.105000000000004,1.3134502332221585,1.1032083333333322,2.475770833333316,0.23117997142017158,0.23079039061067302,0.01673416401922671,0.22169094605707293,0.24034221333320915,1.796123411507512,1.7903159121315437,0.2624040065893126,1.6664295023996387,1.9471649289227908,401.4166666666667,399.0,52.85736954438345,372.07916666666665,429.0854166666667,1.0157109759629308,0.9934839270199826,0.12210996829545044,0.9527820011584129,1.0816101940341731,8.166666666666666,7.5,2.2896340848319503,7.083333333333333,9.416666666666666,0.12596588903685335,0.09847201539210339,0.06907996248047693,0.09362019274888105,0.16508943860451755,0.1356536579017383,0.13289887393682637,0.010010902144001684,0.1305041332337931,0.14130064026428757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.02,5,12,-6.895416666666712,-5.189999999999827,5.109571881342698,-9.762385416666813,-4.233604166666635,24.205416666666668,24.310000000000002,3.072374310124851,22.600677083333338,25.95696875000001,-31.100833333333373,-29.752499999999827,7.479464867019071,-35.25996875000013,-27.06846874999973,-0.15203329751753633,-0.17498579821618943,0.07517529605948894,-0.19004822348566758,-0.10989610731262009,8.442500000000054,7.022499999999795,4.8402988731916174,5.917697916666623,11.20482291666683,0.23141225774609145,0.23273967468287204,0.013313234910481947,0.2236705648994851,0.237941822063858,2.012153135531746,1.9083922357546759,0.4239584025991947,1.7999277741831912,2.2783358546312846,436.0,442.0,53.09511191334762,408.16041666666666,464.5,1.5285983203011873,1.5599478714161599,0.12448696491155167,1.4564780625543006,1.5923852447147409,13.5,13.0,2.7136021011998723,12.33125,15.166666666666666,0.3568607922552283,0.28578400600780696,0.2037139712019536,0.2545854456469912,0.47472081876481287,0.13536594861385998,0.1373247969923463,0.010072077115627347,0.13006447739563343,0.14083818554677738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.02,10,12,-23.7570833333334,-25.309999999999917,15.21563601549595,-32.219677083333025,-15.98337500000026,33.203333333333326,32.11,4.227649429289248,31.23902083333333,35.760364583333335,-56.96041666666673,-57.92000000000036,17.991664163052135,-67.16259375000014,-47.43089583333349,-0.1901167954595533,-0.19615245643944473,0.059196614363105894,-0.21922775016264848,-0.15602085602807747,24.897916666666777,26.84749999999989,15.464941650880752,16.863531250000424,33.536739583333066,0.22717783923540158,0.22526383126541155,0.009928439529191535,0.2220371573963471,0.23264891616297376,2.5543467317013184,2.546506107708969,0.7643279728334621,2.1646682260213046,2.9689972172101857,462.4166666666667,465.5,41.81878293375605,440.74375,486.0875,2.2791051259774107,2.327975673327541,0.1526271351723842,2.20112945264987,2.352814581523313,20.416666666666668,19.5,5.567083998146987,17.583333333333332,23.5,1.0961360734868582,0.9480270471463027,0.7082203565304962,0.7241533836958726,1.4682878542908127,0.13647063922895264,0.13777317810455364,0.008564245100841089,0.13174863590668592,0.14088988807188527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.02,20,12,-29.275833333333562,-10.082500000000763,35.131528240530066,-50.85318750000002,-12.74068749999984,37.761250000000004,36.2225,7.395015251382639,33.982749999999996,42.22666666666667,-67.03708333333356,-48.25750000000076,41.860730918038634,-93.13443750000026,-47.22380208333359,-0.1930240431182362,-0.20811510952747542,0.07711948524070897,-0.23133255766668315,-0.14803730688929642,30.645416666666748,11.34000000000006,34.91699335295947,14.178343749999849,51.96594791666659,0.2180676498639236,0.21879267133350616,0.008798911916567807,0.21374638908110252,0.2228692545577379,2.315816895006767,1.665273171196152,1.1459307990599241,1.7591236112164352,2.9776269185739985,460.0,438.5,53.38198538492516,431.4041666666667,490.1666666666667,3.31226469736461,3.2250217202432667,0.21758451768377643,3.210597668693889,3.4255049956559507,29.833333333333332,29.0,6.780095646058172,26.49791666666667,33.50208333333333,1.2122544692989736,0.5303138782991663,1.4286481753741735,0.5443091182146007,2.095592319611987,0.14248708824533646,0.1453308716114488,0.010682488690178658,0.1364254741985183,0.14832249313267934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.05,1,12,1.0183333333332858,1.0949999999997928,0.6772884887325871,0.6552499999999697,1.362124999999935,6.6887500000000015,6.7725,0.8209532292070326,6.221135416666667,7.092093750000002,-5.670416666666714,-5.60750000000003,0.8131433350482524,-6.094166666666671,-5.196000000000018,0.1863906916724961,0.1736681937769246,0.1293903261984781,0.11666199287048183,0.25366986355822113,0.5087500000000027,0.4549999999999983,0.3400543071601637,0.3482499999999949,0.7037604166666623,0.18407109380425646,0.18528385603533243,0.014351318229143564,0.1764091909804389,0.19173942075169434,2.026420436470475,2.0876965447555205,0.27947849725479496,1.8744116308896,2.168467987360254,294.8333333333333,297.0,30.95695936834452,278.99791666666664,311.25416666666666,0.32030118737329855,0.30538662033014774,0.051621062735925365,0.2928576600057921,0.3474551114972488,3.8333333333333335,4.0,0.7177405625652734,3.4166666666666665,4.166666666666667,0.054775888844696086,0.049986168835039944,0.016620806506718926,0.04645139688516686,0.06439609907197265,0.1428219521394548,0.14054934875787503,0.006883257305924625,0.1393670017346157,0.14669705645843809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.05,2,12,-0.6945833333334512,-0.8500000000001791,1.3814311721303714,-1.412541666666837,0.05061458333325044,11.616666666666667,11.627500000000001,1.3746426532893647,10.844500000000002,12.362114583333332,-12.311250000000117,-11.665000000000012,1.7359450203380813,-13.373000000000182,-11.49534375000022,-0.05841009435597035,-0.0725497960618202,0.12358525148898375,-0.12184302673045223,0.007880341882500726,1.8470833333334014,1.5750000000001236,0.7888497331654698,1.454583333333424,2.290864583333467,0.2031236496845981,0.20137297060743226,0.011629858605810398,0.19683945033869493,0.209490390289515,1.9295343044526074,1.8499265678883632,0.24674672800443406,1.79880888326056,2.062267255399658,350.9166666666667,354.5,36.37796119364114,331.33124999999995,369.0020833333333,0.5343179843614249,0.526498696785404,0.07923811479041082,0.49462604981175795,0.5823233420214305,5.833333333333333,6.0,1.2673044646258476,5.166666666666667,6.583333333333333,0.09527604926280486,0.0900780315113194,0.018030848372212843,0.0860890904124564,0.10532417687634042,0.1362375159937043,0.13544048010977827,0.007933254733390023,0.13193902633995783,0.140480432291764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
