env,arm,latency_ms,n,pnl_net_mean,pnl_net_ci_lo,pnl_net_ci_hi,pnl_net_std,pnl_edge_mean,pnl_edge_ci_lo,pnl_edge_ci_hi,pnl_edge_std,pnl_inventory_mean,pnl_inventory_ci_lo,pnl_inventory_ci_hi,pnl_inventory_std,sharpe_1s_mean,sharpe_1s_ci_lo,sharpe_1s_ci_hi,sharpe_1s_std,n_fills_mean,n_fills_ci_lo,n_fills_ci_hi,n_fills_std,fill_rate_orders_mean,fill_rate_orders_ci_lo,fill_rate_orders_ci_hi,fill_rate_orders_std,fill_ratio_qty_mean,fill_ratio_qty_ci_lo,fill_ratio_qty_ci_hi,fill_ratio_qty_std,adverse_cost_500ms_mean,adverse_cost_500ms_ci_lo,adverse_cost_500ms_ci_hi,adverse_cost_500ms_std,postfill_10ms_mean,postfill_10ms_ci_lo,postfill_10ms_ci_hi,postfill_10ms_std,postfill_100ms_mean,postfill_100ms_ci_lo,postfill_100ms_ci_hi,postfill_100ms_std,eff_half_spread_ticks_mean,eff_half_spread_ticks_ci_lo,eff_half_spread_ticks_ci_hi,eff_half_spread_ticks_std,inv_abs_mean_mean,inv_abs_mean_ci_lo,inv_abs_mean_ci_hi,inv_abs_mean_std,inv_max_abs_mean,inv_max_abs_ci_lo,inv_max_abs_ci_hi,inv_max_abs_std,quote_lifetime_mean_s_mean,quote_lifetime_mean_s_ci_lo,quote_lifetime_mean_s_ci_hi,quote_lifetime_mean_s_std,quote_surv_250ms_mean,quote_surv_250ms_ci_lo,quote_surv_250ms_ci_hi,quote_surv_250ms_std,quote_to_trade_mean,quote_to_trade_ci_lo,quote_to_trade_ci_hi,quote_to_trade_std,max_drawdown_mean,max_drawdown_ci_lo,max_drawdown_ci_hi,max_drawdown_std,killed_mean,killed_ci_lo,killed_ci_hi,killed_std,diverged_mean,diverged_ci_lo,diverged_ci_hi,diverged_std,d0_pnl_net,d0_pnl_net_lo,d0_pnl_net_hi,d0_pnl_net_p,d0_n_fills,d0_n_fills_lo,d0_n_fills_hi,d0_n_fills_p,d0_fill_rate_orders,d0_fill_rate_orders_lo,d0_fill_rate_orders_hi,d0_fill_rate_orders_p,d0_adverse_cost_500ms,d0_adverse_cost_500ms_lo,d0_adverse_cost_500ms_hi,d0_adverse_cost_500ms_p,d0_inv_abs_mean,d0_inv_abs_mean_lo,d0_inv_abs_mean_hi,d0_inv_abs_mean_p,d0_quote_surv_250ms,d0_quote_surv_250ms_lo,d0_quote_surv_250ms_hi,d0_quote_surv_250ms_p
informed,adaptive_full,25.0,24,11.493541666666447,9.46702604166647,13.460249999999816,5.165057026320614,26.767083333333336,25.32160416666667,28.24419791666667,3.768204195942523,-15.273541666666887,-17.023864583333808,-13.674369791667004,4.300430837659338,0.21441591700828957,0.17209323208077965,0.2565442004331503,0.11015163006806462,245.08333333333334,232.58333333333334,257.00104166666665,31.333988583959595,0.19000201279849457,0.18354247276410104,0.19522595771897408,0.01523340101285691,0.16272071788837514,0.15669058536684038,0.16798580618312947,0.014751987671334597,1.4788744111153445,1.3687139321725517,1.5955699767573612,0.29569543367409873,-1.128142775667402,-1.1825321018370125,-1.0778514675325066,0.13590546221019234,-1.2262617947246437,-1.3044643063385692,-1.1480126544226894,0.2002467151653488,3.1615550368758965,3.1101684611482856,3.211587198056485,0.13050889855460265,6.450171330668191,6.12600061869408,6.796235484485057,0.8538853674809178,25.333333333333332,23.666666666666668,27.166666666666668,4.390371546787422,0.32451790283956344,0.31389769566019465,0.3355644796780285,0.02733225028844013,0.3386044059406926,0.32823729302605636,0.3492638383035075,0.026819246084122516,8.195333916376315,7.918917954903251,8.542274713891818,0.7984218464586471,3.5270833333333846,2.825411458333445,4.358505208333387,1.9711373436511808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6014583333335152,-1.3904166666664133,2.684510416666674,0.572,-42.375,-53.834375,-31.083333333333332,0.00025,-0.08804181723564498,-0.09656981658213361,-0.07984019483902814,0.00025,0.01780863331727381,-0.10379912170919654,0.142743780065484,0.796,-0.8121311631448696,-1.3758774747763185,-0.2823547258709309,0.001,-0.047318393386443815,-0.05508389003897644,-0.03907580527169807,0.00025
informed,adaptive_full,50.0,24,9.467291666666942,7.569369791666913,11.399833333333714,5.0360198179599855,24.377291666666665,22.83056770833333,25.93734375,4.078448655183857,-14.909999999999727,-16.2320885416665,-13.491114583333033,3.589917644689479,0.17434172671851908,0.1345387400412879,0.21583176559054906,0.10521720695578228,237.125,225.125,248.83333333333334,30.928124951950746,0.13883813247336532,0.13308122398512967,0.14434958343696666,0.014533958582142868,0.11938240029903291,0.11409031235160022,0.12447729347171994,0.01348244846257463,1.4800209233380295,1.3835315918640398,1.574061401919714,0.24589611869919142,-1.1427412081435493,-1.1895639315948465,-1.0944694108649686,0.12448495366786415,-1.1890275648107742,-1.2528424070452084,-1.1212593969897724,0.16730976180763202,3.03207893837027,2.968531061527196,3.098821832085883,0.1704899822343981,6.724324195697697,6.414336450599657,7.047101656196459,0.8305020261578099,24.083333333333332,22.791666666666668,25.458333333333332,3.4251837991516623,0.2506244981738946,0.24358512534637974,0.257717498386992,0.017843217590847744,0.23508268509482325,0.22821076688933598,0.24220148377360812,0.0178068331920803,11.089532531446421,10.626546258429766,11.59869837901964,1.2585728612761267,3.572916666666655,3.0343697916666175,4.143973958333286,1.418488874967278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4247916666659908,-3.261984374999875,0.6974739583344685,0.1615,-50.333333333333336,-62.333333333333336,-39.208333333333336,0.00025,-0.1392056975607742,-0.14799672926484192,-0.13072613214455714,0.00025,0.018955145539958963,-0.0916428383351108,0.12860202811196308,0.7465,-0.5379782981153626,-1.151141609556444,0.045296140300780594,0.072,-0.15084011423231325,-0.15945690115081904,-0.14281177338489878,0.00025
informed,adaptive_no_latency_term,0.0,24,10.892083333332932,9.02616666666614,12.756749999999768,4.909572042951238,31.34875,29.483536458333333,33.265255208333336,4.92468742111133,-20.45666666666707,-22.320223958333887,-18.66993229166669,4.618236221449017,0.17246338600445488,0.1408740289880178,0.20285533476116957,0.08285727434265883,287.4583333333333,270.99791666666664,304.375,43.28769196159942,0.2780438300341395,0.26765078937373393,0.288291945398691,0.026663985781368988,0.2305149452996349,0.22102823776623687,0.2402199970940471,0.024763248647022063,1.4610657777980702,1.3643799618166257,1.5585654487539804,0.2476272641269522,-1.0472321718528315,-1.0793605485109368,-1.0155402226715027,0.08360770905966286,-1.1578432795332658,-1.2198505135555424,-1.0943756162196823,0.16091263286933571,3.1660153292624336,3.1164579127409557,3.2151147855379705,0.12670925936435812,7.26230249381306,6.82255199409861,7.729810941366838,1.177727384222623,25.958333333333332,24.875,27.083333333333332,2.851074041200228,0.3889901608469719,0.3765259935643132,0.4014304302963936,0.031572913995701946,0.3859227993271365,0.3759808104809963,0.3956856919221797,0.025450600995528035,5.790502573177943,5.518754029296974,6.076808130569724,0.7193423424779389,4.271666666666827,3.467416666666799,5.29234375000013,2.371838246311748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
informed,adaptive_no_latency_term,1.0,24,11.966666666666748,9.661416666666375,14.141901041666902,5.716230451942507,31.518958333333334,29.974328125,33.047734375,4.0160490478466695,-19.552291666666587,-21.788609375000185,-17.51746874999963,5.583869621930133,0.20489244838380324,0.16261661089105037,0.24506665474058628,0.10526811709776596,295.25,279.91562500000003,309.50104166666665,37.931574549787506,0.2836771658828792,0.2739513591861171,0.293265055337043,0.024893987099396372,0.23750157384375545,0.22931137111540842,0.24536752855205268,0.021098016288715094,1.4158538664673161,1.293229112507867,1.5450720112699465,0.3224435521046535,-1.041813713695262,-1.0862758219055897,-0.9983085101263011,0.11120248233021249,-1.113710628024335,-1.2008888755947682,-1.0302650224840395,0.20995313395298415,3.092065271430196,3.0405732305038318,3.1475165422888725,0.13607028822304454,7.190795735770036,6.778472420521607,7.6333160812868845,1.100065384328389,25.916666666666668,24.541666666666668,27.375,3.6345763064676784,0.38916457022514245,0.37780900074185836,0.40084645757129117,0.02980485190424837,0.3932814563165696,0.381655303061613,0.40465519413961254,0.029551711925617025,5.578821806141576,5.371359547963564,5.811827213982917,0.5755519805057403,4.016250000000103,3.1389270833333986,5.1433906250002766,2.547471999248977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0745833333338155,-0.9967447916654891,3.261489583333796,0.3175,7.791666666666667,-5.626041666666667,21.166666666666668,0.261,0.005633335848739687,-0.004471482794054088,0.015550209974981034,0.2885,-0.04521191133075427,-0.18738110636202457,0.09067483383876768,0.5325,-0.07150675804302305,-0.6443627450980393,0.46989458404721113,0.7785,0.007358656989433103,-0.0021010863848657654,0.01792494730422054,0.135
informed,adaptive_no_latency_term,5.0,24,10.930416666666696,8.844953125000082,12.889609375000104,5.226564445770932,30.31458333333333,28.839328125,31.710723958333336,3.7564416895070623,-19.384166666666637,-20.902510416666626,-17.92517187500016,3.831836790418707,0.1781195238400177,0.1397228411619956,0.2158810140199558,0.09731120806901528,291.375,274.9145833333333,306.20937499999997,40.47201126275014,0.2701570235633353,0.25692028427710606,0.28287154493998873,0.03360861556286581,0.22938604256536968,0.21692969946084592,0.2409511170495682,0.03089027201480419,1.4761692715776338,1.323837411644546,1.644253582839759,0.40706394741055096,-1.066924480568492,-1.1246323445371993,-1.0130342709685978,0.13861227750667943,-1.146580451956489,-1.2439336148303657,-1.0561956135033177,0.2365320388541738,3.0481426347606337,2.9769022355783195,3.120237291632745,0.1848009017755813,7.5341233580810965,7.136106153626498,7.947751879878165,1.0541254699010525,26.75,25.583333333333332,28.041666666666668,3.193063133405452,0.3813339686138222,0.3721291588929188,0.39083909495167063,0.0240458536441067,0.3883216410899881,0.3802180496067969,0.3965226434512548,0.021149230036404544,5.806838865723358,5.446046317868951,6.2222684393654175,0.9907595397001162,4.185416666666685,3.5041510416666033,5.07020833333344,2.0334688271559975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03833333333376565,-2.040692708332924,2.1483489583335302,0.963,3.9166666666666665,-10.792708333333332,19.16875000000001,0.6415,-0.007886806470804227,-0.01851622696835897,0.003514408740744487,0.171,0.015103493779563418,-0.14665046706402243,0.17548482516706498,0.8755,0.27182086426803737,-0.36315260327431953,0.8794605463544645,0.4285,0.0023988417628516396,-0.007173309880911463,0.011562868316628387,0.6005
informed,adaptive_no_latency_term,10.0,24,10.841041666666248,8.746536458332987,12.817114583332943,5.289989105595581,30.388333333333332,28.807692708333335,31.962546875,4.182567514636524,-19.547291666667086,-21.802072916667296,-17.572671875000513,5.389616421611365,0.18308330013790317,0.143978059585216,0.22099195213177217,0.0994430050204945,301.7916666666667,287.2895833333333,316.95937499999997,38.874356325348266,0.26976608140942493,0.26021884580432386,0.2785805688319112,0.02367224851626471,0.23159796409030386,0.2229222530975044,0.23966521473320032,0.02183588685136581,1.3291587319403209,1.1890216145959571,1.4796882354423087,0.356892883320998,-1.0797321881679673,-1.1427039009732938,-1.020330132812328,0.15355712420417295,-1.0775928787004405,-1.1647813978428188,-0.9891359887392747,0.2201644176738681,2.9662494650767415,2.9073986716701294,3.024036350181904,0.14568193927167591,7.042428136303065,6.607365434037693,7.491053326670475,1.1125827173810148,25.458333333333332,24.25,26.541666666666668,3.0069364254447857,0.3761217435772301,0.3641778844338299,0.3884724664245809,0.030650570388119986,0.38068875433640414,0.3722763086620508,0.3891384930518304,0.021516702826936504,5.602625373583153,5.37739186628162,5.8583426409402355,0.6148521587716912,4.769583333333531,3.6674843750001265,6.022729166666927,3.0802120609757835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05104166666668478,-2.6887604166670434,2.427291666666696,0.9725,14.333333333333334,2.7916666666666665,25.75312500000001,0.0115,-0.008277748624714613,-0.01638545446532913,8.558498307623336e-06,0.0515,-0.13190704585774962,-0.2842631447619306,0.02215916690125963,0.088,-0.21987435750999443,-0.8631383257186371,0.35768370454978105,0.486,-0.0052340449907322785,-0.014334401297895778,0.004593104521141846,0.2825
informed,adaptive_no_latency_term,25.0,24,10.726875000000206,9.151020833333586,12.317062499999956,4.116590192110795,28.031458333333337,26.76352604166667,29.324630208333332,3.322792329916756,-17.304583333333127,-18.98000520833321,-15.735760416666373,4.214501341555177,0.1995310162864176,0.16191992268142358,0.23875982916644145,0.09924948945396815,304.7916666666667,292.25,317.1666666666667,32.32172397289028,0.25591366353234063,0.2495018521396318,0.26231716538624394,0.01669651422229333,0.2274586204338346,0.2216182548607081,0.23324219637098842,0.01520105621573815,1.3032466450365623,1.215517570485124,1.3898533525113608,0.21770349680588827,-1.0349757861371955,-1.0879484415938494,-0.9816251353368249,0.135156337459894,-1.0457910129807368,-1.1217116195627848,-0.9691066706099115,0.1908989337624911,2.7593377033446327,2.7180933129097014,2.7977727807128048,0.10621970274171547,6.7613982486198365,6.4406261897963075,7.10590019988578,0.8694281341959096,25.791666666666668,24.25,27.458333333333332,4.180484335021759,0.3687376232967674,0.3556735684195438,0.38194103055934764,0.03429570595558444,0.3670660277794015,0.3550707808470902,0.37833395454147517,0.029821234247567698,5.5884508137481745,5.401968762645921,5.78195599107147,0.4882032827255255,3.804583333333492,3.18914062500012,4.438333333333524,1.638064815744418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16520833333272714,-2.145510416666114,1.7706614583337736,0.8585,17.333333333333332,6.123958333333333,28.167708333333337,0.003,-0.022130166501798967,-0.029995195710583403,-0.013391437917838343,0.00025,-0.15781913276150814,-0.24800040769953485,-0.06287407076353638,0.0005,-0.500904245193223,-1.033084665905197,0.03682419569769655,0.067,-0.01885677154773499,-0.030253586276212906,-0.00699136883430192,0.002
informed,adaptive_no_latency_term,50.0,24,8.468333333333193,6.914151041666352,9.926781249999898,3.887083031368862,27.57041666666667,26.361994791666667,28.874239583333335,3.241672245813164,-19.10208333333347,-20.817322916667013,-17.550598958333588,4.164222333753526,0.17317787232654047,0.13700319086597154,0.2087157937687511,0.09193256502549269,329.0,314.87291666666664,342.9583333333333,35.85477956132633,0.20091907364175468,0.19381225259914162,0.20733862958248267,0.017283394162479353,0.180146307423915,0.17367205885084916,0.18574292135439127,0.015686385624622986,1.317393926499283,1.2228289103107148,1.4254399006953409,0.26207972179060685,-0.9748304518480947,-1.0212412520203908,-0.933828065344967,0.11002093158547746,-1.0386486323498498,-1.1038378955501928,-0.9796332930940782,0.15892862726618745,2.4780942029584696,2.433056509503053,2.527161768534154,0.12147918711297101,6.819055777650867,6.468742861222158,7.243933228631258,0.9723827580011172,25.291666666666668,23.748958333333334,27.083333333333332,4.408284361800264,0.26356841779172924,0.25744803456581894,0.26953195789425904,0.015538655717708419,0.24122656406515816,0.23554740039289412,0.24676134897666413,0.014215211173033683,7.281663504845235,7.019297577733948,7.5794183314493715,0.7199831808999824,3.4854166666667177,2.8764531249999403,4.234843750000088,1.7233416203934917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4237499999997394,-4.58026562499991,-0.4182968749997826,0.013,41.541666666666664,31.541666666666668,51.50104166666667,0.00025,-0.07712475639238485,-0.08467479809225925,-0.0698380234890115,0.00025,-0.14367185129878735,-0.27226388855234646,-0.015777939636944686,0.0255,-0.44324671616219297,-0.9217268703597943,0.0022380068532269954,0.051,-0.1446962352619783,-0.1520862159781054,-0.13674699278098282,0.00025
informed_jump,as_gamma0.01,0.0,24,-3.7064583333332934,-7.494197916666815,-0.5594843750000862,8.953237510042808,41.02166666666667,39.612015625000005,42.40250520833334,3.5610589126986008,-44.728124999999956,-49.21359895833346,-40.67004687500001,10.774356917408184,-0.01437284859258548,-0.05608150672023469,0.03387738816331111,0.11574579951022472,635.3333333333334,610.7083333333334,659.4197916666667,61.700304182652815,0.2325453216722265,0.22879143465606777,0.2359351855890069,0.009103822867095114,0.1822474714999794,0.17890931910723992,0.18542190527901534,0.008513176084770532,1.9043117119926538,1.7401269967459247,2.121879039159711,0.5023279658721833,-1.5232843723828744,-1.5995326492235564,-1.4509682548382217,0.19145712652299288,-1.6749799732234658,-1.770337458038795,-1.5787617954366655,0.24366369200814741,1.8060860632750992,1.774484657571683,1.8430746925858106,0.08891183384667055,2.2990434037692746,2.2155399295640588,2.383352370074243,0.213855567268516,18.833333333333332,17.291666666666668,20.458333333333332,4.039658473152174,0.1398158613931009,0.13635619290631154,0.1433168334249068,0.0087129374293092,0.14624199530596774,0.14087221447534512,0.15154338741514195,0.01346038697407286,7.378827136027421,7.250766182583387,7.515565845970251,0.3368491542950147,8.52687500000003,5.912244791666669,11.88075000000018,7.796180895086993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
informed_jump,as_gamma0.01,1.0,24,-0.3391666666667484,-2.266114583333477,1.4974947916665515,4.859908673919739,40.585208333333334,39.18891145833333,41.930338541666664,3.5109209986922187,-40.92437500000008,-43.81148958333337,-38.23866666666686,7.254333084814427,0.01577926254892556,-0.020230532020445665,0.050176167615352776,0.0907158987696475,630.2083333333334,609.2489583333333,650.959375,53.629144547787966,0.23036853753145672,0.22688155626028625,0.23373753783126713,0.008846493077098297,0.18085746017251403,0.17759069674682462,0.18399111963185952,0.008254306485708181,1.7724533580296253,1.6839983757572328,1.8634268253011241,0.23180428911379056,-1.420809343276887,-1.4795620010696915,-1.3689536993775386,0.14595985164024625,-1.5947637919533424,-1.6610654401161247,-1.5329681501367325,0.16559430987319457,1.8152484568036857,1.7923877151846603,1.8380368965418654,0.057259625565473794,2.4136207881210736,2.3404631877022655,2.4827348657909765,0.183071836220093,18.083333333333332,16.875,19.375,3.2559866823072725,0.14054429792385467,0.13743889873484313,0.14375541262184485,0.008086139488983854,0.14696686539500173,0.14155836977935057,0.1526555091976332,0.01399625683608199,7.368486351334066,7.246907384116605,7.500062924824317,0.32543077025645545,5.4756249999998765,4.023531249999866,7.070739583333305,3.948231665954091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3672916666665453,0.8318229166666123,6.492333333333129,0.004,-5.125,-19.628124999999997,9.292708333333337,0.456,-0.0021767841407697836,-0.005194116723302826,0.0009765442943399258,0.1695,-0.1318583539630282,-0.3153657795172515,0.009329452769248743,0.075,0.11457738435179897,0.03417570911859898,0.19105213687416717,0.0035,0.0007248700890339892,-0.0024036573706917278,0.0040704750058033696,0.6905
informed_jump,as_gamma0.01,5.0,24,2.4750000000003,1.0524166666667931,3.9404791666672976,3.703238594386973,40.09354166666667,38.53386458333334,41.64515104166667,4.0130099511156985,-37.61854166666637,-39.81683854166669,-35.47976562499978,5.6262205398835015,0.06719968345397476,0.029912875721267378,0.10780548022477403,0.09990640539770902,630.7083333333334,607.7489583333333,654.2937499999999,59.26761647239444,0.2281375365584155,0.22431842946901895,0.2319268455233207,0.009915437976027534,0.1829288520394111,0.1794422597144271,0.18651493665660857,0.009222588184683193,1.624673814453072,1.5418963188729067,1.7027880695758586,0.2056152659147794,-1.275641845506555,-1.3214537417700256,-1.2326870615617138,0.11370455819836815,-1.4408723179670921,-1.4938165213305794,-1.386615860545281,0.13876500256538182,1.8083226178928928,1.786815348707768,1.8308926502735767,0.05633222624113283,2.559489815343613,2.493376403959642,2.623525842375785,0.17153570087768694,21.0,19.125,23.041666666666668,4.916697371557279,0.14204966840083233,0.13885373760916245,0.1453684575761758,0.008299591237922803,0.14793124774029617,0.1424827620552562,0.15344967204757953,0.014197657892461373,7.217844407883159,7.083082803067439,7.352173448643038,0.35343599388254515,4.375416666666581,3.5316406249999885,5.279838541666435,2.2328145217203748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.181458333333594,3.1262135416671195,9.739677083333614,0.00025,-4.625,-21.001041666666666,10.668750000000006,0.569,-0.004407785113811011,-0.0073410857495372,-0.0015575743409472775,0.002,-0.27963789753958174,-0.4733490328345567,-0.12340330881752541,0.00025,0.2604464115743384,0.17542059299447935,0.34564534551684756,0.00025,0.0016892524343284185,-0.002787486494887603,0.006232440366599126,0.454
informed_jump,as_gamma0.01,10.0,24,1.6016666666666677,-1.008161458333346,3.9138489583331455,6.2383194620141875,38.44833333333333,36.873458333333325,39.98523958333333,3.927100840886665,-36.846666666666664,-39.91980729166677,-33.91827604166665,7.640897208111661,0.07033925192954364,0.02349641912485624,0.11769825433546197,0.11742116442796333,617.4166666666666,588.9583333333334,644.2510416666667,70.99964278334306,0.22123958119442888,0.21668802708422535,0.2255981340296031,0.011353396075070396,0.1789585178584895,0.17531870864896282,0.18264814695476203,0.009471261816219594,1.5542170304668828,1.4278552590218232,1.7069597407021204,0.3514390239550738,-0.8894992237356787,-0.9141733365122322,-0.8657474331783985,0.061239780022479914,-1.3092595819239872,-1.3678278437052007,-1.2539652948412636,0.14526616052825647,1.8059729356438368,1.7814129316879088,1.8322750446976723,0.06697913127993546,2.8360460689130025,2.7340555396916044,2.9415375737673712,0.26834850793156545,21.583333333333332,20.083333333333332,23.166666666666668,4.02077936060494,0.14386474267463056,0.13989043376636176,0.1482196190925262,0.0104428062543247,0.14941135823575358,0.1415472026374852,0.1578929662685231,0.020478112556221277,7.268396784875352,7.088219401590836,7.459401312154796,0.477288613764111,5.179999999999958,3.622703125000004,7.124770833333403,4.482053343492637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.308124999999961,2.7984895833337395,7.981229166666608,0.00025,-17.916666666666668,-32.334375,-2.9145833333333258,0.025,-0.011305740477797617,-0.01469519975696916,-0.008008273023999944,0.00025,-0.3500946815257711,-0.4673395325692374,-0.23830264156594344,0.00025,0.5370026651437273,0.4377468827336759,0.6382608747382448,0.00025,0.0031693629297858393,-0.0017931106985135034,0.008191405430357356,0.216
informed_jump,as_gamma0.01,25.0,24,4.397499999999996,2.1555572916666015,6.472536458333036,5.490089292058933,36.957708333333336,35.61933333333333,38.431333333333335,3.616255864350485,-32.560208333333335,-35.34420833333299,-29.766687499999918,7.12637926835549,0.12403910528058369,0.07747347209371008,0.17214955174403274,0.11939571582590354,597.5416666666666,578.0,617.7927083333333,50.78426593608169,0.21376140970227428,0.2104558790605649,0.2170303947578314,0.008443844430452263,0.17990515955389985,0.17688227790019956,0.18296672586804572,0.007811097493364745,1.3312223754860242,1.2389728574610483,1.4270597505202383,0.24010392606318942,-0.8185356779727447,-0.8484490939864151,-0.7904674224821459,0.07599232694897919,-1.0644754981720819,-1.1244350271324286,-1.0129358901374246,0.14300663841195757,1.8220599350052842,1.7981520080067839,1.8461427926001694,0.0623317249050413,3.5375261755187513,3.423893489434609,3.6734782505235106,0.3201859888841687,23.958333333333332,22.166666666666668,25.958333333333332,4.840761408548531,0.1476490823387913,0.1440810281389707,0.15119225745269077,0.008921723085940195,0.15568661008378307,0.14866403322690566,0.16248757695118443,0.01770548984147151,7.113986142975005,6.992249231275623,7.2440966410169185,0.3280400294605423,3.721874999999972,2.6882708333332794,5.154187499999921,3.2112224451743354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.10395833333329,5.671494791667169,10.737848958333343,0.00025,-37.791666666666664,-57.166666666666664,-19.875,0.00025,-0.018783911969952213,-0.021753211636797134,-0.015803802783408597,0.00025,-0.5730893365066299,-0.7766626170830354,-0.40588758049320983,0.00025,1.2384827717494764,1.099229011993147,1.3971349704930516,0.00025,0.009444614777815339,0.0038798505629363956,0.015223596466511698,0.0025
informed_jump,as_gamma0.01,50.0,24,2.4266666666668377,0.7239479166669414,4.0954947916666535,4.30009925736449,34.108125,32.30917708333333,36.06152604166667,4.759856093116042,-31.681458333333165,-34.15534374999953,-29.458864583333096,6.089127423596558,0.06389362482672595,0.02722341936701681,0.10098547991817577,0.09451650931543797,576.875,555.9583333333334,597.8333333333334,52.4813113734619,0.20152942803321627,0.19766113178720934,0.20525125680403355,0.009804532557224162,0.17252416416004915,0.16883232802849651,0.1760001444577111,0.009191145040103845,1.3178704467385716,1.2376125344641031,1.405375960318295,0.2185405165996323,-0.8236400244227075,-0.8591975838899444,-0.7930184977323953,0.08456871456074394,-0.9780625031457868,-1.0279593793572108,-0.9317028631546258,0.12596216664708332,1.7721306560086134,1.733846328450259,1.8161813984192512,0.10673323709634823,4.143275271273558,4.010853916809442,4.287296544831525,0.3553460174943881,25.875,24.0,27.791666666666668,4.857199944859984,0.14468517501194525,0.1406576204825218,0.14860408064050457,0.01018432789314623,0.15098031450375626,0.14393039930782406,0.15810292736310855,0.018353106681889136,7.368871226694636,7.245564781257793,7.498303251602605,0.3255947757460749,4.487916666666526,3.7574843749999176,5.265046874999739,1.945385239967674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.133125000000131,2.8711770833336114,9.749098958333482,0.00025,-58.458333333333336,-76.709375,-41.708333333333336,0.00025,-0.031015893639010222,-0.03371748838654673,-0.028293581404378584,0.00025,-0.5864412652540821,-0.7994414260118239,-0.4215334882210009,0.00025,1.8442318675042833,1.687510708166762,2.00692520940415,0.00025,0.00473831919778854,-0.0004973309868955599,0.010360928926868495,0.078
informed_jump,adaptive_full,0.0,24,10.859374999999991,8.450822916666654,13.250973958333626,6.183180958560585,32.64416666666667,30.332041666666665,35.0836875,6.085350668089982,-21.784791666666678,-23.87063541666672,-19.758322916666476,5.331216004360277,0.1606283581250523,0.1246160609806301,0.1977520373231052,0.09292912227963505,296.0416666666667,277.375,313.8333333333333,46.51645727160925,0.27307742265598534,0.26027759227496966,0.2842725375004607,0.030224354596749204,0.22727555337609853,0.21500395410135917,0.23831932636308173,0.029321830575764627,1.5083505552073142,1.3704461348758246,1.6537192660143694,0.37021596680178653,-1.0431518237503605,-1.1017793278714694,-0.9919627762602105,0.14153363513281478,-1.144298046059798,-1.2215760497609416,-1.0711990994616825,0.18787670059282538,3.17968440448517,3.1108441312370383,3.2502228138287244,0.17691586960161812,7.31631924614506,6.9845165857605185,7.656677136874166,0.8646604052134218,28.0,26.958333333333332,29.125,2.7662562992324986,0.3699008954134378,0.3569517766293314,0.3828132713040643,0.03321239669565594,0.38535460871823,0.3750034128503539,0.3960090774170986,0.026898079932660315,5.952066337767408,5.629481685597877,6.340365024956744,0.9085161471127734,5.142083333333357,4.189953124999968,6.222088541666742,2.6303260323070567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
