env,arm,n,pnl_net_A_0bps_mean,pnl_net_A_0bps_ci_lo,pnl_net_A_0bps_ci_hi,pnl_net_A_0bps_std,pnl_net_B_0.5/2bps_mean,pnl_net_B_0.5/2bps_ci_lo,pnl_net_B_0.5/2bps_ci_hi,pnl_net_B_0.5/2bps_std,pnl_net_C_1/4bps_mean,pnl_net_C_1/4bps_ci_lo,pnl_net_C_1/4bps_ci_hi,pnl_net_C_1/4bps_std,sharpe_1s_mean,sharpe_1s_ci_lo,sharpe_1s_ci_hi,sharpe_1s_std,inv_abs_mean_mean,inv_abs_mean_ci_lo,inv_abs_mean_ci_hi,inv_abs_mean_std,n_fills_mean,n_fills_ci_lo,n_fills_ci_hi,n_fills_std,adverse_cost_500ms_mean,adverse_cost_500ms_ci_lo,adverse_cost_500ms_ci_hi,adverse_cost_500ms_std,eff_half_spread_ticks_mean,eff_half_spread_ticks_ci_lo,eff_half_spread_ticks_ci_hi,eff_half_spread_ticks_std,fill_rate_orders_mean,fill_rate_orders_ci_lo,fill_rate_orders_ci_hi,fill_rate_orders_std,n_cancels_mean,n_cancels_ci_lo,n_cancels_ci_hi,n_cancels_std,quote_surv_250ms_mean,quote_surv_250ms_ci_lo,quote_surv_250ms_ci_hi,quote_surv_250ms_std,max_drawdown_mean,max_drawdown_ci_lo,max_drawdown_ci_hi,max_drawdown_std,pnl_vol_1s_mean,pnl_vol_1s_ci_lo,pnl_vol_1s_ci_hi,pnl_vol_1s_std
noise,full-latency,40,5.571625000000135,4.800865625000119,6.300509375000265,2.4681934085324864,1.9475149250001351,1.2663310268750723,2.5926158934376935,2.2226238618092777,-1.676595149999865,-2.3019563524998854,-1.0824552387498942,2.0463306167230555,0.2583771230671306,0.21381110110205917,0.3050154493252642,0.15266273272470374,4.996116504854369,4.683193889206168,5.3187596373500865,1.0535606407976084,206.725,198.9,214.725,25.947666759391108,0.7712768689679084,0.7046892546282874,0.8397733948367959,0.2186773178493296,1.6835807175147637,1.6504867218659933,1.7151338809928025,0.10430743736502848,0.24939972390241327,0.24200401392151075,0.2571699707887722,0.025152562246687937,576.5,563.149375,590.800625,44.85932427443568,0.48898575017446466,0.4806462248625474,0.4980039591999861,0.028604233057524617,1.6534999999999607,1.2994999999999342,2.086424999999956,1.2786517338236372,0.15056388424266412,0.1325816700846149,0.1737094611870705,0.06771461571138648
noise,AS_gamma0.01,40,5.05812499999985,4.318828124999778,5.753274999999937,2.3700066773411876,-0.9854077000001503,-1.7380318118750808,-0.28921665281256126,2.381918907571584,-7.02894040000015,-7.84262734250031,-6.279520943125169,2.5577756615377574,0.28278398484265643,0.233650378495953,0.33229302375188335,0.16420778407654724,3.6534837235865227,3.547105582524271,3.76269381781839,0.3498462506194843,349.325,337.89937499999996,361.425,38.718833620385276,0.7707217945505852,0.7312520414145214,0.8111660419962037,0.13024868708632598,1.2674762532182065,1.2566743181533668,1.2778948216650083,0.03434970834334328,0.24866582478839966,0.24486401569799487,0.2522790602043575,0.01225951320840622,990.825,972.22375,1009.525,61.86332640463293,0.353069342620361,0.345121356250494,0.36063446355274364,0.025035800480961972,1.4247499999999835,1.0932218749999545,1.792140624999975,1.142581394732949,0.12818250619039856,0.11260083409409835,0.14632339816659212,0.055991692515668504
informed,L0_symmetric,40,6.812375000000332,2.880993750001276,10.505275000000605,12.531480358839655,-2.26934508749967,-6.140212036875334,1.3579409937502924,12.30990056240082,-11.35106517499967,-15.17843715749814,-7.778404672500504,12.144060959587934,0.055374269304789794,0.02916918072539631,0.08246739868377821,0.08830918806542323,25.10898058252427,23.823660765276983,26.42394274700171,4.218582320904757,536.5,521.6737499999999,551.5756250000001,49.13247398615299,1.1438785962314892,1.1020630578208963,1.185912750459608,0.1394077472201702,2.0333201567909227,2.0206763259043945,2.0456075089499817,0.04024873732366027,0.23578314631369315,0.23217186803639012,0.2392849683567998,0.011741853999056596,1607.225,1586.04875,1627.57625,67.76826558583909,0.19407482914184188,0.19013874315347187,0.1982881648770545,0.013542710829077206,14.177125000000425,12.133650000000886,16.35913750000033,6.8951849501515055,0.923164822147001,0.862327732020621,0.9836797186546268,0.1921698688647338
informed,L1_inventory,40,9.977000000000048,9.015353125000061,10.955787500000147,3.207488993126303,-0.2870980749999518,-1.2349245737498844,0.6370583028126457,3.005714253053836,-10.551196149999953,-11.54967815374992,-9.588398156250195,3.111475064007538,0.275576383169147,0.24172289191589136,0.31033634644871366,0.11059200602994866,3.7945031410622505,3.7163563677898344,3.870969802969732,0.2469463155956188,587.775,569.99625,605.953125,58.22788454393254,1.2241833868395857,1.1815721822332685,1.2680616017581674,0.1392280512574101,1.8633861322737437,1.8522164543851016,1.874812779050301,0.037157472659443906,0.23543505982269708,0.23155390188386585,0.239359574604119,0.012400591947880686,1795.725,1770.9475,1820.4012500000001,81.51828094486001,0.18031128184905418,0.1757316736028288,0.18499595359003015,0.014996597579808318,2.130125000000048,1.7981156250000532,2.4973781250000093,1.1102329898118657,0.22210897765874585,0.20717105918683587,0.23954341733487203,0.05176958208193457
informed,L2_obi,40,11.100249999999935,10.119490625000056,12.04402499999983,3.1187737872274885,1.0441214749999332,0.12357452187479222,1.9182840821875167,2.935568531187364,-9.012007050000067,-9.949093636250083,-8.09384441562517,2.9691250129194913,0.31145785876000276,0.27505675575417843,0.34691653930571403,0.11634910235327414,3.7301113649343236,3.6431146487721304,3.8177495002855513,0.29353537349643094,568.125,554.62375,582.00125,45.30364082272938,1.181939331653652,1.1356975020509503,1.2289671458741669,0.15185010888385167,1.9081534059101226,1.898101983076963,1.918077170843458,0.03233678136907141,0.2297700969112925,0.2267162562245821,0.23299831037261562,0.010372328167216852,1827.925,1806.471875,1848.8518749999998,68.32028174294875,0.18158788503420067,0.17796309310090577,0.18545922907725948,0.01219168073648307,1.9903750000000442,1.6931124999999911,2.3249468750001325,1.0442457635747426,0.2191591702860391,0.20400839058778505,0.23619373004257394,0.05270037230997632
informed,L3_adverse,40,8.420249999999934,6.782300000000198,10.02413749999976,5.3312983637747555,2.512423349999934,0.9575488271874475,4.047195865312256,5.116824670064535,-3.3954033000000665,-4.920849021250032,-1.8851790987500312,5.016629799301902,0.15137643932465944,0.11882510268807642,0.1855595245184345,0.11144254615640552,6.870802398629354,6.519152627070245,7.22915334094803,1.177096419820323,333.425,319.824375,347.800625,45.644045024009934,1.50529446801708,1.4309135658731003,1.5783448350898732,0.24450296762981985,2.664216306489982,2.6251806485939064,2.7051701004134463,0.13175276802892721,0.1436785256439243,0.1398290556712438,0.1479293727734806,0.01310524398868771,1855.4,1827.724375,1883.225,88.71527489671662,0.1872762242143629,0.18174518443466406,0.19291326603239164,0.01795045076193372,4.489624999999917,3.745868750000077,5.301887499999873,2.5347637798956923,0.36381658422962887,0.3391075332043835,0.3891904435317188,0.08236746778394875
informed,L4_queue,40,9.828625000000027,8.092000000000137,11.538987500000081,5.794012159726106,4.348550100000027,2.7147773949998557,5.925705626875036,5.372763531875009,-1.1315247999999736,-2.672150002500226,0.3597244600001001,5.031551734156642,0.17754632695805314,0.14554069683169582,0.21032417078595553,0.10660379230518027,6.891704740148486,6.569122644203314,7.2248001142204465,1.0773129111967876,320.5,306.84875,335.05,44.970075520369015,1.4308212892969114,1.3433951307757346,1.521601433712939,0.2968826947677114,2.864790737125271,2.8295369139864235,2.9014135793411753,0.11700426147133774,0.2502254514395849,0.24433519277518378,0.2565555058893004,0.020097855052607232,875.075,855.82375,894.5025,62.252746824373034,0.3468596984498448,0.3399260913410392,0.353992214060387,0.022495626600573235,4.00325000000001,3.2791124999999877,4.848381249999952,2.6272342262323196,0.35758619774193157,0.3282837896226192,0.3883085330221368,0.09978513514029802
informed,L5_latency(full),40,10.272499999999777,8.567712499999788,11.867415624999769,5.463348977621756,5.5279090249997775,3.964122456874754,6.9882870874997405,5.043858138863776,0.7833180499997765,-0.6660216212500404,2.1486993793747353,4.676027265629243,0.1817200435854447,0.14916182163981792,0.2140906331516937,0.10686547796118429,6.902298686464877,6.538300256996003,7.254776913192462,1.178518066849738,270.175,259.175,281.050625,36.03978392888927,1.5617049548102127,1.4561680965199078,1.666780198349306,0.33188794147988887,3.101283103904841,3.0435639999027084,3.1571664529058308,0.18458181988661668,0.2148746051841627,0.20867199731479513,0.2210203483277264,0.020317828403082598,927.725,907.325,948.12625,65.64863249693742,0.34133496705380695,0.33327317684925145,0.3494209753106315,0.026344222705477486,3.9511250000000713,3.3889906250000195,4.548175000000139,1.9196185142847373,0.3485718055739616,0.32669341550175307,0.3709415246793644,0.07268000924579356
informed,full-inventory,40,8.185624999999689,3.1010406249996993,13.387187499999216,16.632282140907265,3.8477853249996903,-1.1730098824990205,9.057135754999287,16.541649813843257,-0.4900543500003106,-5.477920046875752,4.678216196874665,16.48052599865671,0.04806340446731443,0.02116635361007657,0.07500694168715344,0.08553310742895495,28.9642490005711,27.13612364363221,30.778022915476875,5.789723624329403,254.075,241.72437499999998,266.425,40.60465269538481,1.5379732563398048,1.4206274353949242,1.656452984730185,0.3897152884604531,3.160397526154002,3.112646560270272,3.2051972758161673,0.14949559956716052,0.21784616057641096,0.21152610109124145,0.22407580777489575,0.02056311114577213,855.425,831.675,877.175,74.83310918817439,0.3476612037941588,0.34033269648781,0.35549755452470283,0.02472466275247307,16.193749999999948,13.781478124999769,18.765550000000037,7.873762886141495,1.1544015231670237,1.0666302493098987,1.2380736561196384,0.27339121666600297
informed,full-obi,40,10.08687500000014,8.637796875000213,11.59348125000007,4.90438130752629,5.14949102500014,3.7417568515626187,6.637411004687709,4.72350636141224,0.2121070500001391,-1.1888349443748696,1.6489757475000866,4.608827797256566,0.17283648987710826,0.14487250693694417,0.2039513751003677,0.09662161526184156,6.909180468303826,6.57135386921759,7.261638349514563,1.1133241203304567,283.6,273.85,293.60062500000004,33.417176605866814,1.532012695058535,1.418956532648697,1.651696122628197,0.3764680038894844,3.0473400410091642,3.0022824558144445,3.093240774641276,0.14916849514836514,0.21477081761386146,0.2090176507369412,0.22059650306882117,0.019462391860653135,972.875,954.62,991.47625,59.23667761074193,0.3322711135518427,0.3263134298559151,0.33830109040220874,0.019863971517743884,3.7663749999999965,3.276921874999962,4.280646875000002,1.6626816413205068,0.3603084788688692,0.33860484288217496,0.3814513681791983,0.07107877798671859
informed,full-adverse,40,12.534999999999972,11.314478125000038,13.727621874999896,3.9408280400221263,5.705156224999969,4.583165136250031,6.807663764375139,3.6126814403359653,-1.1246875500000306,-2.1902862806249717,-0.07032662125005235,3.4053632784046877,0.26890998420712264,0.23785004573894813,0.3003257871429928,0.10173748767976179,5.352812678469446,5.183894560251286,5.530016776127927,0.5636303302628792,399.425,386.42375,413.35062500000004,43.41622495961146,1.296768046393098,1.2230133819325175,1.3698122991166835,0.24230072100696498,2.5452943891856123,2.517832385625767,2.573288508009288,0.08891882309805091,0.3215865996113624,0.3166471138530457,0.32661540536834816,0.016632742322701854,809.475,793.024375,825.975,53.6560687895481,0.358653859373035,0.352020724713213,0.3659217614310578,0.022527205533724972,2.4149999999999765,2.0837500000000144,2.7821656249999727,1.1517149976871164,0.27927335569213807,0.2622357993406292,0.296033406327552,0.05540659498204645
informed,full-queue,40,9.577374999999837,8.2342437499999,10.898040624999553,4.320354773463232,4.858217599999837,3.573294731249966,6.10790297124981,4.101032019676713,0.13906019999983701,-1.1092575881251054,1.3343486206248776,3.960868552359979,0.16420444151752317,0.13871344280852685,0.19053364408309909,0.08436807098241547,6.823343803540834,6.510646773272415,7.093233509423187,0.9489441435987467,266.05,255.59937499999998,276.650625,34.40628296826478,1.6296928383581055,1.5256618252941683,1.730950582182622,0.3316328669200749,3.0659284957688855,3.013959915067335,3.114392012459052,0.16568576093826048,0.1192819597638263,0.1160434241400203,0.12260599464124958,0.010778630644396372,1831.925,1806.3474999999999,1857.0275000000001,82.66223752609478,0.19418628319725081,0.18868507465920886,0.1999927595546969,0.018376862651626476,4.0295000000000005,3.3854875000000453,4.768031249999933,2.2250401321646462,0.3617022613159497,0.3355061437758386,0.39186880242412175,0.09297022206894606
informed,full-latency,40,9.828625000000027,8.092000000000137,11.538987500000081,5.794012159726106,4.348550100000027,2.7147773949998557,5.925705626875036,5.372763531875009,-1.1315247999999736,-2.672150002500226,0.3597244600001001,5.031551734156642,0.17754632695805314,0.14554069683169582,0.21032417078595553,0.10660379230518027,6.891704740148486,6.569122644203314,7.2248001142204465,1.0773129111967876,320.5,306.84875,335.05,44.970075520369015,1.4308212892969114,1.3433951307757346,1.521601433712939,0.2968826947677114,2.864790737125271,2.8295369139864235,2.9014135793411753,0.11700426147133774,0.2502254514395849,0.24433519277518378,0.2565555058893004,0.020097855052607232,875.075,855.82375,894.5025,62.252746824373034,0.3468596984498448,0.3399260913410392,0.353992214060387,0.022495626600573235,4.00325000000001,3.2791124999999877,4.848381249999952,2.6272342262323196,0.35758619774193157,0.3282837896226192,0.3883085330221368,0.09978513514029802
informed,AS_gamma0.01,40,4.408125000000206,2.818096875000171,5.895878125000182,4.9272097330238855,-6.118521937499795,-7.799313016562411,-4.5228035631248344,5.2283098966053485,-16.645168874999797,-18.452601797499703,-14.891949521249927,5.688537908580847,0.13810452928263411,0.09985891201260778,0.17838637515503425,0.12507188216980208,2.894274700171331,2.8275528269560253,2.9589099086236437,0.21552906700873625,606.425,589.5493749999999,623.3262500000001,54.24015330702182,1.3870458312310983,1.321852767070645,1.4529871558460856,0.21497685203872385,1.7577885474694142,1.7408856253940463,1.7745802490763405,0.055817152596687264,0.22518509130246162,0.22221850180698408,0.22826714258890216,0.00972839492989274,1975.25,1943.099375,2006.9525,103.23852143309836,0.15871989311752482,0.15391386452299513,0.16378940529294655,0.015875017971450477,3.840249999999896,2.920362499999935,4.949896874999771,3.319863673058306,0.26762724829199797,0.22871631920506247,0.3190308432299776,0.14637837327193948
informed_jump,L0_symmetric,40,0.7063749999993497,-3.944143750001218,5.089334374999332,14.994307338056887,-8.565195950000652,-13.137283601564079,-4.271474027499776,14.767347704783203,-17.83676690000065,-22.307996961875915,-13.609646465000138,14.592166566294775,0.015401999076736606,-0.009572310160950804,0.03969333840068282,0.08227774891143458,26.75248429468875,25.318752141633354,28.224928969160484,4.850771048081717,550.35,535.65,566.525625,51.06634698969366,1.2004159137472734,1.1503148401058427,1.250691284178593,0.16434349101615536,2.045618121551299,2.035417252441876,2.056971191130995,0.03520357845335148,0.24026229721036527,0.23662773930283798,0.24406327664386068,0.012454726402546818,1607.75,1584.3225,1631.3006249999999,76.26968010005092,0.19053864980868515,0.18596980377365338,0.1949546274982574,0.014684702709002179,18.24262500000045,15.845025000000216,20.93031250000084,8.398026247624195,1.0301620629445345,0.9663864723116324,1.0945934045156744,0.20730422904749807
informed_jump,L1_inventory,40,8.996750000000073,7.995965625000131,9.92079687499986,3.186667850149867,-1.2093506124999271,-2.228014140624784,-0.25903100531233963,3.2399260889882315,-11.415451224999929,-12.538288131874875,-10.391611861249975,3.5197944377522683,0.22115582295754965,0.19407400327742874,0.24784208499127136,0.08978207495572998,4.017975442604227,3.933292404340377,4.101702241576242,0.274592971324636,576.825,560.7993749999999,593.375625,52.75433509954298,1.304652065560795,1.262135967764982,1.349568957001102,0.14225600210613318,1.9647657881579186,1.9505880187376725,1.9785871693189816,0.04517107059006092,0.23035943676561824,0.22727177728457013,0.23359789783028534,0.010226238380677335,1832.35,1807.4737499999999,1857.23,79.46215031908797,0.17591560008615328,0.17207601898146244,0.17984426585601646,0.01247326205781255,2.513374999999985,2.139734375000014,2.950378124999913,1.3490810678248986,0.24778432212121496,0.23435529198815339,0.2623099028759,0.04756522936468051
informed_jump,L2_obi,40,10.05237500000005,8.865324999999828,11.27470937500004,3.949464421253065,-0.16967924999995124,-1.2824219812499111,0.967496235312571,3.6371167610475985,-10.391733499999951,-11.473431560000085,-9.280296899999977,3.552729659964714,0.26067064912845206,0.22432332331273744,0.29838891140044105,0.12091644804056007,3.850770988006853,3.752852298686465,3.9446559109080526,0.3118395757146261,579.875,563.55,596.65,53.381158444933334,1.2591703050416776,1.2066410160440928,1.3137687656016095,0.17874215048133063,1.954494417391419,1.9410803057093922,1.967727436486305,0.043359531678181996,0.22851146709322986,0.22517660795323993,0.231894179302,0.010975873007214535,1873.175,1850.37375,1894.775625,71.22513511250696,0.17471975072079163,0.17055350925381615,0.17895935084695727,0.013635117807102977,2.3518749999999917,1.94873750000005,2.8352875000000615,1.4537659704349537,0.2375204296336677,0.22409261110485745,0.25288149864534065,0.04792319289479279
