gamma,quote_size,n,pnl_net_mean,pnl_net_median,pnl_net_std,pnl_net_ci_lo,pnl_net_ci_hi,pnl_edge_mean,pnl_edge_median,pnl_edge_std,pnl_edge_ci_lo,pnl_edge_ci_hi,pnl_inventory_mean,pnl_inventory_median,pnl_inventory_std,pnl_inventory_ci_lo,pnl_inventory_ci_hi,sharpe_1s_mean,sharpe_1s_median,sharpe_1s_std,sharpe_1s_ci_lo,sharpe_1s_ci_hi,max_drawdown_mean,max_drawdown_median,max_drawdown_std,max_drawdown_ci_lo,max_drawdown_ci_hi,fill_rate_orders_mean,fill_rate_orders_median,fill_rate_orders_std,fill_rate_orders_ci_lo,fill_rate_orders_ci_hi,adverse_cost_500ms_mean,adverse_cost_500ms_median,adverse_cost_500ms_std,adverse_cost_500ms_ci_lo,adverse_cost_500ms_ci_hi,n_fills_mean,n_fills_median,n_fills_std,n_fills_ci_lo,n_fills_ci_hi,inv_abs_mean_mean,inv_abs_mean_median,inv_abs_mean_std,inv_abs_mean_ci_lo,inv_abs_mean_ci_hi,inv_max_abs_mean,inv_max_abs_median,inv_max_abs_std,inv_max_abs_ci_lo,inv_max_abs_ci_hi,pnl_vol_1s_mean,pnl_vol_1s_median,pnl_vol_1s_std,pnl_vol_1s_ci_lo,pnl_vol_1s_ci_hi,quote_lifetime_mean_s_mean,quote_lifetime_mean_s_median,quote_lifetime_mean_s_std,quote_lifetime_mean_s_ci_lo,quote_lifetime_mean_s_ci_hi,killed_mean,killed_median,killed_std,killed_ci_lo,killed_ci_hi,diverged_mean,diverged_median,diverged_std,diverged_ci_lo,diverged_ci_hi
0.05,1,12,1.8587499999999935,1.7150000000000816,0.536076338695441,1.6099166666666729,2.1596041666666723,6.909583333333333,6.84,0.9068187609172602,6.454072916666666,7.418,-5.0508333333333395,-5.147500000000192,0.6412659118470186,-5.3821041666666645,-4.710729166666648,0.31781072354404805,0.3260798215221794,0.06321038690469835,0.28239422483616605,0.3509541618588176,0.36458333333333215,0.4250000000000327,0.13481398520206184,0.28956249999997896,0.4362708333333238,0.19368973833850098,0.19075288134296345,0.010770869770580992,0.18811076654820658,0.19902800135483198,1.7122377920649239,1.6629323375122256,0.25578522370098444,1.5839136459198018,1.8546188040124316,305.1666666666667,298.0,31.077127904423193,289.24791666666664,321.8333333333333,0.3604112366058499,0.36055603822762816,0.041229298687775404,0.33782218360845645,0.3829315088328989,3.6666666666666665,3.5,0.7784989441615229,3.25,4.083333333333333,0.050974229191262786,0.051769818186503135,0.009355083183222278,0.04606010205626206,0.056184058064369144,0.1454728103350101,0.14547558344134076,0.008396253036139011,0.14080227011380614,0.15020684867784234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.05,2,12,-0.4737500000001115,-0.6050000000000679,1.24519280179278,-1.1957708333334383,0.19256249999992395,11.626666666666667,12.0025,1.4596844823038946,10.8395,12.389625000000002,-12.10041666666678,-12.267500000000254,2.054944655672928,-13.120656250000076,-10.947416666666758,-0.012415349302764183,-0.044958242057420404,0.0914275896632027,-0.057630027366353524,0.04011631047202583,1.9420833333334226,1.5525000000001583,1.1483396281219105,1.3957812500000948,2.690010416666768,0.20102271480262948,0.20467711138965583,0.014513345287300052,0.19307319749112517,0.20855328655265518,2.0054894924815954,1.8971038843220027,0.33751807465585737,1.8217106990967094,2.1969526338711107,333.8333333333333,342.5,36.590692640052445,312.99791666666664,351.18333333333334,0.5587170576310455,0.5577758470894874,0.09305630906064806,0.509032001158413,0.6067405154937735,6.25,6.0,2.0943647333651407,5.166666666666667,7.416666666666667,0.13133897230794536,0.10340112609196053,0.10679597849319154,0.09111069647378811,0.20020703946432886,0.14121882231889238,0.14090882048601155,0.008643897899850069,0.1366521467453979,0.14590817126561959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.05,5,12,-8.304583333333268,-7.2949999999999875,6.321838217399162,-11.587760416666615,-5.219156249999792,21.851666666666663,20.2075,3.633012357242786,20.03901041666667,24.074,-30.15624999999994,-29.077499999999844,8.976216333126668,-35.169229166666575,-25.83954166666676,-0.18545872060292243,-0.19486276076425024,0.08038071680531376,-0.22511976819789686,-0.1437579728278712,9.192083333333217,8.322499999999728,6.086198790681675,6.253062499999904,12.399979166666508,0.21028273236973036,0.20907304503154472,0.014405434181514366,0.20289587412009416,0.2183123014444744,2.1603795157960035,2.1564971017599124,0.7319000029908361,1.810930069100102,2.577672334223694,399.8333333333333,392.5,35.1718723706971,382.1625,420.5875,1.071821604401969,1.056472632493484,0.12888092729402986,1.0085378656240949,1.1407019258615698,10.583333333333334,10.0,2.391588796113782,9.497916666666667,12.083333333333334,0.339776978229366,0.29080674736713885,0.16005657758773398,0.2564913716925757,0.422207025289242,0.13526107065670553,0.13599149885851994,0.004779922939528735,0.13236808850059303,0.13772738735825357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.05,10,12,-18.537083333333314,-19.212499999999174,6.697842752549446,-22.013114583333234,-14.938968750000255,29.421249999999997,29.4925,3.773998437273848,27.478583333333336,31.41419791666667,-47.95833333333332,-47.09749999999917,10.11474628570802,-53.258541666666616,-42.59539583333347,-0.2291602236340018,-0.2082853102731679,0.07391614290804155,-0.27131541167558315,-0.1910974241409814,19.5670833333334,20.924999999999557,6.5818864587640356,16.07125000000013,22.946958333333683,0.20635744597974323,0.20832893746615183,0.007787011517871745,0.20224119951102,0.21032505362420012,2.357739778154357,2.4727190365625553,0.5400510132366011,2.0587187826208164,2.6486830349764596,428.4166666666667,426.5,31.87606207380914,412.33124999999995,445.41875,1.7951057051838981,1.7936576889661164,0.137650748361524,1.7208224732117,1.8649869678540396,18.75,19.5,4.712169930567599,16.0,21.166666666666668,0.7468493091024313,0.7241722717928563,0.3274246329577037,0.5618539256186884,0.9272797252361755,0.13595299812706615,0.13500351505742644,0.007356954395568336,0.13213310726152144,0.13989774476083539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.05,20,12,-36.339166666667055,-37.18000000000012,24.028402969037256,-49.808052083333706,-23.969718750000336,36.6475,34.885000000000005,9.092358054982217,32.02527083333333,41.62350000000001,-72.98666666666705,-68.62500000000026,31.044649321826306,-89.63331250000047,-56.90227083333376,-0.23071382484314995,-0.2296773988281004,0.049683607145086205,-0.2561141691964738,-0.20351544414137815,37.137083333333656,38.33000000000041,23.76855614407933,24.89105208333331,50.509822916667076,0.19859636903233158,0.20051194506152226,0.011971490246443572,0.19215699928394506,0.2053323208895741,2.7935245523170593,2.878237439194139,1.1725902486236102,2.1718297803274615,3.43617215470069,447.6666666666667,437.0,44.965306491547324,422.74791666666664,471.8375,2.6364031277150306,2.7580364900086884,0.3807722024509223,2.434967781639154,2.8402349406313356,28.333333333333332,27.0,5.597618541248888,25.5,31.333333333333332,1.3628251606783601,1.2525505465572115,0.8962992206296848,0.9104164194734112,1.8805460866343056,0.13926647622989835,0.13883014558338488,0.008192311559245434,0.13501469621013018,0.1442428480841639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1,1,12,1.29458333333332,1.2800000000001006,0.48377050500748836,1.0499999999999754,1.561322916666695,5.406666666666667,5.4825,0.7715696319644113,4.9911875,5.817520833333335,-4.112083333333347,-4.044999999999971,0.642952911938117,-4.447208333333323,-3.7682812500000424,0.24300397996843956,0.20421480458441726,0.10019864752633806,0.19391292928406234,0.3016450880081047,0.3437499999999976,0.36249999999998295,0.13436931806168823,0.27372916666666985,0.4162604166666767,0.14971817134716173,0.149758068399855,0.014732679812362228,0.141252686161312,0.1567596176593678,1.8692014642904933,1.8405592987358317,0.4018426567286566,1.639395360787387,2.082496635524334,221.5,224.0,27.467335973016123,206.74791666666667,234.91875,0.19070373588184186,0.1894005212858384,0.020823441706788483,0.17962098175499563,0.2010588618592528,3.1666666666666665,3.0,0.7177405625652734,2.8312500000000003,3.5,0.04741713274664187,0.04811681173569203,0.008399317408960032,0.04306505070429585,0.052132163915767776,0.1548256343230516,0.1553500261230298,0.0077193064183055235,0.15067795014951663,0.15895934267529843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1,2,12,-0.5429166666666418,-0.3524999999999636,0.7818813509539857,-0.9904270833332682,-0.13873958333336872,9.6725,9.497499999999999,1.517587050071743,8.909552083333335,10.509291666666668,-10.215416666666641,-9.5075,1.5271102513233805,-11.012229166666701,-9.440614583333286,-0.04414658400723897,-0.03416859552577762,0.06194974344109647,-0.07871414886508889,-0.011434694854130078,1.647083333333318,1.415000000000063,0.7300512383429665,1.2828854166666557,2.065843750000026,0.1587056279977764,0.15380616012752946,0.015137838065281864,0.15106954296926398,0.16734491957184064,2.228495854447018,2.2478352174703877,0.24989564322889937,2.0933834249136902,2.3541691276106524,255.75,239.5,37.18779125172424,237.49791666666667,276.25,0.31841876629018245,0.30017376194613377,0.057695174964660645,0.28945301187373307,0.3524471474080509,4.916666666666667,5.0,0.90033663737852,4.416666666666667,5.416666666666667,0.1093961805827469,0.0973468947328062,0.03354005034138032,0.09424972470811456,0.1285065585208379,0.1457043667855951,0.1455767022439156,0.007397852358870283,0.14188213747317105,0.14969353780070252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1,5,12,-9.294583333333415,-7.844999999999999,4.651482392417495,-12.090875000000116,-6.934031250000047,19.31375,18.009999999999998,4.4065746979010605,17.166989583333333,21.895458333333334,-28.60833333333342,-26.450000000000117,8.463879223804653,-33.593968749999995,-24.433500000000034,-0.2043976533974764,-0.20574518470067116,0.057518214484326334,-0.237506490324735,-0.17558909500981937,9.910000000000078,8.037500000000065,4.6196064373888115,7.529958333333377,12.670989583333448,0.1744836789143288,0.17493159827968013,0.013558535710044601,0.16745702903401724,0.18170190932404504,2.5540167361708193,2.332305655757892,0.7302807485463807,2.197598144783627,2.9708843485104803,329.1666666666667,342.0,32.38920508534604,312.1645833333333,346.09375,0.756226469736461,0.758905299739357,0.09554570180030199,0.7063278308717058,0.8066988850275123,10.25,10.0,2.0943647333651407,9.166666666666666,11.335416666666665,0.40731060057242097,0.3405084740772263,0.20983265834836767,0.3058797404039591,0.5335213753712789,0.13842003781099668,0.13741641895547857,0.004920989819464629,0.13580500948759675,0.14108706171586172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1,10,12,-27.554166666666713,-24.739999999999434,15.311710437281274,-35.514249999999954,-19.821197916666637,30.76625,30.09,8.446136051742563,26.557145833333337,35.34084375,-58.320416666666716,-53.202499999999716,22.95301084016607,-70.3452812500001,-46.814072916667186,-0.25062620038431144,-0.24130068162394677,0.04885114539750295,-0.2769916393506486,-0.22539631236876073,28.060000000000098,24.90249999999969,15.121272192751166,20.555635416666732,35.96306249999994,0.18080363897080162,0.18377722987410394,0.01647652385116933,0.1725491648757962,0.1903487756277328,3.098143119480909,2.7188731954836847,1.3204630303090987,2.466988417120053,3.8077505831863188,389.5,389.0,45.19553477542183,365.5770833333333,414.2520833333333,1.5469881262670142,1.5543006081668116,0.2256724501651375,1.4280281639154355,1.6636620330147698,19.333333333333332,20.0,4.355421560503297,16.916666666666668,21.66875,0.9421232784834052,0.922327908331475,0.4704568044134265,0.6935266027599424,1.1774297534530365,0.13543963756145874,0.13601338703435567,0.007605952879780861,0.1313921007738621,0.13905736403602803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1,20,12,-31.693333333333186,-26.622500000000343,21.800672980994133,-44.66649999999993,-22.005104166666428,35.08291666666667,31.29,13.511993907490508,29.89409375,43.18778125,-66.77624999999985,-61.22499999999995,34.44719583025866,-87.10429166666648,-52.177770833333106,-0.2380703355232543,-0.2448048296937982,0.05461585851062134,-0.26892555235944104,-0.20852947573540778,32.54124999999987,27.00250000000041,21.471069872674676,23.084072916666067,45.428885416666645,0.17875362548978854,0.17594434308655355,0.015570522276949137,0.17073350500651008,0.18764586190421464,2.6480750639403126,2.396152021470342,0.9190923576300488,2.1977994235463147,3.146307150478166,410.5833333333333,405.5,62.11639855703943,379.81874999999997,447.6666666666667,2.4261511728931366,2.3105994787141615,0.4292693039105772,2.2124167390674776,2.6778200115841297,27.666666666666668,23.5,9.227757861556357,23.0,32.916666666666664,1.162448053080552,0.9527596843912012,0.6282197992247434,0.8449806648943469,1.4959879579796325,0.14025067077337688,0.14107980842831092,0.008584097756069359,0.13525469806366588,0.14453723394699514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
