fundamental_sigma,flow_intensity_x,n,pnl_net_mean,pnl_net_median,pnl_net_std,pnl_net_ci_lo,pnl_net_ci_hi,pnl_edge_mean,pnl_edge_median,pnl_edge_std,pnl_edge_ci_lo,pnl_edge_ci_hi,pnl_inventory_mean,pnl_inventory_median,pnl_inventory_std,pnl_inventory_ci_lo,pnl_inventory_ci_hi,sharpe_1s_mean,sharpe_1s_median,sharpe_1s_std,sharpe_1s_ci_lo,sharpe_1s_ci_hi,max_drawdown_mean,max_drawdown_median,max_drawdown_std,max_drawdown_ci_lo,max_drawdown_ci_hi,fill_rate_orders_mean,fill_rate_orders_median,fill_rate_orders_std,fill_rate_orders_ci_lo,fill_rate_orders_ci_hi,adverse_cost_500ms_mean,adverse_cost_500ms_median,adverse_cost_500ms_std,adverse_cost_500ms_ci_lo,adverse_cost_500ms_ci_hi,n_fills_mean,n_fills_median,n_fills_std,n_fills_ci_lo,n_fills_ci_hi,inv_abs_mean_mean,inv_abs_mean_median,inv_abs_mean_std,inv_abs_mean_ci_lo,inv_abs_mean_ci_hi,inv_max_abs_mean,inv_max_abs_median,inv_max_abs_std,inv_max_abs_ci_lo,inv_max_abs_ci_hi,pnl_vol_1s_mean,pnl_vol_1s_median,pnl_vol_1s_std,pnl_vol_1s_ci_lo,pnl_vol_1s_ci_hi,quote_lifetime_mean_s_mean,quote_lifetime_mean_s_median,quote_lifetime_mean_s_std,quote_lifetime_mean_s_ci_lo,quote_lifetime_mean_s_ci_hi,killed_mean,killed_median,killed_std,killed_ci_lo,killed_ci_hi,diverged_mean,diverged_median,diverged_std,diverged_ci_lo,diverged_ci_hi,strategy
0.05,1.0,12,-4.337916666666619,-2.292500000000267,5.822127250386553,-7.65470833333305,-1.4582291666668457,28.758333333333336,28.6725,3.402684323598151,26.916499999999996,30.59125,-33.09624999999995,-30.715000000000195,7.247550722642102,-37.09824999999983,-29.072708333333328,-0.10059812617138808,-0.07104975494484209,0.1392804057614963,-0.17561487272736678,-0.02696382341038687,6.945833333333273,4.9374999999998295,4.984850154277853,4.450760416666667,9.851572916666372,0.24646002750196863,0.24691083778532846,0.01317812159697092,0.2389626876112209,0.253281172708509,1.8602848740816953,1.7867063000651022,0.32785659082955076,1.6870811447082175,2.0360765462094648,482.0833333333333,487.5,62.67877462011194,446.82916666666665,515.4187499999999,2.2945988995076743,2.254126846220678,0.2397492600641885,2.1635986823052415,2.426828120474949,17.833333333333332,18.0,3.214550253664318,16.166666666666668,19.5,0.3125526097002627,0.30963096286325975,0.09094021959852833,0.2641131403495276,0.36313691534079756,0.1291288133347244,0.12852487354659003,0.0105372026766441,0.12379107712906348,0.13505166713533764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AS
0.05,2.0,12,3.176666666666828,3.782499999999665,1.5045390918108776,2.3539895833337114,3.946739583333418,9.668333333333331,9.6725,1.643494521568065,8.746333333333332,10.542541666666665,-6.491666666666505,-5.759999999999947,2.34830822405202,-7.802072916666409,-5.245312499999911,0.24847898657763376,0.28911580685021987,0.1459441832212834,0.17093331644246612,0.3247297418977304,0.9979166666665927,0.644999999999925,0.7698921362860175,0.6216354166666133,1.453114583333205,0.13731582474461182,0.13729865729385288,0.013558637944546387,0.12975367449955189,0.1442347446804872,0.8194601781869162,0.7910809161857792,0.20216168732219877,0.7115435281799197,0.9335798241815251,164.58333333333334,161.0,24.959816190076882,150.99583333333334,177.5875,2.406747755574862,2.394874022589053,0.2718751944846744,2.2592437735302635,2.5475021720243265,14.333333333333334,12.5,4.478906793025064,12.083333333333334,16.833333333333332,0.12993994386418672,0.12453616890627955,0.04043560661741321,0.10940833382792932,0.15260318552838897,0.20919136507718272,0.20627952021209509,0.013298616981491738,0.20243027739056332,0.21683135159223166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AS
0.08,0.5,12,-74.7654166666665,-74.45250000000036,19.994810742509777,-86.18090624999981,-64.3185520833334,60.214999999999996,59.942499999999995,5.948686256798065,56.99578125,63.406333333333336,-134.9804166666665,-134.32000000000033,23.662846065118835,-148.6879374999998,-122.28717708333322,-0.47211748968467065,-0.4599970981954812,0.0660319990189542,-0.5070416612866098,-0.43911869823118194,75.2645833333332,74.99000000000034,19.914116676177766,64.86655208333308,86.56441666666639,0.28216676945255376,0.2832156911737148,0.009077805297143722,0.2776538623202133,0.28706781660548786,5.438069158868501,5.408313278829037,0.9196993944119431,4.949926904789126,5.920153435603914,707.5833333333334,723.0,49.01847209022947,682.075,732.5,3.135461917173472,3.1125108601216334,0.25399208985327887,3.0064653924123954,3.283313423110339,23.666666666666668,22.5,7.571877794400365,20.166666666666668,28.083333333333332,1.3991371480885881,1.489385947570177,0.39945280761937924,1.1732417513292905,1.6274671063563957,0.09817470064762612,0.0969469799308817,0.0039676624935895445,0.0961399001505183,0.10040456643780128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AS
0.08,1.0,12,-13.415833333333444,-12.347500000000196,8.77265400738742,-18.121104166666825,-9.116385416666802,31.34083333333334,29.642500000000002,4.6990897732401,28.776062500000002,33.89988541666667,-44.756666666666774,-41.497500000000194,12.962464049802406,-51.81021875000008,-37.95569791666677,-0.20703466099866022,-0.18898960688425517,0.08489019491642857,-0.25086182876291385,-0.15923115051685682,15.02625000000018,13.500000000000114,8.87381134805707,10.525843750000382,19.87820833333364,0.2502773126575315,0.2510217071410791,0.010280312423130794,0.24420521595640246,0.2555656363429846,2.304103204947992,2.1915294685585436,0.5431546574358652,2.0336354669091943,2.607547454819029,511.0,505.5,51.835403836654834,482.24791666666664,538.3354166666667,2.327758470894874,2.24370112945265,0.3320850140094085,2.1575568346365483,2.502463437590501,18.583333333333332,17.5,4.67990546395065,16.25,21.25208333333333,0.5400437845151577,0.4559711344421999,0.26945159442274036,0.40540390091370554,0.688520709292931,0.1240594225738136,0.12291883974228543,0.009172705399014413,0.11920041450045353,0.12902261870767942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AS
0.08,2.0,12,2.226666666666818,2.4224999999999497,2.0704812059618996,1.1747604166669563,3.27796875000013,10.081666666666669,10.445,2.38528379608775,8.796166666666666,11.373677083333334,-7.85499999999985,-6.982499999999952,3.1111682985362377,-9.573864583332949,-6.276999999999981,0.19260622359239943,0.1857393625619775,0.16406467282324705,0.10880884067773737,0.27932611617558195,1.4558333333332338,0.8324999999999108,1.4041041034527457,0.7189999999999199,2.237541666666493,0.14048581813577476,0.14166666666666666,0.020716631076536762,0.12884628739134077,0.15165727966919093,0.986061063232876,0.9382034976152622,0.3891425603337171,0.8002179431952421,1.199626977040664,172.41666666666666,171.5,37.72739138353009,151.99583333333334,193.10416666666666,2.3196495800752968,2.3492615117289315,0.3364293056955456,2.1318020561830293,2.5047585432956847,15.583333333333334,13.5,5.743903223629751,12.58125,18.583333333333332,0.15214563013621887,0.10772846809445755,0.0903953030147053,0.1079144241655541,0.2048505791269377,0.20522059738036,0.2033800629419218,0.01786463729430454,0.19616989463267193,0.21558178174087803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AS
0.01,0.5,12,17.124583333333245,16.282499999999878,3.2097574662927677,15.427541666666484,18.863395833332746,36.44041666666667,35.1425,6.388224059062728,33.26130208333333,40.293093750000004,-19.315833333333426,-18.430000000000973,7.593272989756599,-23.916885416666883,-15.842020833333516,0.3583977514600571,0.3309934437016167,0.12005459564045225,0.2966525627416738,0.42448458479488493,2.9533333333333096,2.7549999999998818,1.5040616726555198,2.2270833333334368,3.82670833333339,0.3621831262435144,0.36609004039429593,0.024836703205591153,0.34823728827840583,0.3748305896975298,1.3483774582150891,1.2890400873848173,0.3542425131379449,1.1714108152672102,1.547680252638083,316.6666666666667,317.5,45.96507237879517,294.24791666666664,341.9375,7.555314219519258,7.537358818418767,1.1561306960980489,6.956181219229655,8.221530191138141,26.666666666666668,27.5,3.4728383291777436,24.74791666666667,28.416666666666668,0.4392757540964231,0.4387533095416471,0.09343238509096767,0.39274302226820806,0.49394520360929906,0.3116329026390014,0.3185898092396295,0.03947602716152036,0.2882210976674416,0.3331112087756939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,adaptive
0.01,1.0,12,8.104166666666588,7.885000000000133,2.009840375087961,7.025822916666469,9.174166666666574,16.232499999999998,15.8975,2.8243442521310067,14.652375000000001,17.68309375,-8.128333333333412,-7.540000000000052,3.1278095249299143,-9.941177083333365,-6.483437499999999,0.2684046023004896,0.25899741325504166,0.10913972485877767,0.20883972057985667,0.3310412965321046,2.3895833333332726,1.7774999999999181,1.5814887381158587,1.6082291666666908,3.387968749999878,0.25704575025555343,0.2379011981758596,0.03389205945479181,0.2398808317791807,0.2763845528359636,1.4523692287369008,1.2415235194247478,0.4754626983673447,1.2070055630045313,1.7140595110858445,154.83333333333334,157.5,26.184080289482395,139.57500000000002,168.17083333333332,6.202070663191428,6.0477845351867945,1.8589495443783914,5.288884665508253,7.28125905010136,24.916666666666668,23.0,5.212891944424173,22.333333333333332,28.085416666666664,0.2883900014207587,0.2551926106580492,0.09026190032624977,0.24410291637299503,0.3427973998600466,0.43136934753253225,0.434810604885181,0.047467852354260515,0.40609122252232005,0.45774649244422444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,adaptive
0.01,2.0,12,2.7750000000000576,2.9275000000001654,1.0752695222383652,2.213677083333251,3.3432812500001554,4.07125,4.135,0.7916930218898554,3.645145833333333,4.51503125,-1.2962499999999422,-1.1049999999999045,0.641716890990027,-1.637604166666599,-0.9920104166665951,0.24642708213154715,0.24191588305515666,0.08080855969629175,0.20618425664769874,0.2916666113721639,0.6691666666666786,0.6299999999999955,0.27443192013299106,0.5416562500000092,0.8283750000000366,0.16833244728181318,0.16311546213648143,0.03306757770331248,0.15115797347584436,0.18675364538391692,0.7338799269310613,0.8020684641818663,0.2863418007515047,0.5808535351761377,0.8740687546343445,53.333333333333336,53.5,10.90732308908547,47.666666666666664,59.418749999999996,3.669779901534897,3.6016507384882708,0.9337964588363079,3.2066192441355343,4.203279756733275,12.416666666666666,12.0,2.6784776318353725,11.08125,13.833333333333334,0.09722882525846754,0.09846411116569731,0.023731805263192986,0.0849601158145552,0.11019764395543946,0.8092718924838871,0.780298611111111,0.11557480703846801,0.7552844122657759,0.8795194485655684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,adaptive
0.02,0.5,12,15.558750000000584,15.800000000000473,4.198615640357256,13.357104166667114,17.612781250001,41.04833333333333,41.364999999999995,4.27172433425646,38.858062499999996,43.479447916666665,-25.489583333332757,-26.19750000000029,6.106371284580478,-28.852552083332906,-22.537114583332738,0.28121721421746587,0.26541288467352203,0.11607609946095011,0.21892003250374997,0.3385416343470938,3.7199999999999562,3.2449999999996635,1.6600438110318034,2.9563437500000025,4.673833333333142,0.3660194432479718,0.36871926481435946,0.01860157372380754,0.35643788108342794,0.3759139858588393,1.4365868855438668,1.499077434966727,0.29887246134164214,1.2881019442880968,1.5909322994947535,357.6666666666667,368.0,30.28150750820865,340.58124999999995,373.4166666666667,8.962641181581235,9.265855777584708,1.245258545394616,8.32062156096148,9.659410295395308,30.25,30.0,4.092676385936225,28.25,32.583333333333336,0.519074825244361,0.5428154065165447,0.11245505075477275,0.4616191720437695,0.579093358503238,0.2756588461880845,0.2733788772571305,0.022187560238610248,0.2639425104253279,0.287877571997219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,adaptive
0.02,1.0,12,8.59833333333334,8.190000000000083,3.393968134347927,6.956177083333336,10.48091666666647,18.133333333333336,18.942500000000003,2.054713354630511,16.91832291666667,19.126697916666668,-9.534999999999991,-9.875000000000243,3.0173174419431072,-11.156135416666668,-7.952437500000274,0.25270291952388946,0.25332603128291087,0.08432845534407753,0.21108060626603847,0.2991904221789198,2.296666666666596,2.1224999999999454,1.0549522465136618,1.813239583333164,2.9388437499999225,0.25905934161157906,0.25243899280135074,0.0253646195470231,0.24683423845531927,0.2740553199093434,1.2546079347617327,1.237758034151336,0.24292431871557957,1.1177884586672209,1.3748141908020606,182.5,184.0,19.612148368711768,171.49791666666667,192.75,6.465247610773241,6.466550825369245,1.0675638668253677,5.867953591080219,7.042935490877498,23.0,22.0,4.242640687119285,20.666666666666668,25.085416666666664,0.2973274998702707,0.3086893542208291,0.05064397119850377,0.26786369830759976,0.3224646179244291,0.36753649715358644,0.361313781179187,0.0277260639700774,0.35338949950517673,0.3837384490840008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,adaptive
