fundamental_sigma,flow_intensity_x,n,pnl_net_mean,pnl_net_median,pnl_net_std,pnl_net_ci_lo,pnl_net_ci_hi,pnl_edge_mean,pnl_edge_median,pnl_edge_std,pnl_edge_ci_lo,pnl_edge_ci_hi,pnl_inventory_mean,pnl_inventory_median,pnl_inventory_std,pnl_inventory_ci_lo,pnl_inventory_ci_hi,sharpe_1s_mean,sharpe_1s_median,sharpe_1s_std,sharpe_1s_ci_lo,sharpe_1s_ci_hi,max_drawdown_mean,max_drawdown_median,max_drawdown_std,max_drawdown_ci_lo,max_drawdown_ci_hi,fill_rate_orders_mean,fill_rate_orders_median,fill_rate_orders_std,fill_rate_orders_ci_lo,fill_rate_orders_ci_hi,adverse_cost_500ms_mean,adverse_cost_500ms_median,adverse_cost_500ms_std,adverse_cost_500ms_ci_lo,adverse_cost_500ms_ci_hi,n_fills_mean,n_fills_median,n_fills_std,n_fills_ci_lo,n_fills_ci_hi,inv_abs_mean_mean,inv_abs_mean_median,inv_abs_mean_std,inv_abs_mean_ci_lo,inv_abs_mean_ci_hi,inv_max_abs_mean,inv_max_abs_median,inv_max_abs_std,inv_max_abs_ci_lo,inv_max_abs_ci_hi,pnl_vol_1s_mean,pnl_vol_1s_median,pnl_vol_1s_std,pnl_vol_1s_ci_lo,pnl_vol_1s_ci_hi,quote_lifetime_mean_s_mean,quote_lifetime_mean_s_median,quote_lifetime_mean_s_std,quote_lifetime_mean_s_ci_lo,quote_lifetime_mean_s_ci_hi,killed_mean,killed_median,killed_std,killed_ci_lo,killed_ci_hi,diverged_mean,diverged_median,diverged_std,diverged_ci_lo,diverged_ci_hi,strategy
0.02,2.0,12,3.2766666666666224,2.9600000000000364,1.325040879872344,2.601541666666764,3.9664374999999636,4.7195833333333335,4.2375,1.1663432722778826,4.125729166666667,5.361760416666667,-1.4429166666667113,-1.3200000000000829,0.9204506266284007,-1.976312499999927,-1.015083333333351,0.25239189805721735,0.2389453660571182,0.08387762981777998,0.20743645100285701,0.29979234112940306,0.810416666666697,0.7325000000001296,0.3172642885480481,0.6507812500000151,0.9967604166667534,0.1862634382878874,0.19121088037437847,0.035550963473393496,0.1684291870802971,0.2052898901639963,0.7255266893960824,0.609926816826244,0.3947790439237658,0.525901702583685,0.9344418329611675,56.833333333333336,54.0,13.5702437395765,49.66458333333333,64.16666666666667,3.9873298580944105,4.09860990443093,1.0074252133755037,3.4665906458152325,4.559652838111787,13.416666666666666,13.0,2.9682665076785244,11.916666666666666,15.083333333333334,0.11320666406427148,0.10616599512921251,0.032224551976874544,0.09951559748383168,0.13256205785751546,0.8471941125584577,0.8800830635320325,0.09597978257739004,0.793959246444813,0.8946641877029592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,adaptive
0.03,0.5,12,16.362083333332844,16.805000000000973,6.3105803861937515,12.939468749999056,19.66731250000035,43.73875,44.057500000000005,5.609762239735624,40.94820833333334,46.68361458333334,-27.37666666666716,-26.67749999999927,7.620897505405452,-31.619354166668348,-23.086479166666443,0.2816772801350937,0.25021958911822634,0.147877644922143,0.20596831854715109,0.36145335167010306,4.489583333333617,4.182500000000346,2.083558427234102,3.387322916666899,5.570395833333761,0.39238111299677875,0.38606844388114825,0.021781462164087974,0.38169825965042076,0.4046352241816526,1.5305278770567297,1.5438496084594813,0.37041408906304374,1.3419005954905356,1.7378775959899906,363.75,360.5,33.4776044543214,348.49791666666664,383.5020833333333,9.17195192586157,9.283231972198088,0.9246071638797834,8.640589704604691,9.661944323776426,29.75,29.0,4.594957710756037,27.25,32.33541666666667,0.552425533441928,0.570255748385414,0.11468203555775817,0.48755797852176364,0.6133332371696254,0.28447270225378085,0.27740279203513074,0.028235163392193154,0.27035486604151643,0.2993107492118966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,adaptive
0.03,1.0,12,7.1341666666665375,8.034999999999286,3.2151847347841884,5.302708333333523,8.880885416666889,20.262083333333333,20.39,3.910156041023366,18.15414583333333,22.33277083333333,-13.127916666666794,-13.034999999999188,4.527233983116059,-15.59878125000007,-10.639125000000138,0.1843883137827629,0.19867624094505631,0.09146718229340903,0.13191797442193026,0.2345505467293575,3.18750000000009,2.7750000000001194,1.4628699998167731,2.426989583333622,4.015104166666831,0.2813154051984708,0.29045984637762523,0.03380532114025156,0.2621356222030752,0.2978864564721169,1.4214325179899399,1.3937538264822371,0.288022671235823,1.2733680879152276,1.5708010693752374,188.58333333333334,184.5,33.77050443355814,171.23541666666668,206.50625,7.05292499275992,7.105125977410947,1.5400519627555043,6.235702649869678,7.871568201563857,24.916666666666668,25.5,2.906367096044424,23.25,26.416666666666668,0.34949421723457624,0.35880967615209725,0.06345463784000425,0.314703215511567,0.3824642919257567,0.3966237432083934,0.39428934601424703,0.03548105651702301,0.37705534389923434,0.41511853970991897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,adaptive
0.03,2.0,12,2.0954166666664995,2.270000000000067,1.8288998908102925,1.043562499999983,3.0676874999997756,5.101249999999999,5.3149999999999995,1.6707648289440267,4.261708333333334,6.013,-3.0058333333335003,-2.49500000000024,1.734163190042147,-4.035437500000167,-2.149854166666735,0.14789696022851775,0.1698831981528036,0.11759502570863556,0.07996382505838218,0.20828455191208498,1.3187500000000252,1.2824999999999704,0.6575267882547822,1.029562500000071,1.723343749999981,0.18363446723463175,0.19134715484971315,0.04194602604109385,0.16159834278961344,0.20564025755067364,0.8828345770298222,0.9101107226107226,0.3281446690983504,0.7021758540458307,1.0549084155075152,61.75,64.0,17.08335181078084,52.66458333333333,71.0,3.985737040254851,3.7085143353605563,0.6539090492618373,3.6647082247321165,4.333912539820446,14.25,14.5,3.1370223287233854,12.583333333333334,15.916666666666666,0.12098818207895863,0.12088071685436749,0.0233368175700013,0.1071632836696886,0.13251535481570612,0.771997477912687,0.7623485944138118,0.08205985176627785,0.7268601994958211,0.8168360927717936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,adaptive
0.05,0.5,12,11.073749999999714,10.915000000000305,9.804750269176076,6.1586249999994855,16.475854166666473,50.20083333333334,49.4125,5.542528481631553,47.33070833333335,53.15894791666666,-39.127083333333616,-38.19500000000071,13.214738407333012,-45.85132291666705,-31.70029166666705,0.14898121266864872,0.1320125658681332,0.13773135913668366,0.08037219118462928,0.2267006215639617,7.386249999999933,7.042500000000075,3.7521685396577227,5.463624999999902,9.487916666666536,0.39435939163524775,0.39880097959015676,0.029004758934903688,0.37879323511307017,0.40998065210399703,1.8221385646993271,1.8410479185544482,0.39765762884208794,1.61315658561795,2.041868779857847,406.0,402.5,42.640143271122085,383.7395833333333,428.5833333333333,10.949319432377642,11.234578627280627,1.055808692031007,10.379622791775265,11.432560454677091,33.166666666666664,32.0,4.174235549683609,31.164583333333333,35.583333333333336,0.7470323333451349,0.7349381780369654,0.14233437005693372,0.6685092917212356,0.8220483603895897,0.2534428743494266,0.2528713287013176,0.01893278251861975,0.24397285347558414,0.26460421666775974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,adaptive
0.05,1.0,12,3.5791666666665662,0.9274999999990996,8.655806992820999,-1.0526979166667239,8.528666666666544,22.419166666666666,22.115000000000002,3.585753904077364,20.568031249999997,24.268145833333335,-18.8400000000001,-20.825000000000617,7.546190188673739,-22.79585416666694,-14.359177083333218,0.08248391580128668,0.020844973809068655,0.1767454465107959,-0.01054933919035694,0.18347779981500628,6.168750000000034,5.684999999999832,3.1920164081658466,4.4078125000001025,7.890697916666579,0.28204914955378696,0.2834123110176838,0.025223162229457145,0.26951587649600767,0.294948755304967,1.4129608840485988,1.4102489363442972,0.22589407164650088,1.2914521682201867,1.5271683856286107,210.91666666666666,212.0,33.43775311430679,194.33125,230.17083333333332,8.118809730668984,8.170721112076455,1.362231302490716,7.354597451491458,8.841959889950767,27.166666666666668,27.0,2.9797294975866313,25.583333333333332,28.833333333333332,0.4351519571792231,0.4416615467597738,0.0794098387068371,0.3887881563013001,0.47548772436259146,0.35612392800446585,0.3584470446642214,0.023752144995097806,0.34367502661592847,0.3689762557998762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,adaptive
0.05,2.0,12,1.724999999999941,2.0,2.202297354210733,0.48669791666660694,2.774489583333327,5.565833333333334,5.37,1.2291327935753829,4.9069062500000005,6.2707395833333335,-3.8408333333333924,-3.2250000000001924,1.979097399106824,-4.951593750000032,-2.9240520833335046,0.10104269196270739,0.126949937404586,0.11274253181614612,0.040215024303605365,0.15572234885768185,1.8966666666666754,1.4399999999999977,1.086672011513141,1.3410104166666743,2.455489583333322,0.17896350368030758,0.18394957983193277,0.04021856524572992,0.15626322819279545,0.2007332824503383,0.8373580195912759,0.8643636825181926,0.45981216278195947,0.587011696964673,1.073789373840497,66.25,62.5,16.3713996735993,57.1625,76.25,4.536200405444541,4.734578627280626,1.1328109734190477,3.878506009267304,5.103708731537793,15.416666666666666,15.5,2.678477631835372,13.833333333333334,16.833333333333332,0.15220633160547967,0.14656921173194798,0.025037265845948335,0.13992802536216106,0.1663191679837007,0.6958787708762734,0.6997155605131065,0.055330706898149375,0.6668543991886976,0.7253914585650917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,adaptive
0.08,0.5,12,1.779583333332134,4.584999999998217,10.543084217182992,-4.27428125000131,6.984593749999468,54.00958333333333,52.675,5.839716858925973,51.14089583333334,57.21380208333334,-52.230000000001205,-53.30000000000034,11.117932075542251,-58.045343750001166,-46.397104166667326,0.020685963302437587,0.03856032309751868,0.10113677193230082,-0.03870011258309483,0.07146909700748379,12.42875000000052,11.7175000000002,6.6032633547228174,9.183052083333564,16.075895833334144,0.4103907565560391,0.4073389918539172,0.020021946244204978,0.4009283114486567,0.42221898481293424,1.7099617837170717,1.7449382481982756,0.28678008545702693,1.5629952925960025,1.8608391447753438,442.5833333333333,431.5,43.22974214658938,422.4916666666667,467.16875,12.325948450622649,12.376629018245005,1.0177021455840884,11.766192441355344,12.8287865624095,35.75,35.5,3.7203372281164366,33.916666666666664,37.83541666666667,0.9429970576896703,0.9073081801060012,0.15330750231687207,0.866591840471931,1.0288880477487516,0.2372429813048795,0.2404298410603753,0.014308396800981804,0.22990400733391445,0.244478699393927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,adaptive
0.08,1.0,12,-0.6641666666664546,1.2774999999995487,6.739514358459496,-4.643020833333346,2.5710833333337484,27.046666666666663,27.585,3.928592353348446,25.108645833333334,29.08170833333333,-27.710833333333117,-27.134999999999728,5.7507639149998155,-31.001874999999803,-24.807520833332674,0.0017665979487870517,0.01920132515663809,0.08151078090073362,-0.04445253678382529,0.043099017292669094,9.084583333333152,7.207499999999385,6.206017775416962,6.361583333332976,12.716552083333342,0.29369451484677533,0.3039208976354549,0.03703396632791017,0.27257347520053693,0.3110602438653816,1.7342054342544329,1.7312971663572043,0.3149716878940387,1.557267495013282,1.8982889237284335,238.08333333333334,237.5,35.31535420216315,219.15833333333333,256.5,8.869678540399653,9.396177237185057,1.2781090736109035,8.149927599189109,9.5587785983203,29.083333333333332,28.5,2.906367096044424,27.583333333333332,30.666666666666668,0.6085950472243798,0.5801081312613712,0.12300240375049205,0.5512019820625353,0.6773578073674135,0.3232298812314696,0.3149226605617561,0.0218921785421486,0.311736523785044,0.3354870410995013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,adaptive
0.08,2.0,12,1.5354166666666451,1.674999999999983,2.6052014913643244,0.04420833333324566,2.8956875000000633,5.72625,5.7,1.3891382629660602,4.996166666666666,6.485,-4.190833333333355,-3.634999999999828,2.657023995968433,-5.762364583333437,-2.9223020833333235,0.10162441123566257,0.11455337401445345,0.13479718031764112,0.024238427057756105,0.16751512846157665,1.9979166666667016,1.7775000000000318,1.1517308285859549,1.426656250000019,2.667125000000108,0.17422966448505295,0.1796918492320791,0.032792845698571604,0.15679358081955455,0.19117660602480738,1.085162819328797,0.7493194460882945,0.9046194708837617,0.6925016499935711,1.659288309712021,64.33333333333333,63.0,15.293096085449404,56.1625,72.66875,4.343324645236026,4.767593397046047,1.2276480114027357,3.659399435273675,4.985098103098754,15.583333333333334,16.0,4.187825066532601,13.25,17.916666666666668,0.15938794228279587,0.16503385305664747,0.050260866539128715,0.13197880016591765,0.1861365587113094,0.6993568939276019,0.7030275633891323,0.04947836512738998,0.6735957501216662,0.7251456621964586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,adaptive
