gamma,inventory_limit,n,pnl_net_mean,pnl_net_median,pnl_net_std,pnl_net_ci_lo,pnl_net_ci_hi,pnl_edge_mean,pnl_edge_median,pnl_edge_std,pnl_edge_ci_lo,pnl_edge_ci_hi,pnl_inventory_mean,pnl_inventory_median,pnl_inventory_std,pnl_inventory_ci_lo,pnl_inventory_ci_hi,sharpe_1s_mean,sharpe_1s_median,sharpe_1s_std,sharpe_1s_ci_lo,sharpe_1s_ci_hi,max_drawdown_mean,max_drawdown_median,max_drawdown_std,max_drawdown_ci_lo,max_drawdown_ci_hi,fill_rate_orders_mean,fill_rate_orders_median,fill_rate_orders_std,fill_rate_orders_ci_lo,fill_rate_orders_ci_hi,adverse_cost_500ms_mean,adverse_cost_500ms_median,adverse_cost_500ms_std,adverse_cost_500ms_ci_lo,adverse_cost_500ms_ci_hi,n_fills_mean,n_fills_median,n_fills_std,n_fills_ci_lo,n_fills_ci_hi,inv_abs_mean_mean,inv_abs_mean_median,inv_abs_mean_std,inv_abs_mean_ci_lo,inv_abs_mean_ci_hi,inv_max_abs_mean,inv_max_abs_median,inv_max_abs_std,inv_max_abs_ci_lo,inv_max_abs_ci_hi,pnl_vol_1s_mean,pnl_vol_1s_median,pnl_vol_1s_std,pnl_vol_1s_ci_lo,pnl_vol_1s_ci_hi,quote_lifetime_mean_s_mean,quote_lifetime_mean_s_median,quote_lifetime_mean_s_std,quote_lifetime_mean_s_ci_lo,quote_lifetime_mean_s_ci_hi,killed_mean,killed_median,killed_std,killed_ci_lo,killed_ci_hi,diverged_mean,diverged_median,diverged_std,diverged_ci_lo,diverged_ci_hi
0.02,5,12,-1.4591666666665546,-1.6849999999999028,2.4703283121270507,-2.710916666666559,-0.17159374999987437,21.084583333333335,20.744999999999997,1.7084315751500554,20.164395833333334,22.03929166666667,-22.54374999999989,-22.355000000000164,2.321879259447971,-23.730593749999947,-21.290249999999684,-0.053641640110361016,-0.10823307198245999,0.11584772328032528,-0.10949342876497616,0.013162754921600446,3.233333333333313,2.7374999999997627,1.721869139433536,2.343656250000036,4.1698125000000505,0.24215096474173692,0.2383945700292241,0.010756829908860366,0.23684720017847677,0.2478651261682928,1.619491053595773,1.6519746452989457,0.1851756968372787,1.518891397874993,1.7099626202468572,403.5833333333333,404.5,35.16056244594434,385.1645833333333,423.4166666666667,1.3932812047494931,1.4061685490877498,0.12392558059608791,1.3290218650448886,1.4555802924992765,5.0,5.0,0.0,5.0,5.0,0.17549428648410262,0.14846493884830428,0.0782621648501817,0.13984599599544126,0.2219003456881568,0.14496277119330278,0.14375637795576612,0.007662359334574079,0.1408448916668028,0.14910427365042922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.02,10,12,-5.319166666666599,-4.614999999999625,5.2230937511530575,-8.488427083333235,-2.976989583333205,23.433750000000003,23.3825,2.7675466038615237,21.97648958333333,24.96359375,-28.752916666666597,-26.927499999999913,7.470809393394113,-33.16617708333326,-25.268770833333235,-0.15451873592992282,-0.16904380157043922,0.09947235749695724,-0.20705340850893295,-0.10184262817550387,6.761666666666646,5.904999999999774,4.807544890980021,4.673687499999926,9.659750000000015,0.23460056725627332,0.23482419586546982,0.007034229241446755,0.23059625495601796,0.23823481731743748,1.8273366374612607,1.7819038797380244,0.36345442596467065,1.6509979778479609,2.0486282958238173,437.4166666666667,426.0,49.255287364234654,411.4166666666667,464.0833333333333,1.5312047494931944,1.4860990443092963,0.17659115972985798,1.4430748624384595,1.6322165508253694,10.0,10.0,0.0,10.0,10.0,0.2593088998378212,0.23498448541525147,0.1149810670285972,0.20419364865979803,0.32357880600211975,0.1356723284386156,0.13673464607405,0.010833490055408632,0.12999403455175412,0.14118847147881783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.02,20,12,-6.782916666666668,-5.189999999999827,5.058496209499106,-9.628854166666844,-4.1443854166665375,24.21291666666666,24.310000000000002,3.077923930134884,22.60920833333333,25.980875,-30.995833333333326,-29.752499999999827,7.414838572794998,-35.10572916666663,-27.035406249999788,-0.15008054887422664,-0.16326930635633108,0.07477830106432595,-0.18779348602192275,-0.10864351898900869,8.319166666666682,7.022499999999795,4.792834534885339,5.838114583333249,10.988979166666732,0.23162184837942523,0.23306382221439437,0.013354201406969477,0.2236705648994851,0.23822944463099122,1.99867294204513,1.8782051053266078,0.42489402037685614,1.7892582814429778,2.2552821892187827,436.5833333333333,442.0,53.50353995651865,408.32916666666665,465.0875,1.5343179843614247,1.5599478714161599,0.11900069872894775,1.464738995076745,1.5943418766290183,13.416666666666666,13.0,2.4664414311581235,12.33125,14.916666666666666,0.3565145521016854,0.28578400600780696,0.20350060018790597,0.2545854456469912,0.47452772212486244,0.13534967364980185,0.1373247969923463,0.010085910274702485,0.1300096111549087,0.14083777867267594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.02,50,12,-6.895416666666712,-5.189999999999827,5.109571881342698,-9.762385416666813,-4.233604166666635,24.205416666666668,24.310000000000002,3.072374310124851,22.600677083333338,25.95696875000001,-31.100833333333373,-29.752499999999827,7.479464867019071,-35.25996875000013,-27.06846874999973,-0.15203329751753633,-0.17498579821618943,0.07517529605948894,-0.19004822348566758,-0.10989610731262009,8.442500000000054,7.022499999999795,4.8402988731916174,5.917697916666623,11.20482291666683,0.23141225774609145,0.23273967468287204,0.013313234910481947,0.2236705648994851,0.237941822063858,2.012153135531746,1.9083922357546759,0.4239584025991947,1.7999277741831912,2.2783358546312846,436.0,442.0,53.09511191334762,408.16041666666666,464.5,1.5285983203011873,1.5599478714161599,0.12448696491155167,1.4564780625543006,1.5923852447147409,13.5,13.0,2.7136021011998723,12.33125,15.166666666666666,0.3568607922552283,0.28578400600780696,0.2037139712019536,0.2545854456469912,0.47472081876481287,0.13536594861385998,0.1373247969923463,0.010072077115627347,0.13006447739563343,0.14083818554677738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.02,100,12,-6.895416666666712,-5.189999999999827,5.109571881342698,-9.762385416666813,-4.233604166666635,24.205416666666668,24.310000000000002,3.072374310124851,22.600677083333338,25.95696875000001,-31.100833333333373,-29.752499999999827,7.479464867019071,-35.25996875000013,-27.06846874999973,-0.15203329751753633,-0.17498579821618943,0.07517529605948894,-0.19004822348566758,-0.10989610731262009,8.442500000000054,7.022499999999795,4.8402988731916174,5.917697916666623,11.20482291666683,0.23141225774609145,0.23273967468287204,0.013313234910481947,0.2236705648994851,0.237941822063858,2.012153135531746,1.9083922357546759,0.4239584025991947,1.7999277741831912,2.2783358546312846,436.0,442.0,53.09511191334762,408.16041666666666,464.5,1.5285983203011873,1.5599478714161599,0.12448696491155167,1.4564780625543006,1.5923852447147409,13.5,13.0,2.7136021011998723,12.33125,15.166666666666666,0.3568607922552283,0.28578400600780696,0.2037139712019536,0.2545854456469912,0.47472081876481287,0.13536594861385998,0.1373247969923463,0.010072077115627347,0.13006447739563343,0.14083818554677738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.05,5,12,-5.556666666666795,-5.115000000000492,2.390243743117919,-6.831104166666603,-4.346145833333618,19.270416666666666,18.497500000000002,2.6198616014221177,17.915687499999997,20.629854166666664,-24.827083333333462,-25.19499999999993,3.475693167186115,-26.652958333333427,-22.92040625000015,-0.26073674598291735,-0.27006305192389085,0.05912975202955143,-0.2910978914197269,-0.2286112146692278,5.877083333333483,5.4450000000003485,2.261735514572358,4.7266354166668885,7.0660520833333775,0.2235778727307892,0.22457743721479984,0.01688436099212088,0.2145968007054852,0.23262694405262388,1.7329655548580807,1.6255466101256182,0.2997655796019825,1.5852023559517454,1.8930631810209684,409.3333333333333,402.0,52.22213625610806,382.58124999999995,437.34375,1.0178830002896033,1.0112945264986968,0.16844542500180054,0.9311377787431219,1.104184766869389,5.0,5.0,0.0,5.0,5.0,0.18618071227880392,0.17129667031175067,0.0796827693936361,0.14703229098022916,0.22891765233064063,0.1377247969195243,0.1380166429645747,0.007824241192297783,0.13361334550287612,0.14188836811360933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.05,10,12,-7.943333333333251,-7.647499999999702,1.8364124280945138,-8.880239583333143,-6.986593749999984,19.859166666666667,18.9925,3.955433451327274,17.796958333333333,22.047333333333334,-27.802499999999913,-26.652499999999634,5.249878570024007,-30.627833333333086,-25.076822916666657,-0.282037644497358,-0.30747430736640885,0.07198930872790245,-0.31632588291410757,-0.24239539081517245,8.368333333333284,8.065000000000083,1.8543184650152431,7.379031249999895,9.320885416666611,0.2018568919261374,0.19777176600854457,0.018086251376783474,0.191378501258759,0.2115198687068353,2.0084860651118515,1.9794946878402224,0.24861372698972276,1.872814786940472,2.138007533092545,383.6666666666667,382.5,61.17089821049538,349.57916666666665,416.17083333333335,0.9796553721401678,0.9682884448305821,0.1649759054683312,0.8961736171445122,1.0739429481610194,9.75,10.0,0.45226701686664544,9.5,10.0,0.25734245685522006,0.2319245348586922,0.08785451168721327,0.21967480724995475,0.3099910455910102,0.13680497501013336,0.13635652578792562,0.01023694831288522,0.13166485913494227,0.14274158940411796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.05,20,12,-7.629166666666574,-7.667499999999954,2.167362067890998,-8.716885416666498,-6.380770833333071,20.282083333333336,19.317500000000003,3.788366437549503,18.25947916666667,22.45828125,-27.91124999999991,-27.92749999999994,5.372187689217461,-31.045822916666342,-24.88032291666663,-0.23968493415602318,-0.21974119615238324,0.07259574018377814,-0.2813954078840013,-0.20046302271831354,8.134166666666626,8.342500000000086,2.197687662204458,6.845510416666666,9.259583333333277,0.2043695508097294,0.20808593556165988,0.016298466509979362,0.19469087368561858,0.21216271893424082,2.010971679462958,1.9794946878402224,0.3044364475831883,1.8500220181578104,2.1780394001569783,387.9166666666667,383.5,52.83844731965082,358.4791666666667,416.7604166666667,1.017520996235158,1.0456125108601215,0.14966462202348133,0.933378583840139,1.0957898928467995,10.75,10.0,1.764549903980152,9.916666666666666,11.75,0.2874176051566542,0.2581711556236641,0.09482061601045755,0.238593760100687,0.3433093726883592,0.13612746269664974,0.13753762112718487,0.008735808674451348,0.1312637899686031,0.1410860410747727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.05,50,12,-7.629166666666574,-7.667499999999954,2.167362067890998,-8.716885416666498,-6.380770833333071,20.282083333333336,19.317500000000003,3.788366437549503,18.25947916666667,22.45828125,-27.91124999999991,-27.92749999999994,5.372187689217461,-31.045822916666342,-24.88032291666663,-0.23968493415602318,-0.21974119615238324,0.07259574018377814,-0.2813954078840013,-0.20046302271831354,8.134166666666626,8.342500000000086,2.197687662204458,6.845510416666666,9.259583333333277,0.2043695508097294,0.20808593556165988,0.016298466509979362,0.19469087368561858,0.21216271893424082,2.010971679462958,1.9794946878402224,0.3044364475831883,1.8500220181578104,2.1780394001569783,387.9166666666667,383.5,52.83844731965082,358.4791666666667,416.7604166666667,1.017520996235158,1.0456125108601215,0.14966462202348133,0.933378583840139,1.0957898928467995,10.75,10.0,1.764549903980152,9.916666666666666,11.75,0.2874176051566542,0.2581711556236641,0.09482061601045755,0.238593760100687,0.3433093726883592,0.13612746269664974,0.13753762112718487,0.008735808674451348,0.1312637899686031,0.1410860410747727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.05,100,12,-7.629166666666574,-7.667499999999954,2.167362067890998,-8.716885416666498,-6.380770833333071,20.282083333333336,19.317500000000003,3.788366437549503,18.25947916666667,22.45828125,-27.91124999999991,-27.92749999999994,5.372187689217461,-31.045822916666342,-24.88032291666663,-0.23968493415602318,-0.21974119615238324,0.07259574018377814,-0.2813954078840013,-0.20046302271831354,8.134166666666626,8.342500000000086,2.197687662204458,6.845510416666666,9.259583333333277,0.2043695508097294,0.20808593556165988,0.016298466509979362,0.19469087368561858,0.21216271893424082,2.010971679462958,1.9794946878402224,0.3044364475831883,1.8500220181578104,2.1780394001569783,387.9166666666667,383.5,52.83844731965082,358.4791666666667,416.7604166666667,1.017520996235158,1.0456125108601215,0.14966462202348133,0.933378583840139,1.0957898928467995,10.75,10.0,1.764549903980152,9.916666666666666,11.75,0.2874176051566542,0.2581711556236641,0.09482061601045755,0.238593760100687,0.3433093726883592,0.13612746269664974,0.13753762112718487,0.008735808674451348,0.1312637899686031,0.1410860410747727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
