env,arm,latency_ms,n,pnl_net_mean,pnl_net_ci_lo,pnl_net_ci_hi,pnl_net_std,pnl_edge_mean,pnl_edge_ci_lo,pnl_edge_ci_hi,pnl_edge_std,pnl_inventory_mean,pnl_inventory_ci_lo,pnl_inventory_ci_hi,pnl_inventory_std,sharpe_1s_mean,sharpe_1s_ci_lo,sharpe_1s_ci_hi,sharpe_1s_std,n_fills_mean,n_fills_ci_lo,n_fills_ci_hi,n_fills_std,fill_rate_orders_mean,fill_rate_orders_ci_lo,fill_rate_orders_ci_hi,fill_rate_orders_std,fill_ratio_qty_mean,fill_ratio_qty_ci_lo,fill_ratio_qty_ci_hi,fill_ratio_qty_std,adverse_cost_500ms_mean,adverse_cost_500ms_ci_lo,adverse_cost_500ms_ci_hi,adverse_cost_500ms_std,postfill_10ms_mean,postfill_10ms_ci_lo,postfill_10ms_ci_hi,postfill_10ms_std,postfill_100ms_mean,postfill_100ms_ci_lo,postfill_100ms_ci_hi,postfill_100ms_std,eff_half_spread_ticks_mean,eff_half_spread_ticks_ci_lo,eff_half_spread_ticks_ci_hi,eff_half_spread_ticks_std,inv_abs_mean_mean,inv_abs_mean_ci_lo,inv_abs_mean_ci_hi,inv_abs_mean_std,inv_max_abs_mean,inv_max_abs_ci_lo,inv_max_abs_ci_hi,inv_max_abs_std,quote_lifetime_mean_s_mean,quote_lifetime_mean_s_ci_lo,quote_lifetime_mean_s_ci_hi,quote_lifetime_mean_s_std,quote_surv_250ms_mean,quote_surv_250ms_ci_lo,quote_surv_250ms_ci_hi,quote_surv_250ms_std,quote_to_trade_mean,quote_to_trade_ci_lo,quote_to_trade_ci_hi,quote_to_trade_std,max_drawdown_mean,max_drawdown_ci_lo,max_drawdown_ci_hi,max_drawdown_std,killed_mean,killed_ci_lo,killed_ci_hi,killed_std,diverged_mean,diverged_ci_lo,diverged_ci_hi,diverged_std,d0_pnl_net,d0_pnl_net_lo,d0_pnl_net_hi,d0_pnl_net_p,d0_n_fills,d0_n_fills_lo,d0_n_fills_hi,d0_n_fills_p,d0_fill_rate_orders,d0_fill_rate_orders_lo,d0_fill_rate_orders_hi,d0_fill_rate_orders_p,d0_adverse_cost_500ms,d0_adverse_cost_500ms_lo,d0_adverse_cost_500ms_hi,d0_adverse_cost_500ms_p,d0_inv_abs_mean,d0_inv_abs_mean_lo,d0_inv_abs_mean_hi,d0_inv_abs_mean_p,d0_quote_surv_250ms,d0_quote_surv_250ms_lo,d0_quote_surv_250ms_hi,d0_quote_surv_250ms_p
informed,as_gamma0.01,0.0,24,1.3183333333333824,-0.6827083333335184,3.1179635416669242,5.01566365340219,38.534375000000004,37.03236458333333,40.010296875,3.7497777651540205,-37.21604166666662,-40.09834895833322,-34.45696354166652,7.329401923991286,0.06249361729305597,0.010370731466895437,0.11265552666099393,0.1357686363538542,631.3333333333334,606.2083333333334,655.2104166666667,63.314032146647136,0.23582628558088567,0.23164058544096963,0.23981746160922873,0.010429134339927518,0.1840256111466071,0.18019540430372602,0.18764838387455718,0.009558202892536638,1.634544711373728,1.5408563363342715,1.7382278552607253,0.25942100351026,-1.348544604337838,-1.4148240967216368,-1.2820046608801456,0.17340732935802183,-1.4914581186241758,-1.573231214180678,-1.4142447457126266,0.21020666145521114,1.7260723973752963,1.7114453956459967,1.7412573397923121,0.03958995759553584,2.4077431943651244,2.3161955073291454,2.5012135922330097,0.2325906501441361,19.625,17.791666666666668,21.625,4.950296433811686,0.144134273491806,0.14038838111421686,0.1482132081037989,0.010268839811287322,0.1542045237925355,0.14753761856454203,0.16119578645734106,0.017672285451591642,7.215833462920571,7.076564723648142,7.370413848848076,0.3760539831657973,5.006458333333324,3.5943697916666335,6.524380208333371,3.762014226669969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
informed,as_gamma0.01,1.0,24,3.3139583333334173,1.3522083333331056,5.127958333333326,4.7507317466495325,37.655,36.43769270833332,38.83313020833334,3.0549681560996036,-34.341041666666584,-36.632687499999946,-32.350135416666724,5.487984895713693,0.1153042420461683,0.06293557480623053,0.16895833614815745,0.13556632233620858,611.7916666666666,592.9989583333333,629.834375,47.245868617787906,0.23330031941057383,0.22984036405030703,0.23666315892805675,0.008638993458199334,0.18219531201378,0.17949779150370043,0.18476419763324461,0.006649449542464969,1.5242107644204548,1.442018112434476,1.607054690221418,0.20769764540133911,-1.3004977737738568,-1.3531689391803505,-1.2517639786322947,0.12948205735739438,-1.441862415741906,-1.4984048516740114,-1.3864221196036,0.1419614171637169,1.7464668273425088,1.7218857083314885,1.770665056778229,0.0606900659334525,2.45426422996383,2.3985300066628596,2.509899105273177,0.14167468883934317,19.0,17.416666666666668,20.75,4.323846918418024,0.14705075897762523,0.1441793812158182,0.1501746355695255,0.007744091080678198,0.15909613564483424,0.15321851381613064,0.16507889074323986,0.015357580899215831,7.255666302389212,7.149985616435753,7.3674476279538625,0.2754412935739699,3.362083333333315,2.36247395833331,4.611739583333386,2.86286300780334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9956250000000348,-0.48146354166666194,4.590171875000344,0.132,-19.541666666666668,-40.00208333333333,-0.20833333333333334,0.0475,-0.0025259661703118373,-0.0066630072579287394,0.0015545245484584111,0.2195,-0.11033394695327316,-0.2324900173568329,0.009252482802830144,0.076,0.04652103559870554,-0.027549733485627198,0.1171996954121455,0.204,0.00489161185229875,-0.0006168486506740311,0.01011013873114936,0.0775
informed,as_gamma0.01,5.0,24,2.285000000000098,0.3249895833334631,4.104031249999853,4.853547559573578,37.87041666666667,36.272625,39.360828125000005,3.920243702680459,-35.58541666666657,-38.23585416666649,-33.120614583333165,6.63098489580575,0.08874156310252447,0.042297036615363555,0.13902800242754226,0.12141702125475734,617.8333333333334,594.915625,640.9583333333334,58.4128236863661,0.22861002129997057,0.2252477722006204,0.23186438510481036,0.008508535987793903,0.18202929006394242,0.17921086188796279,0.18494162243735093,0.00730362478394282,1.5735778496743673,1.477259272686318,1.6761068557493388,0.2578904370546796,-1.2356395069272843,-1.2921047978646243,-1.1829242810412648,0.1401583267276742,-1.3899315255186044,-1.459092202913041,-1.3242313049384737,0.17387909495592493,1.7585036572565544,1.7350656536354936,1.7831626522063042,0.061420174715720637,2.587616600038073,2.479248762611841,2.6969695888063963,0.2800567383603172,20.166666666666668,18.625,21.916666666666668,4.197998142662417,0.1461503304778062,0.14277421506231247,0.14971304005662303,0.00888097288162209,0.15450959922947827,0.1484499782929237,0.16092355964111874,0.015954363033956146,7.181320039655078,7.061505285850668,7.308825871160368,0.31534076191504395,5.0450000000000355,3.630656250000007,6.669744791666733,3.8912401622105013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9666666666667153,-1.4018437499999497,3.6284062499999803,0.471,-13.5,-30.709374999999998,4.460416666666674,0.1425,-0.0072162642809150655,-0.0111000133797804,-0.003083758493850907,0.00025,-0.060966861699360664,-0.202476487026747,0.055176462007159276,0.3445,0.17987340567294882,0.061077003616980784,0.3010678421854179,0.002,0.00030507543694277203,-0.003779949684345658,0.004495505649505939,0.876
informed,as_gamma0.01,10.0,24,3.7750000000003108,1.5795677083336066,5.64300520833363,5.2184218004064435,37.10375,35.89073437500001,38.29741666666667,3.11738262914929,-33.328749999999694,-35.91298437499957,-30.957895833332955,6.346637290038341,0.11942061952516207,0.07334737604858618,0.1659781032863935,0.11817868364395322,606.9583333333334,588.165625,624.9177083333333,46.89625846451948,0.22476166227735325,0.2211329854656549,0.22842145781401124,0.00929050768796295,0.18193727376043486,0.178715345487869,0.1851132625129751,0.00828812234862872,1.4424810884654675,1.352199380304083,1.5406457557659994,0.2403010983303656,-0.8552977651799182,-0.8800364995076856,-0.8303861322254409,0.061629368275654274,-1.234776245138771,-1.2923068709636336,-1.1777325636280351,0.14357835991788043,1.7678361078364977,1.744503000466325,1.7895612987793321,0.05750012745556243,2.828954882924043,2.733458261945555,2.922140324576433,0.2349567350027073,21.833333333333332,19.833333333333332,24.083333333333332,5.394575912466365,0.14806203671679705,0.14497724592878952,0.15140518610893638,0.008252730850493233,0.15775136251008762,0.1523957421004987,0.1639645735998774,0.014866805357641392,7.134948877914923,7.016193194547863,7.250733130952936,0.30041188003042235,4.202708333333233,2.9060312499998644,5.958124999999896,3.881337168499998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.456666666666928,-0.6040833333331466,5.44725000000038,0.1,-24.375,-47.791666666666664,-2.4166666666666665,0.0265,-0.011064623303532422,-0.016090740949405206,-0.006267784526593175,0.00025,-0.1920636229082604,-0.33462336244003704,-0.054655548245534064,0.0045,0.4212116885589188,0.34178981058442787,0.5026508661717115,0.00025,0.003546838717552113,-0.001764568609658366,0.008917814157246084,0.222
informed,as_gamma0.01,25.0,24,5.085833333333531,3.6945312499999203,6.47388020833372,3.485221179017051,35.15541666666667,33.70643229166667,36.67278645833334,3.7831534225881693,-30.06958333333314,-31.894473958333553,-28.401005208333537,4.470648945371938,0.1443995219390571,0.10107426598953385,0.18834965955431804,0.11046947057474145,597.5833333333334,579.0395833333333,616.7083333333334,48.27089920588726,0.21729921887538417,0.21356073539875894,0.22101044794109304,0.009411321091004982,0.18249561975136128,0.1789568939663552,0.18596970389885603,0.008971959398560258,1.3140980525265293,1.2425174249535356,1.3867423434790473,0.18577535515179755,-0.8345137868632122,-0.8689111366393499,-0.8046395436062106,0.0834872841865083,-1.0830583675542382,-1.1330757448423183,-1.0367694690984164,0.12205904753701298,1.730378486512406,1.704765311240395,1.7559009929921088,0.06535511336785516,3.412764134780126,3.309224490767181,3.5145262231106034,0.25825652292676377,22.375,21.25,23.458333333333332,2.8408893279945002,0.14987536485749084,0.1472658234257381,0.15250751573955865,0.006758480036168331,0.1594741788065869,0.15469840655295197,0.16426711162128413,0.012232559644294276,6.999709888630178,6.867869255477595,7.129712377738466,0.33604745255675983,2.986874999999852,2.303312499999875,3.7256562499999446,1.7916320058999606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.767500000000148,1.3924791666666874,6.359218750000981,0.001,-33.75,-52.41770833333333,-14.49791666666666,0.0005,-0.01852706670550149,-0.022475339082212543,-0.014385003022755518,0.00025,-0.3204466588471986,-0.4352488480598511,-0.22197445464629156,0.00025,1.005020940415001,0.8783998429468877,1.1345760755758616,0.00025,0.0052696550140514395,0.0011265404076384424,0.009444533193993108,0.0115
informed,as_gamma0.01,50.0,24,4.723125000000086,3.8419531250003596,5.665453125000078,2.3421213036657913,32.35333333333333,31.383687499999997,33.2891875,2.5190343502959656,-27.630208333333247,-28.865869791666775,-26.339062500000146,3.380199209194289,0.11896047172282198,0.09167765842673833,0.15012415919255218,0.07589606428835342,575.375,558.3322916666667,590.625,41.294080531675746,0.20732714870485636,0.20431514478206964,0.21034416987916446,0.007664161456364103,0.17761658090248056,0.17511399676407757,0.18008291738643192,0.006348297625296765,1.17592066115981,1.1148329367810925,1.237999661007439,0.15850122645697703,-0.7888419922591391,-0.8081747946504618,-0.7695308384990363,0.0488363551668226,-0.9285820067863902,-0.958209976235503,-0.8988106266299181,0.07547179003860055,1.6904818781066568,1.659480641609879,1.7176833951552535,0.07348765556667845,4.234104321340187,4.10453431372549,4.366033100133258,0.34650620687444594,26.458333333333332,24.375,28.666666666666668,5.461160624109022,0.14937993461992394,0.14663680251487554,0.15239871781535627,0.00754836670316155,0.15575940988815126,0.15097333534382545,0.16081660919973836,0.012957326055855254,7.121475760541884,7.004050594930987,7.243813270755907,0.3032403360792253,2.851249999999933,2.4612083333333623,3.2510416666665267,0.9992293225931924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.404791666666703,1.1321666666665127,5.935343750000478,0.0045,-55.958333333333336,-76.21041666666666,-37.16562499999999,0.00025,-0.0284991368760293,-0.03245061359619163,-0.024511933682950127,0.00025,-0.45862405021391767,-0.5725012295606207,-0.352812331967094,0.00025,1.826361126975062,1.6710439272796498,1.9660009756329715,0.00025,0.0015548860956157821,-0.0033081341228731144,0.006189033200059848,0.494
informed,adaptive_full,0.0,24,11.733749999999759,10.127072916666444,13.259463541666385,4.068798094619953,32.814166666666665,31.233671875,34.423187500000004,4.149006079686479,-21.08041666666691,-23.017328125000084,-19.225098958333344,4.878753386004424,0.1989680535182544,0.16560436988892815,0.23334633915880215,0.08753345687640617,317.25,302.87395833333335,332.16770833333334,37.29232349028882,0.27332680498914724,0.2642287808792062,0.2833712161799195,0.023994139390066945,0.22594651955895728,0.21838025238020684,0.23415673134366,0.020033431013828252,1.3468418541491018,1.231179120956927,1.4693574219933505,0.30325568997646934,-0.9989102586787592,-1.0386045698335324,-0.9580499277238474,0.10360203781457653,-1.092167381108217,-1.1659794224665034,-1.022999240910105,0.18226359027948796,2.992551044407991,2.927064999152773,3.0569310356802233,0.16874617965518598,7.190986103179135,6.834701004188083,7.588496454407006,0.977005224208288,26.75,25.625,27.958333333333332,2.8930200858948947,0.3459826768019303,0.3368353545565631,0.3564637958780941,0.025931852386799552,0.3650289854921042,0.3547787375878767,0.37585767480640325,0.02711303098344541,5.879020975293777,5.646279490422199,6.105086278341747,0.5779835504603104,3.8045833333334875,3.1260416666667408,4.619604166666881,1.9355360546476357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
informed,adaptive_full,1.0,24,11.801249999999989,9.888937499999866,13.750250000000017,4.987318973504552,32.484791666666666,30.677359374999998,34.526895833333334,4.962359072397502,-20.683541666666677,-22.55701041666671,-18.72748958333324,4.849782038842119,0.19367899069418934,0.1590549420052951,0.23079479756085744,0.09135434833614428,299.0416666666667,283.33229166666666,316.92083333333335,42.47298800584823,0.24956323231394495,0.2396570567501941,0.2598990618581795,0.025699173024556255,0.20464198497058683,0.19607645231797372,0.2132987780691371,0.021697238250990066,1.572502563682433,1.4238104175604063,1.720691065358581,0.38072711063052916,-1.1068951263232767,-1.1630752290429511,-1.0512344998255594,0.14071631740893212,-1.2264036239013436,-1.3210920592470432,-1.135491725947348,0.2316998760407713,3.106770390898894,3.047923426106048,3.1644178793033353,0.15023287054773926,6.83466590519703,6.549856034646869,7.12689058633162,0.7447989512405313,24.625,23.708333333333332,25.541666666666668,2.318404623873926,0.3310121244747002,0.32077478618210975,0.34135954130337465,0.0265565586705298,0.35386671321728863,0.3434712285268912,0.3642680808008889,0.026665969662310038,6.604283485601111,6.318396212800657,6.894578510302763,0.7435925007488193,3.4483333333333093,2.9537395833333773,4.012833333333305,1.3847489700824895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06750000000022875,-1.6788437499998934,1.7909270833336048,0.939,-18.208333333333332,-28.208333333333332,-8.373958333333329,0.00025,-0.02376357267520229,-0.03297873733622507,-0.014639935710913276,0.00025,0.22566070953333117,0.07004359763586103,0.38212669569866664,0.003,-0.35632019798210557,-0.7471254521225968,0.02154899581191701,0.0645,-0.011162272274815532,-0.020030960716738,-0.002390526791101841,0.014
informed,adaptive_full,5.0,24,11.869166666666361,10.15861458333304,13.597286458333036,4.3086005159214835,31.349166666666672,29.71186979166667,32.93730208333334,4.024729714572436,-19.480000000000306,-21.46258333333388,-17.64942708333373,4.799599394514886,0.19333699692012787,0.16343965514993253,0.22100430349596192,0.07494072656310799,289.6666666666667,275.5833333333333,304.04375000000005,36.12016980395671,0.23560260176532363,0.22874053793993587,0.2429390117017826,0.018352138941299688,0.1935005725129131,0.18723171947272704,0.20016285799993921,0.016466177964963153,1.5073163936696294,1.4004495099459748,1.6102214885892354,0.26969628513777966,-1.1259355456441063,-1.1659924439108613,-1.088450676538807,0.0981108021469282,-1.222190991133288,-1.2907734027749365,-1.1563416702647995,0.16862269328447144,3.0995603016885673,3.044526264960239,3.1534822059299907,0.14038888737440855,7.054373691224062,6.684441628593184,7.469528126784695,1.0131367926177433,24.833333333333332,23.541666666666668,26.166666666666668,3.357880629033823,0.32333142708994855,0.3143148356883089,0.3334084396896331,0.024149315061134026,0.3480132705522367,0.33887474449659993,0.3576126376764396,0.02382065859577277,6.950735243392551,6.6930246684600405,7.203820884136039,0.6576634339490829,3.9606250000000145,3.291869791666632,4.7381406249998985,1.8648157109671226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13541666666660093,-1.5737552083336364,1.7807031250001366,0.8635,-27.583333333333332,-38.876041666666666,-15.082291666666663,0.0005,-0.03772420322382366,-0.04722927013938967,-0.028775581783419976,0.00025,0.16047453952052784,0.03670614177953683,0.2891119611494451,0.011,-0.13661241195507348,-0.5926684751570532,0.3051928659813441,0.5495,-0.01701571493986756,-0.02508693513598011,-0.00811013021937549,0.00025
informed,adaptive_full,10.0,24,10.877083333333113,8.683489583333253,13.071156249999863,5.775516147961223,29.628125,28.015307291666666,31.193588541666664,4.06438503089309,-18.751041666666882,-20.234505208333506,-17.246187500000257,3.9614083955643173,0.19089780675417997,0.149316866023839,0.23403513487535274,0.11091245980902534,273.9166666666667,258.33229166666666,288.54375000000005,38.86198171977859,0.21590562255492685,0.20647529741088408,0.22488218553595624,0.02389161747912422,0.18070678854785874,0.17226944782821033,0.18873267386573736,0.021477523140932975,1.5537090572444647,1.4311260920185294,1.688989209852207,0.33600481145182143,-1.1468267889370771,-1.1989187936769121,-1.0974800120131594,0.12877415202372272,-1.2570399595721427,-1.341810381715828,-1.1737741191383053,0.21410645532799535,3.0849905854136046,3.028956113640388,3.1467989377595442,0.14757902723216726,6.986007995431183,6.545783956786598,7.426477132114982,1.1331213346832703,25.375,24.0,26.917708333333337,3.7278330341412533,0.31814978195775,0.3108450654848903,0.3259366697460613,0.019491630683291995,0.33647064311308483,0.32749680447353896,0.3454631452176162,0.023298289940643764,7.5189951529922086,7.133787797656815,7.952504506310388,1.0560737221577245,3.7483333333334863,3.095583333333333,4.460437500000262,1.7696656934762727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.856666666666646,-2.9542135416665305,1.2452552083333737,0.4435,-43.333333333333336,-55.418749999999996,-30.625,0.00025,-0.057421182434220425,-0.06683325825395518,-0.04772900689932852,0.00025,0.20686720309536288,0.05693407515186986,0.3467960296993016,0.0055,-0.20497810774795364,-0.6970855939463165,0.288030649152865,0.404,-0.028558342379019358,-0.039187277633236865,-0.01834632795652959,0.00025
